review_text,sentiment_score,polarity,snownlp,polarity_snow_nlp
"特别 很 繁华 商城 商城 可 扫描 一些 标牌 二维码 商城 导航 功能 服务 知名 商家 品牌 各种类型 商品 服务 汇聚 足以 多种 需求 环境 整体 明亮 洁净 宽敞 华丽 逛起来 感觉 很 舒适
",7.75,P,0.9999121716765567,P
"路過 東方 新天地 十點 不到 人流 稀疏 中午 人流 如潮 東方 廣場 白領 居多 值得 光顧
",0.0,I,0.40166302508316887,I
"约 东方新天地 吃饭 早 随便 逛逛 印象 中 好久 没有 来过 总 感觉 很 高大 饭局 约 地铁 层 就近 食街 口味 吃货 周边 品牌 店 档次 环境 很 好 索尼 专卖店 很 惹眼 耳机 电视 诱人 新天地 西门 著名 王府井大街
",11.0,P,0.9999990376655209,P
"晚上 喷泉 超级 好看 还 不 多 最舒服
",2.0,P,0.9339447257182625,P
"停车 优惠活动 很 合适 会员 平日 点 入场 停车 免费 周末 免费 停车 小时 不能 划算 商场 活动 还 吃饭 多 积分 兑换 停车 券 还 挺 好 积分 小时 地界 价格 相当 公允
",6.58,P,0.9621523495044967,P
"工作 刚 调到 东方新天地 上班 很 繁华 出 地铁 一号线 A 口上 扶梯 美食 之旅 这层 美食 寿司 韩式 烤肉 泰国菜 火锅 煲仔饭 刷锅 自助餐 面包新语 甲乙 饼 各种各样 美食 不过 单价 不 便宜 奢侈 发觉 更 多 地方 好好 体验
",2.44,P,0.9999967355753435,P
"商场 商家 服务员 真的 瑞士 表店 万块 表 不 品牌 服务员 鄙视 原话 一款 最新 表 询问 服务员 说 家 表 防 她家 问 牌子 说 牌子 天呐 不 发言 不 转头就走 留 尴尬 看着 一句 天呐 不 脑子里 转 真的 两万 手表 瞧不起 希望 商场 部门 管管 真的 拉 低 东方新天地 名声 没拍 图片 不 上传
",1.0,P,5.8839151217959795e-08,N
"花甲 米线 很 不错 yo 推荐 带 豆花 很 好吃
",4.5,P,0.9559020890308033,P
"东方新天地 位于 东单 地区 东长安街 以北 坐落 亚洲 综合性 商业 建筑群 东方广场 面积 万平方米 连接 金街 – 王府井 商业街 银街 – 东单 商业街 交通 地铁 号线 地铁 号线 交汇处 非常
",0.0,I,0.9999999348353841,P
"东方新天地 王府井 地铁站 不用 商场 不要 太 舒服 Lg 层 美食 相当 多 最 爱 元气寿司 北京 店铺 打卡 小吃 饮品 非常 之全 王府井 商圈 必 打卡
",0.84,I,0.9999960471967678,P
"王府井 地铁 东 东方新天地 交通 很 很 喜欢 是因为 交通 还 足够 东西 够 多 花 很 长时间 逛 东方新天地 里 好吃 尤其 那条 美食街 干饭 人大 最爱 喜欢
",8.7,P,0.9999999793075343,P
"长安街 北侧 超级 商场 横跨 王府井 东单 两个 地铁 车站 想 体量 多 吃喝玩乐 元素 云集 纯 走一遍 好 半天 没有 好 体格 还 真 逛 不 商场 地下 直通 地铁 入口 交通 非常 便捷 无惧 风雨
",7.8,P,0.9999964319942125,P
"东方新天地 长安街 靓丽 风景线 东西 走向 新天地 西边 王府井大街 东边 东单 银街 夏天 冬天 商场 里 穿行 一件 幸福 事儿 冬暖夏凉 通透 明亮 环境 空气 很 好 高档 品牌 走边 欣赏 很 开眼界 买不起 开心 流连 金子 做 碗 前 惊叹不已 天福 名茶 买 盒 茶叶 送礼 茶叶 涨 不少 钱
",12.5,P,0.9999999997583515,P
"感觉 这家 商场 老太 臃肿 样子 当年 还 上学 老家 亲朋好友 必去 地方 还 非常 新潮 潮牌 商场 太多 不过 这家 商场 老 样子 做 一些 创新 没 有太大 区别 顺义 那强 好几倍 寸土寸金 地方 不 瞎 糊弄
",3.4,P,0.998640065760155,P
"想 五星 服务 小姐姐 五星 说话 很 幽默
",3.5,P,0.7635729963114611,P
"门口 治安管理 真的 没 夸张 说 门口 走 一分钟 路程 五六个 干 美发业 骚扰 强行 搭讪 那种 屁股 自言自语 真的 很 招人烦 很 商场 里 美发店 商场 授权 不会 没人管 东方新天地 门口 王府井大街 王府井书店 门口 没 碰到 过 极度 影响 心情 真想 报警 抓
",1.0,P,0.0005217367613362667,N
"好久没 人比 少 商铺 生意 不如 顾客 不 多 店里 选购 很少 B 两侧 全是 大牌 商家 中档 品牌 估计 展出 新品 折扣 不 多 相比而言 卖 饮料 冰激凌 餐厅 确有 一些
",0.0,I,0.12103904599124105,N
"第一次 发现 走 东方新天地 挺 王府井 地铁站 a 口 进 商场 负 一层 走 两步 爬 一层 王府井大街 逛街 凤凰 新天地 地理位置 非常 好 店铺 品质 高 逛一逛 挺 好
",5.6,P,0.9999966031639242,P
"星是 某位 商场 看门 管扫码 大爷 鸡毛 令箭 一点 素质 没有 商场 开 商场 雇 真是太 毁 原有 档次
",0.0,I,0.7788650351999419,P
"王府井 地下 一层 东方新天地 档次 高 店 类型 小资 一点 地下 一层 超级 共有 个区 逛 整条 街 餐厅 港式 餐厅 泰国 餐厅 相对 较 少 APM 大厦 好 一些 店 特别 漂亮 上海 徐 旗袍 超级 好看 完折 一条 还 定做 质量 不错
",6.0,P,0.9999982672412233,P
"朋友 王府井 逛街 顺便 王府井 商场 逛 东方新天地 王府井大街 入口 位置 是从 地铁 商场 商场 挺大 商铺 高端 餐厅 吃饭 电影院 喜欢 王府井 商场 越来越 多 可逛 地方 多 次数 减少
",1.8,P,0.9999615099515233,P
"坐落 王府井 挺 多年 老 购物中心 原先 走 高端 路线 好像 绝对 高端 差 一点点 顶级 奢侈 品牌 很少 入驻 品牌 算是 中 高端 购物 环境 还 空间 挺大 宽敞明亮 没有 品牌 折扣 活动 购物 顾客 并不多 感觉 像是 路过 游客 写字楼 工作 员工
",2.0,P,0.9999977299355771,P
"第一次 东方新天地 北京 繁华 地带 地铁站 近 交通 顿觉 高大 好多 店 进 不配 确实 挺大 每一区 扶梯 洗手间 挺 多 很 商场 店员 推销 稍稍 有点 拉低 档次 鼓足勇气 进 旗袍 店 价格 非常 美丽 手感 真的 好 钱包 身材 不配 饱 饱眼福
",5.0,P,0.9999866761539308,P
"十点 下班 点 不到 卖 饮料 店 不 卖 真没想到 离闭 店 一会儿 收摊 服务 第一次 开店 早早 闭店 好 还 开灯 摆摊 干嘛 不想 干 别 干 不 摆出 标识 说 本店 没有 白白 问 好几个 店铺 想 喝 一口 热 全不 提供 态度 尤其 地下 一层 一个个 真的 很 差劲
",4.0,P,7.562356185708552e-09,N
"商场 里 吃 饭 每层 还 英文 缩写 不 便利
",-1.0,N,0.7896017936426251,P
"布局 不 明白 电梯 不能 地下 停车场 太大 太大 走 好 远 环境 夏天 逛商场 很 凉快 疫情 原因 不是 服务 几十米 处 保安 疫情 期间 监管 很 保证 商场 里 很 好 服务
",8.0,P,0.7241435627276827,P
"来到 东方新天地 地下 找 好 一会 找到 吃个 烤肉 两个 点 双人 套餐 还 行 实惠 服务员 挺 热情周到 饭后 还 送 两份 水果 特别 适合 情侣 吃 七夕 哈哈哈哈 过 几天 不 不会 活动
",3.1,P,0.9999751675160444,P
"全家 逛街 买 衣服 买 心仪 吃 喝 穿 周中来 人少 地方 停车位 充足 每家 服务 很 好 奔 几家 心仪 店 货品 齐全 服务 好 还会常来
",9.0,P,0.9998747704808479,P
"刚刚 公司 楼下 朋友 吃饭 顺便 眼镜 通告 敬请期待 跟文 广场 依旧 干净 漂亮 开 不少 新店 整体 服务 装修 品质 非常 不错 很 喜欢 东方广场 中午 美食 餐饮 咖啡 一应俱全 楼上 五星级 写字楼
",13.0,P,0.9999997832330624,P
"周末 王府井大街 逛街 肯定 东方新天地 玩 第一次 这是 炒 超级 商场 商家 阿迪 耐克 溜达 一圈 不是 太 多 逛累 吃 顿饭 喝一杯 奶茶 美滋滋 挺 干净 整洁 一家 商场 黄人 联名 商品
",4.6,P,0.9946701923782411,P
"商场 很久没 还 记得 王府井 逛街 喜欢 装修 很 现代感 不落俗套 吃饭 地方 特别 多 吃饭 很香 卖 衣服 品牌 价格 亲民 交通 便利 王府井 东单 站 近 楼下 吃饭
",4.5,P,0.9997846912624472,P
"上善若水 水善利 万物 不争 处 众人 之所恶 故几于 道 香港 武侠片 故事情节 开篇 拽 几句 文 水面 有个 大侠 踏浪 大侠 小兜 小兜 有个 小瓶 小瓶 一颗 药丸 大侠 多 凶险 一颗 药丸 能撑 见到 师傅 仙师 居 处 武功 精进 惩恶扬善 希望 大侠 无论如何 擒
",1.8,P,0.015106088883974689,N
"办事 从东 走 西 恨不得 推销 设计 发型 商场 没人管
",2.0,P,0.6117564789428719,P
"Mary 北京 探店 喜欢 逛 王府井 尤其 东方新天地 环境 太 熟悉 回忆起 往事 快立秋 北京 傍晚 大片 云 美到 令人 心动 东方新天地 天空 一抹 蓝 北京 蓝 眺望 天空 一种 解压 嗨 Mary 爱 北京 爱 生活
",8.5,P,0.9999999999997349,P
"疫情 影响 全国 商家 艰难 习惯 在家 不 出门 一种 状态 报 一些 班 学习 核心 技能 朋友圈 有人 散发 注册 会员 引流 活动 北京 月 人儿 领券 希望 电影吧
",2.6,P,0.9541762029835522,P
"东方新天地 百老汇 影城 环境 非常 不错 整洁 干净 座椅 软座 很 舒服 外面 卖 饮料 爆米花 入场 先 扫 健康 宝 防疫 工作 很 好 建党 周年 缅怀 革命先烈 观看 革命者 更加 幸福生活 来之不易 坚定信心 听 跟党走
",12.8,P,0.9999999999981177,P
"商场 餐厅 味道 很正 服务 超 人情 性价比 很 高 还会 选择 耐克 AJ 店 定制 超级 赞
",6.3,P,0.9999752887333733,P
"挺 喜欢 东方新天地 高中 每次 考完 期中 期末 某人 搂 腰 穿着 校服 来个 王府井 溜达 游 目的地 好像 寒战 兔子 暴力 上映 四场 停车 非常 店铺 多
",0.6,I,0.9999991727534359,P
"商场 很大 号 地铁 相连 号 地铁 A 口 进 商场 很大 商家 价格 好贵 环境 服务 还好 咖啡厅 很小 午饭 后人 没有 位子 找 一家 饮品 店 坐 姐姐 聊 会天 交通 非常 号 号 地铁 到达
",0.0,I,0.9985595400977963,P
"好久没 网警 不 逛逛 人快 满乏 说 不行 先吃点 东西 垫 垫 没有 精神 面包 物语 家门口 推 小车 卖 特价 面包 买赠 芝士 口味 刚 烤完 摸 还 非常 热乎 断奶 两袋 吃 非常 开心
",3.6,P,0.8148580504055629,P
"东方新天地 东方广场 一部分 地处 北京 核心 地带 年前 算 高端 商场 感觉 像是 快 倒闭 地下 一层 卫生间 马桶盖 破损 满地 卫生纸 无人 打扫 真 不能 想象 这是 王府井 商圈 商场 体验 感 超级 差 餐饮 小企业 估计 招不来 商铺
",4.0,P,0.9886048718876674,P
"单位 东方广场 东方新天地 理发店 说 小姐 问 停下来 听 说话 推销 免费 做 头发 免费 造型 设计 很 恶心 带 耳机 打电话 还 穷追不舍 电话 听 不 商场 可不可以 管一管
",-1.5,N,0.1519031635515481,N
"东方新天地 商厦 地下 一层 家 餐饮店 金 湖 茶餐厅 汤城小厨 购物 环境 非常 好 干净 整洁 地面 锃亮 锃亮 交通 服务 人员 态度 很 好 非常 礼貌 卖 高端 奢侈品 种类
",17.0,P,0.9999761659975567,P
"环境 优雅 干净 舒适 提供 免费 茶水 播放 轻音乐 感觉 不错 服务态度 好 热情
",8.0,P,0.9999815738582912,P
"东方新天地 名字 大气 临近 王府井 步行街 地铁 出口 进 超级 购物 场所 真的 长 整整 一条街 二十年 前 感觉 好 高端 顾客 不 多 添加 餐饮 一些 亲民 品牌 一些 品牌 店门口 写 折扣 多 周末好 不 热闹
",3.8,P,0.999699640631235,P
"第一次 东方新天地 商场 环境 很 好 楼下 买 吃 东西 种类 商场 地铁 号线 公交车 路 公交 地铁 很
",2.0,P,0.9999864450955858,P
"东方新天地 商场 里 跟着 指引 牌 商场 里 穿 酒店 里 现场 有个 购会 好像 刚 货挺全 ೖ ⑅ σ ̑ ᴗ σ ̑ ೖ 喜欢 tee 吊牌 小狗
",3.0,P,0.9905080796327906,P
"周末 有幸 参加 北京日报 组织 观影 活动 来到 百老汇 影城 东方广场 中国 医生 影院 很 干净 指示 标识 设计 清晰 好 辨认 工作人员 敬业 观影 当天 室外 闷热 潮湿 影院 空调 开 很 足 两个 小时 电影 完 很 舒适 现场 北京 援鄂 医疗队 代表 请 现场 很 开心 感触良多 电影 里 演员 演技 确实 棒 演技 才华 角色 更好 真实 诠释 一些 地域 方言 中 细微 情绪 情感 态度 表现 很 好
",16.8,P,1.0,P
"很久没 停车 差点 找不着 停 快 笑 死
",2.0,P,0.26855504925909823,N
"王府井 东方新天地 小时候 跟着 爸爸妈妈 逛 商场 商场 当年 算是 非常 高端 商场 不差 商场 品牌 还 不错 中高档 一些 奢侈 品牌 地下 一层 小店 美食 茶 饮 王府井 逛街 不要 忘 这家 商场
",1.2,P,0.9999999989793218,P
"位于 东单 王府井 路口 东方新天地 时期 高大 代表 汇集 一些 知名品牌 酒店 写字楼 连为一体 王府井 步行街 协和医院 地理位置 没得说 横跨 东单 王府井 两条 街 底下 二层 地铁站 非常
",0.0,I,0.9999992379764802,P
"☞ 众多 明星 参演 电影 捧 捧场 影院 硬件 设施 没得说 环境 不错 座椅 舒适 室温 调节 到位 剧情 说 说 算是 还好 剧中 搞笑 段子 不少 唯美 画面 全剧 约 两个 多 小时 信息量
",0.0,I,0.999999985201679,P
"地理位置 很 中心 长安街 地铁 没多远 不 建议 开车 开车 真的 不好 停车 ️ 商场 东西 很 齐全 办公楼 很 刷卡 进 混 不 登记 身份证 登记 假 登记 无效 领 临时 二维码 进出 大堂 很 干净 不错
",1.5,P,3.05659367081379e-05,N
"东方广场 位置 太 下楼 王府井 酒店 很 老
",0.0,I,0.819280828598943,P
"好久没 上次 年 感觉 很 新 人气 很旺 店铺 商品 靓丽 记得 买 好多 衣服 感觉 人迹 寥寥 一些 过路 很少 店面 里 顾客 光顾 整体 王府井 地区 今不如昔
",2.5,P,0.9866239703088404,P
"很久 不来 逛街 外 观看 东方新天地 很漂亮 花坛 显得 很 气势 老牌 商场 端的 购物中心 停车 收费 政策 还 不错 会员 积分换 商场 够 大够 宽敞 逛街 吃饭 地下 一层 大食代 吃
",1.3,P,0.9999999889476411,P
"楼上 写字楼 上班 吃 过 午饭 溜达 溜达 环境 肯定 没话说 服装品牌 常见 逛逛 买 省 周末 特意 逛街 时间 好吃 非常 非常 多 吃 午餐 选择 困难 哈哈哈
",2.0,P,0.9878094450951939,P
"坐标 北京 王府井 东方新天地 位置 北京市 中心 天安门 王府井 东华门 街道 王府井大街 一号 薄荷 环境 总 投资 李嘉诚 东方新天地 坐落 亚洲 综合性 商业 建筑群 东方广场 面积 万平方米 服务 铃 服务 北京 白领 国内外 游客 购物 就餐 娱乐 休闲 理想 场所 里边儿 一楼 购物 地下 一层 通往 地铁站 美食街 设备 设施 还 包含 主题 购物 区 – 缤纷 新天地 都市 新天地 庭苑 新天地 寰宇 新天地 活力 新天地 尊萃 时光 别馆 天空 大道 总体 购物 专属 美食 天堂
",5.0,P,1.0,P
"环境 很 好 尤其 服务 超级 棒 店员 很 好 很 贴心 服务 很 到位 Alexanderzouari 店员 更是 超级 好 不厌其烦 帮 试 夹子 商场 整体 品牌 很 高端 选购 礼物 送 家人 朋友 很 适合 场所
",16.0,P,0.9999977311188728,P
"商场 布局 略 混乱 服装 汽车 餐饮 电子产品 店 混 出入口 设计 不够 干净 程度 尚可 服务态度 保安 素质 不高
",-2.8,N,0.10828158910029162,N
"我来 长假 带娃 溜 一圈 r 王府井 apm 逛 东方新天地 逛 新天地 jordan 真的 工作人员 服务 超级 好 绕进 商场 菜 老东家 哈哈哈哈 感觉 商场 没 逛 餐饮 超级 多 这样
",3.0,P,0.9927146083766549,P
"国家 法定 节假日 一句 话 作废 大肆宣传 节假日 会员 停车 优惠 到时候 任性 更改 tb 一枚
",2.0,P,0.6884727027824284,P
"东方新天地 吃饭 地铁 新开业 一些 店铺 顺道来 喝咖啡 吃饭 开 好多年 品牌 再换 蛮 好 逛 整体 服务 还 算 吃 选择 多 更新 店铺 算 跟上 脚步 王府井大街 算是 不错 选择
",2.0,P,0.9999919739879766,P
"停车场 靠墙 停车位 没有 挡车器 没 顶 墙上 高档 商场 改进
",0.0,I,0.12493217981596172,N
"整体 非常 好 唯一 想 意见 布局 有点 混乱 功能化 模块 更好
",7.2,P,0.8812317328353233,P
"办事 中午 东方新天地 吃饭 大厦 喷泉 门 出示 健康 码 大厦 扶梯 来到 地下 一层 许许多多 餐厅 经营 众多 美食 工作日 中午 就餐 地方 排队 参加 大众 点评 团购 餐厅 不少 省 不少
",2.0,P,0.9805589130709693,P
"离得 近 没 办法 偶然 发现 卖 进口 零食 小店 很少 逛 地下 一层 还 不错 发 新奇 店 买 一些 零食 想 想 估计 快 过期 便宜 赶紧 去年 不过 还好 过期 肯定 吃 完
",12.8,P,0.8342989427018613,P
"环境 还 商场 里头 各色 店铺 特色 相对 选择 多 不错 值得 尝试 服务 不错
",3.8,P,0.9998159124467767,P
"商场 地下 一层 美食 区 环境 很 好 布局 很 清晰 一目了然 分辨 出 区域 销售 商品
",5.0,P,0.9899755937415279,P
"东方新天地 位于 长安街 号 王府井 地铁站 a 口出 商场 包括 主题 购物 区 装饰 风格 各有特色 餐饮 娱乐 休闲 配套 设施 里边 饮品 星巴克 太平洋 咖啡 牛茶 乐乐 茶 Tims 餐饮 不少 可逛 不是 没有 APM 更 接地 气儿 不怎么 吃个 饭 看个 电影
",1.0,P,0.9999999221461057,P
"东方新天地 算是 老牌 购物中心 一如既往 好 逛
",4.0,P,0.9998520137377326,P
"车技 不好 不要 停车 ️ 转晕 停车费 超级 贵
",2.0,P,0.031154910013951098,N
"北京 踱 东方新天地 刚 长安街 进 王府井 右手 边上 东方城 门 不怎么 大气 确实 很 宽敞 上档次 万象 城 不相上下 只不过 层高 有点 低 稍显 压抑 星巴克 里 寻 一处 安静 地儿 点 一杯 摩卡 不要 糖 顺便 手机 充个 电 休息 一会 太 惬意
",4.9,P,0.9999620999226981,P
"东方新天地 地理位置 自然 没话说 东单 王府井 地下 商场 贯通 周边 强 公司 逛商场 小姐姐 精致 不行 商场 大牌 吃饭 地方 近几年 周边 崛起 商场 分 走 不少 客流 掩盖 不住 东方广场 老牌 气度
",-0.5,N,0.9999999990355695,P
"商场 十点 关门 晚上 九点 十分 旁边 卫生间 卫生间 女生 听见 男 外面 喊 有人 听 卫生间 里 有人 回复 有人 有人 出门 依然 两个 男性 维修工 进 卫生间 还 踩 梯子 很 气愤 报警 算是 xing 骚扰
",-3.0,N,2.0196794732418866e-05,N
"地理位置 没得说 长安街 边上 西门 王府井 东门 东单 挺 老牌 商场 环境 设施 不错 品牌 很 全 赶上 活动 打折 店铺 电影院 商场 逛累 看场 电影 很 不错 可逛
",2.3,P,0.9999999696809201,P
"王府井大街 优质 商场 难以 尽数 各有 好 最 喜欢 赞叹 新天地 不 背后 商业 传奇 故事 单 商场 内部 形态 色彩 设计 体验 感 就让 叹服 行走 其间 富丽堂皇 中 观赏 顶级 质感 里 学习 最 钟意 进门 即可 感受 流动 感 从头至尾 绵绵不绝 迷醉
",18.0,P,0.9999999999996685,P
"东方新天地 听说 最早 香港 建立 印象 里 很多年 历史 商场 面积 很大 办公楼 地铁 出入口 逛起来 很 搞 活动 促销 东西 赠送 商场 积分 会员 优惠 挺 划算
",-1.5,N,0.9999720242859632,P
"商场 环境 不错 很 干净 最 人性化 停车 制度 很 优惠 积分 抵扣 下午 六点 入场 免费 停车 下班 没事 同事 逛一逛 吃饭 电影 喝咖啡 很 体验 感 很 不错 建议 多一些 店铺 更好
",8.5,P,0.9999977674649998,P
"好久没 东方 转一转 感觉 挺 好 感觉 人比国瑞城 多一些 疫情 之下 客流 还 不错 呦 东方新天地 最最 特色 数 东单 出口 停车场 出口 设计 完全 墙体 图案 完全 感觉 不到 开 原地打转 小树 大树 小树 大树 每次 体验 鬼 打墙 神奇 感受 特 刺激 特 紧张 出口 xx 米 牌子 醉
",-1.35,N,0.9999999982589323,P
"王府井 这边儿 很棒 购物中心 地铁 出 王府井 口 环境 特别 好 提升 逛街 心情 有时候 不会 很 拥挤 随心 逛逛 太好 不过 商场 很大 逛 一圈 还 挺 累 出 商场 还 遛 王府井 步行街 一路上 商场 逛 半天
",5.0,P,0.9999997677569901,P
"商场 很 干净 品牌 很 时尚 特别 坐地铁 很 逛累 吃 点 好吃
",4.0,P,0.9998081779367125,P
"终于 看上 速度 激情 没想到 两个 小朋友 剧情 赛车 ️ 太空 真的 不过 挺 有意思 笑点 韩能 回来 很 好 心爱 百老汇 环境 服务 不错 周五 晚上 很少 推荐 电影
",6.7,P,0.9999998508566483,P
"辣 卤 世家 很 喜欢 一家 店 几个 朋友 卫生 很 好 环境 好 菜品 看着 食欲 喜欢 吃 家 酸甜 柠檬 凤爪 掌中宝 特意 吃 家新到 一款 骨 乌鸡 爪 觉 没 吃 我觉 特别 妹妹 特别 热情 盛情款待 推荐 卤味 好吃 说 奔 乌鸡 爪来 小妹 还给 介绍 乌鸡 爪 作用 养生 美容 养颜 里边 带有 胶原蛋白 辣 卤 世家 点赞 那天 还会来 找 小妹
",12.75,P,0.9999999898363264,P
"李嘉诚 产业 还 控股 不 寸土寸金 长安街 占据 北京饭店 旁 金街 路口 东单 银街 路口 之间 黄金地段 集 商场 酒店 写字楼 建筑 一体 建成 时间 较长 设施 维护 不错 消费 娱乐 新兴 商场 相比 冷清 京城 高端 商业 综合体 代表
",5.0,P,0.9999997249897578,P
"东方新天地 修表 顺便 逛 逛 逛商场 真的 非常 舒服 很少 商场 环境 每家店 服务 人员 非常 热情 服务 意识 增强 尤其 萃华 服务 超级 好 商场 里 吃 相对 不 多 知名 老字号 口碑 店少 倒 大排档 商场 总体 感觉 还
",8.9,P,0.9999665228590896,P
"挺 爱 逛 东方新天地 人少 吃 不少 有没有 王府井 地方 走 两步 最爱去 timberland 新天地 timberland 打折 力度 必逛 三叶草 卫生间 有点 干干净净 话 说 俩 门 情况
",0.8,I,0.9996159856052089,P
"设施 挺 好 整齐有序 环境 宽敞明亮 干净 整洁 摆设 布局 很 好 逛起来 不 压抑 吃喝玩乐 应有尽有 服务 不好 说 服务员 很 热情 一般般 不过 理解 整体 琳琅满目 商品 很 人性化 商场 祝 开开心心
",17.1,P,0.9999999461308797,P
"营业时间 早 晚 不过 八点 咖啡厅 营业 上班 想 喝 一杯 现做 咖啡 很 东门 新开 皮爷 咖啡厅 边上 乐乐 茶 对面 商铺 加拿大 网红 咖啡厅 tims 边上 瑞幸 旁边 coast tims 价格合理 早餐 可 选
",2.0,P,0.0032015972256280723,N
"地段 商场 没 好 说 吃 穿 跑 吃饭 很 价格 杠杠 滴 环境 很 好 够 有些 品牌 找 不太 尤其 高德 步行 导航 挺 费劲 楼层 多 导完 不 一层 服 忘记 原本 目的地 别家
",2.4,P,0.6611610627813903,P
"天天 下班 路过 西门 天天 好几个 商场 里 理发店 拉客 问 老套路 搭话 追 没完 说 昨天 姑娘 烦 转身 方向 走 真的 太 讨厌
",-7.0,N,0.7714308380890043,P
"王府井 地铁站 商场 地铁站 王府井 位置 算是 代表 商场 里 商品 种类 全 品牌 不过 不是 感觉 王府井 人流量 步行街
",1.0,P,0.9991180306099843,P
"单位 东方新天地 楼上 中午 吃完饭 溜溜 食 非常 不错 地下 一层 美食 广场 适合 上班族
",1.0,P,0.9989184107422329,P
"商场 紧临 长安街 环境 非常 好 儿子 想 买 双 篮球鞋 想 转转 非常 满意 特别 喜欢 这双鞋 再三 入手 他家 品牌 款式 最新款 价格 没什么 优惠 很 专业 讲解 特别 好 几件 衣服 特别 不错
",25.5,P,0.9999937604263632,P
"故宫 以东 城市 盲盒 广场 内容 很 适合 带 岁 小朋友 早鸟票 免费 内容 包括 风筝 涂色 数码 放飞 推球球 适合 低龄 儿童 每人 可 免费 领能 放飞 风筝 皮影 玩具 剪纸 活字印刷 项目 轻松 简单 涂色 小朋友 游戏 画出 智慧
",8.0,P,0.9999999726191223,P
"很多年 环境 依旧 干净 明亮 大牌 云集 白领 购物 地方 很 适合 年轻人 整体 商业街 挺大 楼下 楼上 美食城 奢侈品 挺 多 送礼 送 朋友 样子 选选 希望 多一些 指导 路标 看挺乱 不好 找 多一些 提示牌
",6.5,P,0.9999995789409813,P
"早上 八点 东方新天地 没有 零星 清洁工 协和 化验 完 步行 找 吃 开门 peets 星巴克 吉野家 几家 店 东单 走 王府井 商场 没有 感觉 非常 奇妙 点 店铺 开门 早上 写字楼 精英 买 早餐
",0.0,I,0.04301123855509015,N
"商场 好长 好长 好长 王府井 走 东单 走 好久 喔 一层 一家 thinkpad 很 喜欢 玩 耍 好像 撤店 sony 疫情 总去 耍 摸摸 听听 靠近 东单 bose 不如 法家 玩起来
",0.0,I,0.9863698108651165,P
"月 日 故宫 以东 城市 盲盒 王府井大街 东方广场 地下 一层 正式 营业 这是 第一个 故宫 以东 命名 线下 展览 东城区 首个 文化 科技 跨界 国潮 乐园 东城区 文化 金三角 增添 优质 文化 体验 内容 市民 游玩 提供 一处 网红 打卡 空间 内米长 大型 交互 数字 长卷 再现 老 北京 生活 日常 点画 成 真 梦想 盲盒 体验 画出 扎燕 风筝 故宫 角楼 飞 出 科技 感 十足 穿越 盲盒 感受 交互 AR 技术 过 一把 戏剧 瘾
",8.0,P,0.9999999744494847,P
"大牌 云集 东方新天地 购物 环境 相当 舒适 品牌 很 高端
",2.3,P,0.9999240313968423,P
"非常 高大 地方 吃过饭 陪 朋友 买 些 东西 东方新天地 现已 不少 知名品牌 店 首选 地点 北京 白领 国内外 游客 购物 就餐 娱乐 休闲 理想 场所 场地 真的 干干净净 逛累 坐下 喝杯 奶茶 聊会天 不错
",5.2,P,0.9999975335940221,P
"东方新天地 王府井 商圈 距离 长安街 商场 店铺 分类 优质 商户 招揽 众多 顾客 最 喜欢 位于 负 一层 一风堂 拉面 店 味道 正宗 小吃 饮料 随便 点 不会 踩 雷 商场 整体 设计 时尚 设施 到位
",6.0,P,0.9984942593458633,P
"两层 一层 底下 一层 停车 地下 二层 三层 酒店 停车场 旁边 写字楼 品牌 中高档 快餐 多 咖啡厅 星巴克 太平洋 网 红茶 希望 更 多 餐饮 电影 很 停车 最为
",1.0,P,0.9958976449101368,P
"带 孩子 同仁 验光 配镜 发现 没有 带 医保卡 不能 挂号 走 东方新天地 逛逛 东单 轻奢 品牌 好 李宁 衣服 还 挺 好看 小米 店 体验 智能 商品 一楼 西面 家 特大 索尼 体验 店
",3.64,P,0.998640121584047,P
"朋友 王府井 正好 逛 大牌 云集 购物 环境 不错 商场 有点 走来走去 我俩 走累 坐下 弄 DQ 冰激凌 感觉 不错 喜欢 小伙伴 溜达 一圈
",5.0,P,0.9999995343188391,P
"王府井 商场 吃 买 吃 东西 很 好吃 选择 多
",0.5,I,0.871003752548982,P
"过年 带 妈妈 逛过 商场 听 冷清 想买个 水 走 好久 感觉 布置 特别 经典 式 确实 很 王府井
",0.5,I,0.9846326748852742,P
"东方新天地 购物中心 通贯 王府井大街 东单 北大街 东方新天地 东门 东单 北大街 西门 王府井 步行街 东方新天地 购物中心 街区 式 风格 购物 风格 有个 风格 购物 区域 有点像 迷宫 世界 知名 奢侈 品牌 大牌 名牌 纷纷 入驻 COACH 周大福 RODA 谢瑞麟 Zegna Charriol 地铁 号线 王府井 号线 东单 站 出 北侧 口 标识 不太 找 不到 总 导购 标识 有太少
",-1.0,N,0.999999961657318,P
"品牌 蛮 多 不 多 不 工作日 原因 没
",-1.0,N,0.01027199983241378,N
"王府井 住 酒店 不远 综合性 商场 生意 不错
",1.0,P,0.8897420681595936,P
"东方广场 顺便 吃个 饭 想念 肉夹馍 味道 酥脆 外皮 肥瘦 相间 馅儿 配 岐山 臊子 面 热汤 绝配 加 好多 醋 味道 面 真材实料 加 醋 没有冲淡 油 汤 下午 五点 大食代 很少 周末 不用 排队
",1.0,P,0.8898833140970809,P
