review_text,sentiment_score,polarity,snownlp,polarity_snow_nlp
"特别 好看 北极熊 作者 黄震 老师 展 位置 位于 商场 三楼 这展 商场 增加 艺术 气氛 光度 合影 很 商场 防疫 做 很 到位 进 商场 扫码 逛 店铺 扫 遵守 防疫 措施 呦 商场 很大 很 干净 商场 万物 皆 好喝 好吃 好玩 更 大牌 服装 奢 饰品 俱全 很 开心 喜欢 买买 商场 边有 一条街 还 逛 地铁 很 快乐 玩 一整天
",12.8,P,0.999999999999992,P
"想 逛逛 商场 首选 APM 姐妹 相约 商场 很大 环境 很 干净 整洁 好 朋友 吃 吃 吃 饭店 种类 火 饭馆 几家 新 商铺 Apm 很大 慢慢 逛 不是
",7.0,P,0.9999975830107456,P
"工作日 带 孩子 王府井书店 半天 书 孩子 不想 回家 吃 找 地方 觅食 apm 里 没想到 工作日 餐厅 爆满 两次 吃 小众 南锣 肥猫 旗下 水煮鱼 味道 性价比 不高 第二次 局气点 双人 餐 味道 不错 还 送 兔爷
",-1.0,N,0.17487106448767964,N
"lj 商场 周末 带 家人 吃饭 买个 手机 厕所 四个 位置 修 三个 记得 上周末 修 还 修 配套 设施 做 不好
",0.0,I,0.07429935720041003,N
"偌大 apm 手机店 饰品店 买手机 壳 没有 无 语
",0.0,I,0.0009094839173937608,N
"老牌 商场 位置 没 变 装修 没 新 商铺 换 一波 一波 工作日 很少 吃饭 购物 没什么 热门 商场 越来越 萧条 牌子 没有 很 好 买个 饮品 逛 优衣库 越往 楼上 越 没人
",-3.2,N,0.8347230219857609,P
"王府井 商场 APM 还 算 新 挺 接地 气 挺 多 品牌 店 餐饮 巴奴 喜欢 店 泡泡玛特 装饰 很 可爱 一家 很大 UR 餐饮 好多 选择 上班 很难 控制 体重
",2.7,P,0.9999458211293998,P
"不如 几年 前刚 开业 惊艳 没 可 逛
",0.0,I,0.6371942619801357,P
"Apm 想来 商场 月 特意 商场 挺 干净 卫生 阿姨 保洁 卫生间 特别 干净 很 满意 商场 布局 很 到位 一看 运营 设计 活动 举办 新意 商场 严重 同质化 apm 无疑 走出 一条 新 道路 吃喝玩乐 样样 俱全 最 尤其 吃 最 满意 哈哈哈
",13.6,P,0.9999999753260741,P
"环境 商场 干净 整洁 品类 齐全 装修 很 高大 挺 适合 周末 逛逛 商铺 品类 运动 品牌 常见 李宁 Adidas 三叶草 耐克 挑 一件 运动装 合适 不过 女装品牌 veromoda 品类 齐全 挺 好
",9.3,P,0.9999999913474392,P
"APM 王府井 商圈 新 地标 环境 很 好 中 厅 非常 透亮 明亮 卫生 做 很 保洁 阿姨 打扫 消毒 超级 飞乐店 超级 阿迪达斯 店 超级 苹果 店 最 顶级 规格 旗舰店 一些 忍不住 消费 店 比方说 施华洛 世奇 块儿 破 玻璃 骗 钱 真 漂亮 逛一逛 楼上 吃吃喝喝 非常 多家 店
",17.5,P,0.8374195909133715,P
"北京 年轻人 估计 来到 溜 一圈 店 最全 有名 牌子 人流量 超级 商场 整体 布局 非常 好 装饰 超级 好看 整体 很 年轻化 很潮 牌子 店面 人满为患 只能 说 想 店 尤其 奢侈品
",10.0,P,0.9982114357075388,P
"熟悉 不能 熟悉 商场 上班 apm 里边 吃遍 逛遍 挺 商场 吃喝玩乐
",0.0,I,0.9989914216867244,P
"每次 无论是 王府井 天安门 必会来 apm 逛逛 确实 太好 逛 门口 防御 工作 做 很 到位 很 认真细致 挺 商场 不 好好 检查 可 不行 整体 环境 布局 非常 舒服 中庭 非常 高大 装修 调性 审美 在线 非常 到位 一楼 彩妆 化妆品 专柜 非常 心 水 特别 BURBERRY 和兰蔻 一楼 还 免费 领兰蔻 小样
",6.5,P,0.999998474316566,P
"夜幕 apm 熙熙攘攘 住 晚上 吃完饭 溜溜 弯 消耗 饭食 一层 超大 苹果 店 最新 手机 试玩 东边 泡泡玛特 孩子 不想 扔 店里 旁边 godiva 坐 坐
",1.0,P,0.9335109598868193,P
"期间 apm 逛街 电影 薅 羊毛 中庭 兰蔻 店门口 试用装 柜台 机 每次 路过 排 超级 长队 放假 特意 完 电影 快 关门 人少 不用 排队 服务员 态度 还 超级 好 帮 一顿 操作 领到 开心
",8.4,P,0.07310312618730563,N
"北京 出差 商场 琳琅满目 应有尽有
",1.0,P,0.9480101212551355,P
"参加 北京 银行 活动 带 孩子 黄人 电影 满场 欢声笑语 孩子 开心 快乐 谢谢
",6.0,P,0.9997429772380108,P
"老牌 逛 商场 可惜 座椅 太 少 逛累 没有 地方 休息 平日 没什么 吃饭 不 排队
",-2.0,N,0.8547266217772962,P
"王府井大街 网红 地标 APM 确实 标杆 式 在家 商场 太 好 逛 朋友 喜欢 逛潮 玩店 泡泡玛特 topjoy 一层 幻想 GODIVA 巧克力 真 好吃 不是 太贵 完美 宝宝 手表 真 超级 超级 超级 好看 账户 余额 低下 漂亮 脸蛋儿
",11.0,P,0.9981020249228003,P
"不太 真的 仔细 逛下来 不错 楼下 楼上 吃 逛 地方 拍币 玩 地方 算是 高 消费 地方 带 孩子 一家人 逛 不错 玩上 上午 中午 吃点 饭 下午 边上 时不时 有点 展览 赶上 活动 参加 不错
",2.2,P,0.9990838725421046,P
"八号 线 金鱼胡同 通着 apm 上学 去过 感觉 没 那么 热闹 带 孩子 吃饭 服装店 图书馆 苹果 店 星巴克 哈根达斯 喜茶 popomart 带 孩子 吃饭 找 图书馆 喝个 下午茶 休息 很 不错 两天 遛 娃 好去处
",1.3,P,0.9999985579721846,P
"APM 王府井 商圈 顶流 商场 真的 超级 好 逛 中午 外婆家 不用 排队 闺蜜 胡吃海塞 一顿 跑 电玩 城 玩儿 三个 小时 超级 好玩儿 可惜 没 抓 娃娃 逛 逛 一楼 名 表店 心 水 欧米茄 太贵 攒 攒钱 发泄 买 不 上表 郁闷 吃 一顿 举起 哈哈哈哈 吃 有个 可隆 美好 露营 街 很棒 适合 露营 东西
",5.0,P,0.9637957200914635,P
"隔 时间 喜欢 王府井 步行街 逛逛 北京 人口 商业区 商厦 比比皆是 开 久 王府井 百货大楼 东安市场 apm 品牌 云集 吃喝 玩 娱乐 一体化 北京 外人 游客 喜欢 商厦 五六层 美食 朋友 必逛 必 吃 电影院 身影
",4.0,P,0.9998901610677523,P
"apm 商厦 王府井 步行街 东风 市场 早就 没有 旧貌 一层 皮克斯 动漫 主题 广场 家长 带 孩子 玩耍 大厦 环形 结构 顶部 玻璃 天井 采光 通透 环形 布局 时尚 潮流 众多 品牌 专卖店 五层 六层 餐饮 总体 apm 值得 慢慢 逛
",3.0,P,0.9999999061502799,P
"最 喜欢 皮克斯 三部 动画 怪物 公司 玩具 总动员 寻梦 环 游记 apm 中庭 皮克斯 快 闪 草莓 熊 巴斯 光年 三眼 仔和大眼 仔 最 喜欢 怪物 公司 区域 墙体 毛怪 毛毛 摸 超有 手感 阿布 门 欢笑 收集器 真的 很 还原 动画 破次 元 皮克斯 玩具 总动员 怪物 公司
",6.0,P,0.9999765067775501,P
"国庆 带 妈妈 逛街 整体 风格 设计 非常 喜欢 留下 照片 话 说 眼镜 墙 有点 密集 恐惧 噢 误点 开 逛 兰蔻 碰巧在 发 小样 试用装 通行 三人 没人 扫码 领 一份 三管 精华 两次 还 行 面霜 肤感 不错 手上 完 回购 款 面霜
",3.2,P,0.9997118256059331,P
"逛 王府井大街 不要 错过 步行街 北口 apm 大厦 西北 对面 耐克 品牌 店 图 北面 银泰 大厦 图 体力 一并 逛逛 apm 大厦 有层 潮流 时尚品牌 大厦 前 造型 装饰 很 亮眼 适合 拍照 一进 大厦 见 皮克斯 动漫 电影 里 动漫 造型 可爱 三眼 仔 草莓 熊 逛街 溜 娃
",3.5,P,0.9999999995592981,P
"闲来无事 逛逛 最 著名 王府井 来到 王府井 企有 不来 apm 道理 哈哈哈哈 实在 是因为 美食 太多 可逛 不少 装修 过后 抬头 望去 色彩斑斓 五光十色 超级 喜欢 圆圆的 穹顶 站 电梯 创造 无限 遐想 空间 仿佛 摘星 指日可待 apm 美食 商户 很 火爆 每次 来前 做做 功课 吃饭 逛街 购物 会友 非常 不错 选择
",10.5,P,0.9999997773234844,P
"北京 apm 吃喝玩乐 应有尽有 商品 琳琅满目 假日 期间 人潮 涌动 已过 饭点 餐厅 门前 等位 专卖店 顾客 不少 不少 拎 包小包 购到 满意 东西 满载而归 网购 时代 商场 实体店 购物 确实 感受
",4.0,P,0.945799246239344,P
"假期 没有 没有 排队 建议 商场 弄些 坐 椅子 好像 不 撤 逛累 真心 不好 找 做 位置 有些 店有 优惠 好像 理智 没有 血拼 火爆场面
",0.8,I,0.04140137567613367,N
"期间 等位 好久 小朋友 补充 点 零食 撑 进场 叉烧 味道 还行 不过 叉烧 不 猪肉 吃 禽类 叉烧 肠粉 倒 还 海苔 虾 肠粉 沙拉酱 有点 腻 胡椒 猪肚 鸡 倒 有点 好喝 有点 辣 越 喝 越 好喝 山楂 酥皮 叉烧包 有点 过甜 酱 有点 多 有点 腻 服务员 少 想 加菜 半天 找 不到
",-2.78,N,1.1757566937942165e-05,N
"逛 很 服务 吃喝玩乐 很 齐全 百老汇 万里 归途 效果 很棒
",2.5,P,0.9999427724481984,P
"周末 玩 同学 推荐 要来 商场 东西 很全 逛逛 逛 买买 买 需求
",-2.0,N,0.9995206292966548,P
"环境 不错 很 舒服 商场 里 品牌 喜欢 品牌
",6.0,P,0.9995240115590787,P
"商场 入驻 商家 很 齐全 想 买 疫情 防控 还 不错 没什么 不戴 口罩 还 走来走去 那种 餐饮 不用 指示牌 想 转 好久 找到 还 不错 挺 好
",5.38,P,0.9997027821167561,P
"王府井 步行街 挺大 商场 号线 王府井 地铁站 往北走 百货大楼 对面 朋友 约 吃饭 顶层 饭馆 特别 多 价格 适中 找 靠窗 位置 窗外 看着 步行街 天气 好 几个 朋友 小聚 不错 地方 楼里 影院 几个 咖啡店 喝个 下午茶 不错
",5.0,P,0.9999994314128393,P
"北京 apm 商场 面积 还 挺 层 蛮 多 新店 层到 顶层 布满 店 耐克 阿迪达斯 奈雪 喜茶 星巴克 传统 店铺 新兴 产品 同仁堂 咖啡 ️ 甭 糖 牌生 巧克力 亲子 乐园 好 商城
",3.36,P,0.9999940138658661,P
"LJ 点评 不 曾几何时 这家 商场 王府井 在我心中 地位 numberone 每次 王府井 这家 商场 设施 新 品牌 云集 购物 吃饭 好 地方 吃 火 餐厅 人流量 很大 排队
",2.0,P,0.9991295145340002,P
"皮克斯 忠粉 特意 皮克斯 皮 展览 B 区 中庭 关注 公众号 打卡 一张 卡片 B 售卖 区换 口罩 贴纸 C 区 售卖 区 还 一辆 玩具 总动员 玩具 熊 装饰 车 毛绒绒 地太 可爱
",1.0,P,0.9434688152500454,P
"王府井 新东安 东安市场 更新 换貌 买 手店 样子 翻天覆地 变化 时尚 潮流 拉满 逛起来 很 享受 特别 喜欢 首层 饰品店 美国纽约 设计 款 墨镜 墙 大牌 款式 墨镜 自由选择 购物 环境 非常 轻松 愉悦
",14.0,P,0.9999999999440443,P
"可 可爱 爱 皮克斯 展来 北京 Apm 商场 一层 沉浸 式 体验 展区 拍照 门票 兑换 礼品 香香的 粉粉 草莓 熊 可爱 三眼 仔 酷酷 怪兽 来过 空手 回家 买 一堆 周边 满意 开心
",8.5,P,0.9999799413114177,P
"王府井 商场 云集 买买 买 更 推荐 拍拍 拍 对面 王府中环 超级 推荐 东安市场 逛一逛 不是 老 商城 风格 超大 买 手店 一共 三层 有潮 玩 服饰 云集 国内外 大牌 店面 设计 前卫 最 值得一提的是 装饰 真的 非常 可 尤其 一些 潮玩店 布展 午休 溜个 弯 不错 选择
",3.2,P,0.9998017664009579,P
"apm 位置 绝对 王府井 步行街 亮点 当作 协和医院 王府井大街 通道 环境 绝对 可圈可点 人不多 商户 全 餐饮 多 影院 地铁 会员 免费 停车 爱 手 办店 爱 冰激凌 很阔 没事 逛逛 主题 活动
",6.0,P,0.9998850065033684,P
"展可 不算 展 设计 还 不错 周边 拍照 打卡 内容 还 真不错 个儿 草莓 熊 香香的 小朋友 多 草莓 熊包 包 坐垫 很 可爱 地铁 柜台 卖 系列 玩具 赶紧 挑选 喜欢 带走
",3.3,P,0.9999991512018914,P
"北京 apm 首层 中 厅 皮克斯 皮 周末 带娃 溜达 偶遇 皮克斯 快 闪展 巴斯 光年 三眼 仔 毛怪 一个个 动漫 人物 最 受欢迎 草莓 熊 大小 朋友 争先恐后 合影 ️ 旁边 周边 毛绒玩具 帆布包 抱 枕 少女 心 爆棚 想 拥有 喜欢 拍照 姐妹
",7.0,P,0.9989501635224803,P
"带娃 打卡 apm 吃 玩 一应俱全 综合性 商场 很 好 逛 一层 主题 展 很 吸引 小朋友 好奇 眼睛 东张西望 玩儿 累 层层 美食 可 供选择 逛 吃 逛 吃 一整天 很 惬意 环境友好 纳入 溜 娃 打卡 top
",9.5,P,0.9999999907501255,P
"地铁 八号 线 金鱼胡同 东安市场 高大 apm 天气 不好 逛街 好 地方
",-1.0,N,0.9588321613328978,P
"整体 环境 挺 好 商家 平民 好 逛 整体 人流量 不 吃饭 店铺 挺 多 选择 吃 过 一家 烤肉 味道 环境 不会 第二次 商场 里 饭店 吃饭 多不多
",3.6,P,0.9997448803656523,P
"apm 真不错 地理位置 好 地铁 直通 交通 太 黄金 位置 商场 还 特别 特别 新 项目 活动 真 多 福利 特别 特别 多 群里 过 抽奖 活动 店铺 好玩 太 逛街 诉求 逛 都市 好看 哥哥 小姐姐
",6.2,P,0.9999999995726008,P
"临近 国庆节 王府井 APM 一派 喜气洋洋 过节 气氛 店内 搞 皮克斯 皮 活动 整座 商场 随处可见 张贴 悬挂 活动 宣传画 商场 特别 一楼 入口处 倩女 靓 男 小孩子 争先 设置 皮克斯 AIT 打卡 拍照 留念 好 不 热闹
",0.0,I,0.9869341289736902,P
"上楼 下楼 扶梯 放在 方向 很难 非 顾客 转着 圈 坐 扶梯 商场 想
",2.0,P,0.9796874362140381,P
"娃娃 超级 喜欢 玩具 总动员 电影 无数次 快 闪 活动 特意 打卡 拍照 很 好看 合作 款 草莓 熊 汽车 太 可爱 拍 好看 照片 周边 售卖 商品 样子 种类 多些 更好 期待 活动 快些 到来
",10.0,P,0.9999815869662682,P
"东安市场 买 手店 开 一阵子 办事 路过 刘 美丽 小逛 进门 右手 饰品 柜 设计师 品牌 居多 件 折 活动 美丽 挑 两对 耳环 妖怪 买 套 戒指 够数 说 说 戒指 挺 特别 金银 色 一组 材质 银 镀金 很 不错 挑 黄铜 小球 球 搭 特别 有范儿 价格 合适 多 很 感觉 时间 不 多 好好 衣服
",-1.2,N,0.9999999931029984,P
"皮克斯 皮 展览 注册 apm 会员 领 口罩 草莓 熊 巴斯 光年 三眼 仔都 太 可爱 两处 布展 拍照 打卡 好 地方 草莓 熊 小车 车好 喜欢 毛茸茸 粉色 少女 心 布展 周边 周边 售卖 地下 一层 售卖 处 尽情 买买 买
",2.5,P,0.9999998260714027,P
"工作日 缘故 人少 不能 再少 没有 想 逛街 心情 逛街 人气 一层 有兰蔻 扫码 领 小样 试用装 地方 几个 购物 环境 不错 感觉 甜品店 不 多 想买个 冰激凌 没有 找到 只好 别家 店 买
",3.0,P,0.4226514641252933,I
"偶遇 皮克斯 快闪店 皮克斯 皮 皮克斯 动画 童年 经典 动画人物 重现 玩具 总动员 怪物 公司 合影 很 适合 带 小朋友 打卡 tips 领 一张 打卡 地图 前台 兑换 纪念品
",-0.5,N,0.9999248006292196,P
"东城区 一家 不错 商场 环境 很 好 干净 整洁 楼层 配有 消毒 机器人 小车 一楼 小孩子 打卡 拍照 设施 适合 带 孩子 玩 地下 停车场 清晰 标识 车位 不 多 周末 提前 车位 紧张 停车 收费 商场 吃 买 逛 均 一体化 行程 解决
",8.0,P,0.9998842132640017,P
"APM 非常 时尚 商城 非常适合 年轻人 王府井 步行街 里 商城 一层 中心区 活动 新 活动 皮克斯 皮 可爱 摆台 想 照个 相 可爱 草莓 熊 门口 大哥 拦住 说 注册 送 打卡 纸 好奇 卡 地下 二层 说领 纪念品 草莓 熊 口罩 很 可爱
",2.5,P,0.9997591729786984,P
"环境优美 品牌 多 吃 电影 夏天 凉爽
",1.0,P,0.9944223728137621,P
"北京 Apm 商场 越来越 调调 限时 活动 皮克斯 皮 吸引 人来 拍照 打卡 最 喜欢 三层 潮玩店 BOONHUB 手办 很 精致 收藏 级别 一种 享受
",5.3,P,0.9904252240060045,P
"月 日 月 日 北京 APM 一层 中厅 皮克斯 展 本来 早 想来 可 朋友 有事 终于 倒数 第二天 没剩 东西 朋友 喜欢 三眼 怪 三眼 怪 文具 想来 买 没 顺便 逛逛 还好 看展 早来
",1.0,P,0.019583577682996234,N
"排队 小时 吃 有没有 很 夸张 店面 装修 很 重庆 说话 方言 就餐 环境 很 吵 背景音乐 声音 超大 不 店家 想 服务 挺 热情 牛蛙 很 新鲜 确实 特色 菜 一般般 总体 感觉 排队 长 性价比
",2.8,P,0.9834583963890726,P
"很 好 逛 不看 好像 没太 长时间 东西 很 全 吃 很 符合 年轻人 胃口 很 不错 商场 王府井 众多 商场 中 不算 非常 出众 很 推荐 商场 还 蛮 地下 苹果 店买 东西 店员 服务态度 挺 好
",11.5,P,0.9999987998233568,P
"王府井 最具 时尚 感 商场 门口 一座 迪士尼 乐园 买买 买 玩耍 拍照 很 北京市 草莓 熊 联名 商品种类 玩具 摆件 水杯 质量 超好 爱不释手 光顾 泡泡玛特 一家 最萌 种类 齐全 大型 手办 模型 座位 小小的 等候 一会儿 沉浸 式 体验 整体 偌大 商场 吃喝玩乐 应有尽有 值得 反复 闲逛 北京 apm 泡泡玛特 POPMART 王府井 APM 店
",6.5,P,0.9999999996623008,P
"北京 apm 皮克斯 展 周末 遛 娃 正好 逛 娃 对此 不感兴趣 有些 害怕 巴斯 光年 一楼 正门 小小的 没什么 东西 草莓 熊 还 挺 像样 IP 一小块 地方 头脑 特工队 模型 没有 没有 怪兽 大学 里 蓝 毛毛 拍拍 购物 区 商场 另一侧 购物 隔间 十分钟 足以 搞定 商场 五六层 吃饭 还好 不是 特别 多人 四楼 母婴 室
",-1.96,N,0.9994498838840692,P
"王府井 apm 一层 限时 一个月 活动 皮克斯 皮 限时 上周末 陪 朋友 苹果 商店 取 手机 正好 碰上 可爱 草莓 熊 帅气 巴斯 光年 羞涩 忧忧 经典 皮克斯 动漫 形象 悉数 登场 感兴趣 小伙伴 抓住 周末 机会 鸭
",-1.0,N,0.9999932658655102,P
"地下 一层 女厕所 呛 抽烟 味道 请 管理 好
",2.0,P,0.18087293839938068,N
"几年 折腾 apm 终于 高大 家门口 没事 爱 溜达 溜达 想 买 想 玩 想 吃 约 姐妹 吃吃喝喝 逛逛 很 商场 布局 整洁 展示 一目了然 guccichanel 美妆 应有尽有 最 喜欢 茉莉 很大 展示厅 没事 溜达 溜达 心情 大悦
",12.5,P,0.9999965294744342,P
"王府井 地段 性价比 高 一家 商场 年轻化 品牌 多 接地 气 吃 多 王府井 逛街 首选 商场
",-1.4,N,0.9817333068071175,P
"伍德 吃 托克 忠实 铁粉 嘻嘻 活动 必去 节日期间 真的 好多 ️ ️ ️ 超级 火爆 合影 可爱 帆布袋 真的 漂亮
",5.0,P,0.9493242355626051,P
"皮克斯 快闪店 大厅 b b 地铁口 块 快闪店 卖 玩具 总动员 周边 男朋友 想 买 娃娃 买 草莓 熊 挂件 娃娃 还 拍到 抱抱 龙 玩偶 照片 卖完 告知 一只 买 想要 还 很 羡慕 真的 好 喜欢 抱抱 龙
",8.4,P,0.9999999634159595,P
"第一次 好好 逛 apm 皮克斯 哈哈哈 朋友圈 巴斯 草莓 熊 控制 不住 抓 尾巴 拍照 姐妹 层 找 npc 领 卡片 还 b 领同款 口罩 miniso 哈哈哈 盲袋 姐妹 抽到 草莓 熊 超值
",0.0,I,0.9999508477333013,P
"东安市场 老 北京 儿童 抹 不 回忆 听说 装修 完 特别 好 前 几天 抽空去 一趟 感觉 真的 挺 时尚 商场 确实 逼格 高 原本 特色 味道 王府井大街 小店 少 完全 不是 记忆 中 样子 物是人非
",5.6,P,0.9999873960400463,P
"市场 这样 活动 很 好 巴斯 光年 贴纸 市场 好玩 童趣 巴斯 光年 玩具 挺 多 市场 核酸 挺 好 问 几个 路 挺 客气 市场 挺 多 喜欢 巴斯 光年
",7.72,P,0.9999998616456882,P
"皮克斯 主题 展 空降 北京 apm ️ 草莓 熊 三眼 仔 巴斯 光年 分 分钟 勾起 童年 记忆 草莓 熊 最爱 粉红色 泰迪熊 赶紧 抱 取 拍照 粉嫩 粉嫩 满满的 幸福感 满满的 少女 心 敲 可爱 抱 拍照 太出 片 爱不释手 好 想 抱 一只 回家 北京 apm 皮克斯 皮 全国 首展 地点 王府井大街 号 北京 apm 首层 中庭 活动 日期 北京 apm 皮克斯 皮 全国 首展 北京 探店 北京 周末 探店 北京 探店 周末 北京 周末 打卡 迪士尼 皮克斯 迪士尼 周边
",2.0,P,0.9999999610634736,P
"八月 底 闺蜜 一层 草莓 熊 主题 活动 一辆 草莓 熊 汽车 超级 可爱 卡哇伊 闺蜜 说 买 草莓 熊有 香味 产品 不 没有 二层 卖 更 多 草莓 熊 产品 商场 一点 吃饭 地方 多
",-4.44,N,0.9999994192571322,P
"北京 apm 皮克斯 皮 快闪店 中庭 一些 人偶 展览 不是 不是 很大 快闪店 卖 东西 品种 不 多 草莓 熊 玩偶 盲盒 水杯 小包 售卖 价格 不算 便宜 底下 一层 快闪店 中庭 还 玩偶 拍照 月 日 撤展 想 小伙伴 抓紧
",4.2,P,0.9994720461310793,P
"Apm 皮克斯 展览 位置 apm 一层 苹果 店 对面 主题 展览 平日 人不多 随便 拍照 很 喜欢 玩具 总动员 系列 ip 拍照 超级 可爱 好 拍 拍照 周边 买 价格 还 apm 一层 南边 门 专柜 卖 周边产品 东西
",7.0,P,0.9952420148722293,P
"王府井 商场 apm 商场 店铺 林立 王府井 商业街 apm 算是 适合 阶层 人群 逛 商场 商场 大部分 品牌 大众化 不少 高端 潮牌 店铺 人群 日常 购物 需求 很 赞 楼美妆 店铺 衣服 店铺 鞋子 店铺 玩具 店铺 云集 每家 店铺 铺面 很大 商品 选择性 更 多 逛 很 久 楼 美食 必 打卡 的哥 老 官 巴奴 麻 六记 种类 每次 排队 满满的 真的 好吃 很 值得 逛逛
",6.5,P,0.9999999999886291,P
"苹果 新品 还要 排 大队 这家 苹果 店员 全 北京 几家 态度 最差 商场 吃饭 地方 不过 不少 价格 高 中低端 不过 周末 人均 便宜 店 等位 号线 开通 金鱼胡同 站 离得 更 近 不少
",4.75,P,0.6074428723101681,P
"鸭 好久没 玩耍 人不多 喜欢 店 打卡 买 一些 东西 朋友 小朋友 找到 乐趣 一层 皮克斯 超级 好玩 适合 拍照 人不多 购物 环境 特别 好 设施 齐全 吃喝玩乐 强推 地方
",9.7,P,0.9994746949695057,P
"PIXAR 可惜 没有 独立 苏利文 苏利文 大毛怪 门 毛茸茸 很 可爱 入 草莓 熊 挂件 R 挂 包包 叮叮当当 开心
",-2.5,N,0.9990458864220166,P
"非常 不错 商场 商场 非常 大是 名字 新东安 广场 吃 喝 购物 商店 非常 多
",2.0,P,0.9968563642752787,P
"皮克斯 特展 交通 apm 楼下 停车位 不过 价格 不 便宜 地铁 金鱼胡同 直达 十分 展览 展览 两个 区域 快闪店 购物 店 面积 不大 快闪店 适合 拍照 满满的 回忆 不过 不少 平时 还
",-1.0,N,0.9994878929363092,P
"溜达 溜达 挺不错 五层 六层 好 美食
",2.0,P,0.99465757973243,P
"好久没 东边 溜达 带娃来 apm 看个 小展 卡通 孩子 很 喜欢 三眼 怪 来来回回 穿梭 小汽车 草莓 熊 很 可爱 很 适合 带娃来 拍照 唤起 童年 回忆 推荐 妈妈 速度 前去 打卡 留念 月 日 结束
",6.75,P,0.9999991050057376,P
"美味 服务员 小姐姐 很 热情 味道 好吃 环境 很 干净 卫生 下次 还会来
",7.0,P,0.9485685755653582,P
"展览 皮克斯 皮 主题 展 王府井 apm 一层 见到 可爱 朋友 真的 太棒 喜欢 拍照 免费 打卡 拍照 彩色 背景 很 出片 一些 周边 帆布包 钥匙扣 玩具 公仔 享有 快 围观
",6.0,P,0.9997565112768405,P
"好久没 王府井大街 来到 东安市场 新 名字 APM 没想到 大大的 惊喜 靓丽 时尚 视觉 冲击力 强大 品牌 很大 程度 提升 国际 大牌 云集 一家 品牌 店面 装修 设计 很博 眼球 个性 十足 充满活力 气息 忍不住 逛逛 商场 整体 感觉 超级 高大
",8.0,P,0.9999999999850124,P
"位置 王府井大街 块 坐地铁 金鱼胡同 B 口出 很近 不用 出 地铁 商场 挺 新 打扫 很 干净 商场 入驻 非常 多 品牌 逛 店 挺 多 逛累 还 六楼 吃饭 餐厅 选择 不少 休假 逛街 游玩 非常 不错 选择
",4.3,P,0.9999938728770178,P
"周末 逛街 意外 闯进 Apm 后身 都市 丛林 宠物 好 爱 宠 人士 好 不过 呦 初秋 北京 舒畅 天气 ️ 朋友 打卡 满满 文艺 气息 市集 确实 不错 选择 现场 关注 公共 号 礼品 送 礼品 活动 名称 北京 apm x 伍德 吃 托克 xKOLON SPORT 都市 从林秀 活动 时间 年月日 月 日 月 日 每日 活动 地址 北京 apm 王府井 东街 花园 近 Dior
",10.0,P,0.9999999999998761,P
"皮克斯 皮 美女 打卡 溜 娃 好去处 PIXAR 新东安 APM 举办 皮克斯 皮 快 闪 活动 活动 截止 月 日 赶紧 APM 大厅 搭建 皮克斯 动画 世界 动画片 儿时 看过 草莓 熊 毛怪 苏利文 忧忧 巴斯 光年 三眼 仔等 特别 适合 一家 三口 带 娃来 拍照 全家福 不错 美女 卡哇伊 动作 找回 少年 画面 艳丽 明快 感觉 现场 玩具 玩偶 出售 特别 草莓 熊特 受欢迎 北京 探店 达人 探店 网红 打卡 购物中心 摄影 快 闪 活动 快闪店 北京 摄影 北京 约 拍 PIXAR 皮克斯 皮
",5.0,P,0.9999999999999034,P
"展览 挺不错 手办 价格 不贵 打卡
",0.0,I,0.8546109765980656,P
"皮克斯 皮 快闪店 几天 撤店 想来 参观 抓紧时间 月 日 分布 商场 三个 位置 玩具 总动员 怪兽 电力公司 中 卡通人物 造型 展出 好几个 熟悉 形象 适合 拍照 打卡 售卖 周边 系列 商品 注册 apm 会员 卡通 口罩 赠送
",2.0,P,0.989434442895681,P
"周末 遛 娃 孩子 很爱来 王府井 APM 泡泡玛特 款式 最 多 最全 店 APM 搞 活动 皮克斯 皮 特别 适合 打卡 拍照 三眼 怪 真的 超级 可爱 颜色 很正 非常 吸引 孩子 周末 早人 不 多 下午 晚上 会上 带 孩子 跑跑 真的 非常 合适
",5.1,P,0.9991271196420273,P
"打卡 皮克斯 皮 北京 首展 时间 年月日 月 日 交通 地铁 号线 金鱼胡同 站 主 展区 王府井 北京 apm 一层 中庭 快闪店 王府井 北京 apm 下层 手机 注册 北京 apm 会员 可 免费 领取 纪念版 口罩 一只
",0.5,I,0.11848036287669017,N
"公司 午休 总去 挺 好 逛
",1.6,P,0.8545103971180289,P
"饭后 apm 消 消食 进门 大厅 里 玩具 总动员 小小的 地方 好多 排队 拍照 快消 品牌 不错 逛街 选项 中秋 去逛 优衣库 货号 很 全 试衣间 不用 等位 真的 很 nice 不 apm 刚 进门 碰到 一堆 没 走 几步 碰上 一对
",1.5,P,0.9973793841950221,P
"不错 很 难吃 味道 分享 好 炒 汤圆 强烈推荐
",1.5,P,0.8975236374751521,P
"三眼 仔 重度 爱好者 特别 满意 拍拍 拍 月 日 月 日 限时 一个月 王府井 apm 注册 Apm 会员 领取 打卡 地图 可去 B 快 闪 店 免费 领取 口罩 贴纸 还 一层 阿迪达斯 店门口 快闪店 购买 元 限量 福袋 草莓 熊 超值 三眼 仔 不 太 友好 东西 有点 少
",5.0,P,0.8405116710557582,P
