"name","item","item 2","item 3","review-truncated-words","review-words","time"
"醋溜白菜001","设施：5.0","环境：5.0","服务：0.5","这个交通方便公交和地铁都可以到开车更不用说了，在王府井的核心地段，这个商场逛着很舒服，位置比较好，在...","这个交通方便公交和地铁都可以到开车更不用说了，在王府井的核心地段，这个商场逛着很舒服，位置比较好，在王府井步行街上，占地面积、里面空间比较大，各种品牌，嗯嗯，可以逛了大半天吧，很喜欢的地方，没地方逛就来这里","2022-08-01 20:05"
"明天再搞","设施：2.0","环境：0.5","服务：1.5","「星巴克(北京东方广场三店)」还是以前的样子，没有什么变化，里面的东西买着也不划算，里面乱七八糟，环境...","「星巴克(北京东方广场三店)」还是以前的样子，没有什么变化，里面的东西买着也不划算，里面乱七八糟，环境比以前差了点，希望1商家可以改进，客流量也不是很多，里面的工作人员，还有服务人员，都不是很热情，表现的比较消极怠工。","2022-07-31 18:16"
"精致的野蛮人","设施：5.0","环境：5.0","服务：5.0","东方新天地里的好物店越来越喜欢！
每次来都是先去地下来个DQ奶昔甜筒套餐，别吃边逛。
有需要串绳的宝贝，...","东方新天地里的好物店越来越喜欢！
每次来都是先去地下来个DQ奶昔甜筒套餐，别吃边逛。
有需要串绳的宝贝，可以先放到结绳记，等走的时候取回刚好不耽误时间。
今儿是专门为儿子买Sony新款耳机哒，庆祝他顺利拿下科技特长生，作为特招学生留校。
本来想好了买黑色的，谁知看到实物才发现，另外的灰色更优雅，灵动。这就是实体店与线上的区别，图片和实物还是有区别的，幸亏来了。不然买了黑色再看到月光灰非得气晕！
表现好就有连环大礼包，从来如此，为啥非得寒门出孝子？男孩子更应该多见识世间万物，多用尚品，才可以更加优秀和有追求。
趁着他跟导购哥哥探讨音质如何的时候，老母亲正好抽身去老铺黄金看看新款，顺便清洗下镯子和项链。
逛吃逛吃撒～旬野菜走一波自助，吃饱喝足肥家喽，完美的周末！","2022-07-30 00:59"
"孙月满","设施：0.5","环境：0.5","服务：0.5","UG层AA31&33 服装 laurel 店卖残次品，店长阿姨眼神不好，很长的线头看不见，一个姓车的销售大姐推销气氛强...","UG层AA31&33 服装 laurel 店卖残次品，店长阿姨眼神不好，很长的线头看不见，一个姓车的销售大姐推销气氛强烈好像不消费就不能出门，可巧这个服装的牌子跟我家保姆荪大姐一个名字，适合那种田园风萝卜风欧洲极简风上班顾客","2022-07-27 17:03"
"Sunny0824","设施：4.0","环境：4.0","服务：4.0","王府井附近逛街，把附近的商场逛了个遍。东方新天地属于王府井附近略平民一点的商场，品牌多数是中等品牌，...","王府井附近逛街，把附近的商场逛了个遍。东方新天地属于王府井附近略平民一点的商场，品牌多数是中等品牌，价格中等，不会像王府中环 老佛爷百货这样奢侈品多，可远观不可近看。星巴克 阿迪 面包新语等也都是消费的起的品牌，价格还算是友好。","2022-07-26 19:41"
"匿名用户","设施：2.0","环境：2.0","服务：1.0","","疫情防控工作很敷衍！
眼看着从旁边顾客光着的脚上脱下来的鞋就要卖给我？
以前买鞋试穿都必须穿袜子！自己没穿店家也会提供的！
现在疫情防控时期反而可以直接接触了吗？","2022-07-25 21:33"
"丷梅子丶","设施：5.0","环境：5.0","服务：5.0","坐落于王府井步行街的街口路东，很大的一家购物中心。经营服装鞋帽、奢侈品、箱包、钟表等商品，你想要的这...","坐落于王府井步行街的街口路东，很大的一家购物中心。经营服装鞋帽、奢侈品、箱包、钟表等商品，你想要的这里是应有尽有哈~
      美食街是极具吸引力的亮点哈(´-ω-`)这里有好多好吃哒~大牌美食、快餐简餐、小吃零食等任你选择~逛的某人都乐不思蜀啦！","2022-07-25 10:34"
"grace_12345","设施：4.5","环境：4.5","服务：4.5","位于王府井的东方新天地商场宽敞明净、环境舒适。地下一层有多家餐饮店，还有精品超市。一层是各大国际国内...","位于王府井的东方新天地商场宽敞明净、环境舒适。地下一层有多家餐饮店，还有精品超市。一层是各大国际国内品牌商铺。随着咖啡热的兴起，这里接连开了多家咖啡店，一层有Tims Coffee House、Luckin Coffee、COSTA、Lavazza、MANNER COFFEE等，提供的选择比较丰富。","2022-07-24 20:25"
"小妙2015","设施：4.5","环境：4.5","服务：4.5","东方新天地夜景很美很美，坐落在长安街沿线东侧，繁华的王府井大街东口，与商务部对面，炎热的夏天乘凉的人...","东方新天地夜景很美很美，坐落在长安街沿线东侧，繁华的王府井大街东口，与商务部对面，炎热的夏天乘凉的人真是不少，小朋友来🉐非常多，灯光璀璨的，还有喷泉，这里有车经过需要多多注意，有保安工作人员维持，好在现在人不是非常多的","2022-07-23 15:32"
"小zou同学","设施：5.0","环境：5.0","服务：5.0","「东方新天地」
因为疫情，很久没有出门了，好不容易出来一次外面实在是太热了，所以决定来一趟商场...","「东方新天地」
因为疫情，很久没有出门了，好不容易出来一次外面实在是太热了，所以决定来一趟商场。东方新天地距离很近，顺便来逛逛。
目前商场已经开放了，核酸三天内就能进，也可以堂食，只不过百老汇影城关闭了，不知道是暂时的还是永久性关闭。
停车很方便，就是这个路口很容易错过，长安街掉头又比较麻烦，所以大家要注意别走错了。","2022-07-21 08:49"
"【已注销用户】","设施：5.0","环境：5.0","服务：0.5","","索尼店挺好的服务，让商场男厕保洁给毁了，我要是你保洁老板绝对抄男厕保洁鱿鱼，这商场保洁感觉是个大爷","2022-07-18 14:35"
"hebecheung","设施：4.5","环境：4.5","服务：4.5","咱就是说，东方新天地东边的一角都快成咖啡集散地了。
这里有新开的Manner，M Stand；Lavazza，Costa，Luck...","咱就是说，东方新天地东边的一角都快成咖啡集散地了。
这里有新开的Manner，M Stand；Lavazza，Costa，Luckin，和历史悠久的Peets，Tims，每天一杯都不带重样儿的。加上中区的Seesaw和西区两家Starbucks，还差谁呢？
But 我只想问一句，楼下的泸溪河啥时候开？","2022-07-16 18:59"
"我命由我不由天。_6742","设施：5.0","环境：5.0","服务：5.0","由于地理位置和周边人群定位决定其整体定位是中高端。商业布局动线清晰，标识明确，配置部分基本行业和业态...","由于地理位置和周边人群定位决定其整体定位是中高端。商业布局动线清晰，标识明确，配置部分基本行业和业态业种：银行、药店、洗衣房👚、理发店💇、快餐店🥢、超市🥨、厕所。主要考虑的是为周围办公白领提供服务。","2022-07-15 12:54"
"吃不胖的小可爱","设施：3.5","环境：4.5","服务：3.5","好久没来这边了，感觉变得好萧条，很多店都关了，推销人员比客人都多，现在经济差店家又开始回到以前那种没...","好久没来这边了，感觉变得好萧条，很多店都关了，推销人员比客人都多，现在经济差店家又开始回到以前那种没底线的销售模式了，不过现在不会再有人能靠推销能卖出东西吧，越推销越反感，新开的好像叫什么妈妈十二愿，太可怕了，商场走了个来回被他们家一堆人跟着推销，东方新天地都沦落成推销人员聚集的地方了，一般只有很破没人管的商场才会有强制推销吧，以后都不敢来了","2022-07-06 15:50"
"桃李_2419","设施：4.0","环境：4.5","服务：4.0","曾经高大上的东方新天地，疫情之下也是生存不易啦，顾客很少，除了饭点儿附近写字楼进来的食客，正经的购物...","曾经高大上的东方新天地，疫情之下也是生存不易啦，顾客很少，除了饭点儿附近写字楼进来的食客，正经的购物顾客少之又少，整个商场可以用冷清来形容啦，店员们显得很无聊，希望疫情赶快过去，恢复经济繁荣吧，大北京加油","2022-07-01 08:29"
"匿名用户","设施：4.5","环境：4.5","服务：4.5","2022年6月6日下午

陪爸爸去协和医院看病回来的路上，经过东方新天地。本想去工商银行，发现整个东方新天地...","2022年6月6日下午

陪爸爸去协和医院看病回来的路上，经过东方新天地。本想去工商银行，发现整个东方新天地都还处于关门歇业之中。
虽然是酷暑夏日炎炎，但是空气中没有一点夏天的味道和活力。再想想这些年的变化。。。","2022-06-30 16:50"
"tear_crystal","设施：4.5","环境：4.5","服务：3.5","记忆中的王府井，人来人往，熙熙攘攘。想起最近王府井火了一把是因为大冷天儿的人们排队买冬奥会的周边产品...","记忆中的王府井，人来人往，熙熙攘攘。想起最近王府井火了一把是因为大冷天儿的人们排队买冬奥会的周边产品。
记忆中的新天地，逛吃逛吃，买买买。
偶尔来一趟，可能是受到了疫情的影响，比往常萧条了一些，餐厅的人也少了很多。
不知何时会恢复往日的繁华。","2022-06-29 16:04"
"断剑金潇1","设施：0.5","环境：0.5","服务：0.5","","保安素质偏低，未超过72小时的核酸证明不让进，导致我还得求其他人帮忙取我已经购买的商品。

核酸结果显示是25日23时，入场时间为28日15时。保安但凡动动脑子也不至于计算不出来。","2022-06-28 15:47"
"就不告诉你1949","设施：5.0","环境：5.0","服务：5.0","地下停车场需要从长安街南门入口进入，因为疫情，君悦酒店那边的入口不让进了。会员可以申请五小时免费停车...","地下停车场需要从长安街南门入口进入，因为疫情，君悦酒店那边的入口不让进了。会员可以申请五小时免费停车，能找到停车位，停车方便，但感觉入场扫码很随意，只扫了司机的。再进入商场就没有扫码或者检查健康宝的地方了。","2022-06-26 18:26"
"Fairy张小笨","设施：5.0","环境：5.0","服务：5.0","","天天上下班路过，第一次晚上加班看到夜晚的喷泉
现在晚上7:30之后天渐渐黑下来
真的好美，还是音乐喷泉⛲️
台阶上还有《失恋33天》白百合的经典桥段的喷泉","2022-06-16
  更新于2022-06-23 19:52"
"大吃特吃","设施：4.5","环境：4.5","服务：4.5","","东方新天地商场很大，商家很多，值得一逛","2022-06-19 19:23"
"Tommy","设施：5.0","环境：5.0","服务：5.0","","商场的服务态度很好，还提醒我的要求，服务态度非常好，有耐心。","2022-06-18 17:15"
"宝哥哥","设施：3.5","环境：3.5","服务：3.5","","疫情之下周末早上9点的东方新天地，如此空旷呀","2022-06-18 09:15"
"幸福七点半","设施：4.5","环境：5.0","服务：5.0","","长安街一号
我在东方广场溜达就为了拍照片，听说建筑虽然20年了，但是吧保养的还挺好的。我拍的照片还可以吧","2021-06-16
  更新于2022-06-13 15:00"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","","服务态度特别特别的好！尤其是接服务电话的小哥~有求比应，什么都会、都懂！态度还特好！着急的问题都能解决！十分好评！","2013-09-10
  更新于2022-06-11 19:21"
"铠甲蹦蹦","设施：4.5","环境：4.5","服务：4.5","整体环境干净卫生，保安工作人员之类的都很精神。 里面牌子很齐全，不过轻奢品比较多，一般的小白领要想消...","整体环境干净卫生，保安工作人员之类的都很精神。 里面牌子很齐全，不过轻奢品比较多，一般的小白领要想消费还是很吃力的。

在附近上班，中午吃完饭溜达必来，干净卫生，还能健身休闲，人也不多，而且长安街临街，还是很棒的","2022-06-10 13:32"
"逸凡","设施：4.0","环境：4.0","服务：4.0","东方新天地就在王府井和东单中间，长安街的北边，地理位置非常好。无论是公交还是地铁、开车过来都非常方便...","东方新天地就在王府井和东单中间，长安街的北边，地理位置非常好。无论是公交还是地铁、开车过来都非常方便。

每次来这儿主要都是为了吃饭，买东西的机会比较少。美食广场特别适合在周边上班的白领中午解决午餐。

商场内部是东西走向的！比较好逛！","2022-06-07 21:19"
"无是无非+++","设施：4.0","环境：3.5","服务：4.0","","好多人因为这里发生疫情被隔离了，悲哀","2022-05-31 00:10"
"dlyywxy","设施：5.0","环境：5.0","服务：5.0","我🉑️真是福大命大造化大呀！
        东方广场，地下车库管理员，核酸检测，阳性！
        全楼封停！消...","我🉑️真是福大命大造化大呀！
        东方广场，地下车库管理员，核酸检测，阳性！
        全楼封停！消杀！
        美兆体检中心的院长刚才告诉我，东方广场发现阳性，前一周内，凡是去过的员工和顾客，不仅出弹窗，而且全部都接到流调电话📞☎️，居家隔离，7天，大白上门做核酸。
        我一直没去，所以🈚️事。","2022-05-22 08:59"
"Daniel","设施：1.0","环境：0.5","服务：0.5","","路过结果弹出窗，这辈子都不去了","2022-05-21 21:33"
"点小评6257733234","设施：0.5","环境：0.5","服务：0.5","","垃圾商场，有疫情了不关门，还让顾客进去，扫码后被居家隔离！严重不遵守疫情防控！","2022-05-21 12:56"
"匿名用户","设施：4.0","环境：4.0","服务：4.0","","很喜欢的一座商场，几十年了，希望疫情期间能挺住商场格局明亮通透，比现在很多新的购物中心不知道强多少倍！","2022-05-18 11:25"
"天王","设施：3.5","环境：4.0","服务：2.5","非常漂亮的建筑之声在这里真的是。高楼耸立，鳞次栉比，非常现代化的建筑。
中间是一个大的喷泉，非常的震...","非常漂亮的建筑之声在这里真的是。高楼耸立，鳞次栉比，非常现代化的建筑。
中间是一个大的喷泉，非常的震撼，水流非常的冲，在天气好的时候，阳光明媚的时候还可以看到彩虹哦。
这里有很多外资企业和央企。很多白领中午在这里忙碌的工作着。","2022-05-14 13:26"
"春天的故事","设施：3.0","环境：3.5","服务：2.5","东方新天地就坐落于王府井的旁边，位置非常的便利，也非常的繁华，这里有很多写字楼，包括著名的企业都坐落...","东方新天地就坐落于王府井的旁边，位置非常的便利，也非常的繁华，这里有很多写字楼，包括著名的企业都坐落在这里。
今天的天气非常好，晴空万里。在这一边欣赏着美丽的景色，一边品尝着咖啡，真的是太惬意了。服务员的态度也非常的棒，训练有素，让人非常满意。","2022-05-13 18:23"
"繁星点点","设施：2.5","环境：3.5","服务：3.0","红旗飘飘，迎风招展，今天的北京天气格外晴朗，晴空万里，万里无云。恢宏的东方新天地在蓝天的映照下显得格...","红旗飘飘，迎风招展，今天的北京天气格外晴朗，晴空万里，万里无云。恢宏的东方新天地在蓝天的映照下显得格外恢宏。喷泉非常的美丽。马路非常的整洁，东方广场是长安街。眼线最重要的建筑。里面有很多商业，办公，写字楼，吃喝玩乐在这里面应有尽有。停车停在地下就可以。非常喜欢这里","2022-05-13 16:04"
"只争朝夕不负韶华","设施：0.5","环境：5.0","服务：0.5","商场是好商场，但咱就是不知道为什么连个休息的座位都不设置。
是觉得大家都是马拉松选手还是迫使大家去各...","商场是好商场，但咱就是不知道为什么连个休息的座位都不设置。
是觉得大家都是马拉松选手还是迫使大家去各餐馆消费。
消费就消费也行了，但现在疫情期间，餐馆基本都歇业了，走的太累了就只能坐地上了，那就拜托商场物业把地拖干净点吧，我是真的会谢！","2022-05-12 18:26"
"摩卡toto","设施：5.0","环境：5.0","服务：5.0","最近大北京的YQ又来了，所以商场里人都很少，感觉东方天地的人气一直也是不温不火的，所以你看他的停车场🅿...","最近大北京的YQ又来了，所以商场里人都很少，感觉东方天地的人气一直也是不温不火的，所以你看他的停车场🅿️还是挺有吸引力🧲的吧！

但是最不满意的还是商场的积分制度，必须要上传除了小票外，还要有购买记录凭证🧾的截图，对消费者来说有点烦琐且麻烦～","2022-05-05 12:25"
"龙飞凤舞","设施：5.0","环境：5.0","服务：5.0","东方新天地从拿地、设计、施工到开门迎宾，充满了传奇和故事，也是王府井-东单黄金区域的地标。其带来的从...","东方新天地从拿地、设计、施工到开门迎宾，充满了传奇和故事，也是王府井-东单黄金区域的地标。其带来的从观念到营销，到管理等，冲击着当时许许多多人的认知，同时，也成为教科书式的经典范例。黄金地段＋高端商业＋精明营销就是成功秘籍。","2022-05-05 10:49"
"一个半吃货","设施：4.5","环境：5.0","服务：3.5","王府井地铁可以直通东方新天地地下一层，有很多服装品牌，鞋子品牌等等。
地下一层吃的有很多，面包店，火...","王府井地铁可以直通东方新天地地下一层，有很多服装品牌，鞋子品牌等等。
地下一层吃的有很多，面包店，火锅，烤肉，快餐，甜品等等。
我比较喜欢逛这个地方主要是因为入驻这里的品牌不只是高端品牌，还有一些大众品牌，而且质量都很好。","2022-05-04 08:58"
"吃不吃荔枝哇","设施：5.0","环境：5.0","服务：5.0","为自己塑造好的情绪价值 / 精致都市女孩的护理计划

前段时间去东方新天地逛街，发现了有很多让我喜欢的店...","为自己塑造好的情绪价值 / 精致都市女孩的护理计划

前段时间去东方新天地逛街，发现了有很多让我喜欢的店铺！
 
刚巧最近比较有空，所以就想去洗牙再去清洁一下面部，让自己下班之后放松一下心情~

 
瑞尔齿科
这是一家很有名的口腔诊所，算是国内比较高端的齿科服务，在全国各地都有店，因为我一直想去洗牙，所以就提前预约了一下！
 
进店之后没有等很久，先对牙齿进行简单检查之后就开始清理啦，洗的很干净，整个过程也很舒服，大家一定要记得牙齿清洁是第一位的哦！
 
之后就去了思妍丽清洁了一下皮肤，因为最近上班很忙，再加上春天换季皮肤容易干燥还起痘痘，所以就去护理了一下。
 
像我就有典型的脑门有痘痘，脸部比较干这一类的问题，一开始是进行了皮肤检测，可以知道自己的脸部具体情况，也是为了后续进行面部清洁和护理做准备。
 
整个过程很舒服，有面部按摩还有卸妆和清洁，之后会敷面膜，面膜之后还会有精华导入，我平时脑门上总有一些小痘痘，但是清洁之后感觉面部水润了很多，而且痘痘也变得平整了不少，就是很舒服，很适合下班之后的面部放松，我在护理的时候还睡着了嘻嘻，结束还有银耳粥和红枣水喝，总之就是非常满意！
 
真的很建议精致的猪猪女孩们平时一定要好好爱自己呀，通过一些外在的方法来帮助自己塑造好的情绪价值，这样才会生活的越来越开心呀~
 
地址：东方新天地
东城区东长安街1号 地铁1/8号线王府井站A/F口","2022-04-29 19:48"
"匿名用户","设施：4.5","环境：4.5","服务：4.5","每一次逛这里，总是感觉很高端，一层的奢侈品牌子很多，这里的人不太多，地下一层是美食和运动品牌比较多，...","每一次逛这里，总是感觉很高端，一层的奢侈品牌子很多，这里的人不太多，地下一层是美食和运动品牌比较多，我喜欢运动，所以每次来这里，都会在地下一层逛逛，然后再去吃个饭。

这家商场也是京城老牌子的上场，大部分的朋友都认识，也会逛街选择这里的。期待有很多的活动和惊喜。","2022-04-29 08:24"
"匿名用户","设施：3.5","环境：3.5","服务：3.5","疫情下，对实体经济的冲击太大了。东单王府井临街的小商铺有的经营不下去了选择关门。然而东方新天地这类的...","疫情下，对实体经济的冲击太大了。东单王府井临街的小商铺有的经营不下去了选择关门。然而东方新天地这类的大型商场也没有好到哪去。白天商场里没啥客人，专卖店里售货员比购物客人都要多。相对餐饮店铺的生意要好很多。","2022-04-28 14:35"
"火娃雁雁","设施：4.0","环境：4.0","服务：4.5","东方新天地曾经是王府井步行街蕞闪亮的那颗星，近几年随着周围商场的重装开业，显得稍有些老旧了。
所处地...","东方新天地曾经是王府井步行街蕞闪亮的那颗星，近几年随着周围商场的重装开业，显得稍有些老旧了。
所处地理位置真的优越，连接着金街–王府井商业街和银街–东单商业街，可以算是“老网红”了。感觉品牌选择和分布点乱，定位需要调整了。
来这里每次都是奔着餐饮店，B1层美食街可是我们喜欢的，避开十二点高峰，正餐、下午茶 ，晚餐，可以溜溜呆一天。","2022-04-28 12:01"
"Fruit","设施：5.0","环境：5.0","服务：5.0","帮朋友买的，朋友出差太远来不了，也是两个人结婚纪念日的礼物，多年的好朋友真羡慕他们，也不知道怎么去选...","帮朋友买的，朋友出差太远来不了，也是两个人结婚纪念日的礼物，多年的好朋友真羡慕他们，也不知道怎么去选，幸亏店铺的销售员给的意见，虽然价格高，但是在直营店买的踏实，出了地铁就是店铺，也确实方便，没想到看的也挺晚的。","2022-04-23 20:03"
"白色黑八","设施：3.5","环境：3.5","服务：3.5","东方广场位于王府井大街最难北京商业核心商圈，位置地段应该是首屈一指的，临近天安门广场，写字楼商业的综...","东方广场位于王府井大街最难北京商业核心商圈，位置地段应该是首屈一指的，临近天安门广场，写字楼商业的综合体
上下两层，每层估计至少500米以上距离，只多不少，所以以前号称是商业航母哈哈DDDD（懂得都懂）
现在是落寞了，无数空铺，商业定位不清晰，看不出来是中高端还是地段，总之好乱
把所有咖啡类全部放在一起可能是这个商场的一大特色吧，让咖啡品牌卷起来其实就是咖啡投入低，好开店，剩下的就根本不来这里开吧
招商不给力，服务差，没有管理，所以估计这个航母哈哈说到航母就想笑，快沉船啦","2022-04-20 16:16"
"hellriser","设施：5.0","环境：5.0","服务：5.0","这里的东西聚便宜，超级划算，特别心动，这里的零食我都想全搬回来，这样心里就不养了，回家慢慢的吃，慢慢...","这里的东西聚便宜，超级划算，特别心动，这里的零食我都想全搬回来，这样心里就不养了，回家慢慢的吃，慢慢的造，伏尔加面膜会员价只要60元，进口零食，只要几元钱，超级心动，平常用的洗发水，也聚便宜，大家快来呦","2022-04-19 17:42"
"ADreamJLiang","设施：5.0","环境：5.0","服务：5.0","","商场环境很不错，而且很大，逛起来非常不错","2022-04-19 12:00"
"Amanda","设施：5.0","环境：5.0","服务：4.5","东方新天地在金街王府井到银街东单之间，紧邻长安街，地理位置非常好，面积非常之大。停车下地库非常方便，...","东方新天地在金街王府井到银街东单之间，紧邻长安街，地理位置非常好，面积非常之大。停车下地库非常方便，还有多条地铁经过，交通非常好。这里的店铺还不错，品牌是偏大众化的，也有一些高端的奢饰品店，还有不少餐饮，吃饭也挺好。","2022-04-17 09:37"
"子非鱼_321260","设施：4.5","环境：4.5","服务：4.5","","离家近 ，周末经常会去 物品丰富！","2022-04-16 21:58"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","","下了东单或者王府井地铁就能直接进入商场，喜欢来这里看电影，人少清静","2022-04-16 16:29"
"浅末年代_6672","设施：5.0","环境：5.0","服务：5.0","今天休息的时候来，我来这个嗨特购逛了一圈嗯，平时到吃饭点的时候，我也会在这里边逛一下嗯，因为他这里面...","今天休息的时候来，我来这个嗨特购逛了一圈嗯，平时到吃饭点的时候，我也会在这里边逛一下嗯，因为他这里面确实东西很便宜，然后买点小零食呀，饮品呀嗯，是比较划算的，像他们家的这个大牌子货嗯，纪梵希雅诗兰黛便宜的","2022-04-14 15:36"
"云桂","设施：4.0","环境：4.0","服务：4.0","一直忘记点评了。还是去年端午节去的，一转眼又要到端午节了。
作为王府井的地标性建筑，非常有人气。
是商...","一直忘记点评了。还是去年端午节去的，一转眼又要到端午节了。
作为王府井的地标性建筑，非常有人气。
是商业和写字楼的集合体。占地面积非常大，从王府井直铺东单，下雨天移动不愁。除了各种大牌，还有主题体验馆。
值得一去。","2022-04-13 18:31"
"宇食共享","设施：4.5","环境：5.0","服务：5.0","东方新天地，位置在长安街上。这个商场开的很久了。估计有20多年了。这次路过进来看看，地下一层通地铁很方...","东方新天地，位置在长安街上。这个商场开的很久了。估计有20多年了。这次路过进来看看，地下一层通地铁很方便。就是开车进来地库入口太窄新手要多注意。商场经营面积也很大，基本国内品牌都有，国际品牌个别有。吃的品牌非常多，基本快餐类的小吃类的在地下一层。设施设备保养的还不错，整个商场也干净卫生。","2022-04-13 16:16"
"点小评9754140118","设施：4.5","环境：4.5","服务：4.5","","高端大气商品种类繁多琳琅满目
很值得一去的呀","2022-04-12 11:16"
"点小评8181875723","设施：5.0","环境：5.0","服务：5.0","今天跟同事吃完饭，出来遛弯，看见的嗨特购，里面的东西巨便宜，平常想买的零食，不舍得买，现在可以放肆的...","今天跟同事吃完饭，出来遛弯，看见的嗨特购，里面的东西巨便宜，平常想买的零食，不舍得买，现在可以放肆的购物了，棒棒糖只要5毛钱，竟然还有冰娃雪娃手办，还有皮卡丘的手办。超划算，非常值得购物的好地方，以后常来。。。","2022-04-11 19:11"
"Klinsmann","设施：4.5","环境：4.5","服务：5.0","东方新天地购物中心，王府井地区地标性建筑，老牌的购物中心，屹立多年，紧邻着王府井步行街，商场分为上下...","东方新天地购物中心，王府井地区地标性建筑，老牌的购物中心，屹立多年，紧邻着王府井步行街，商场分为上下二层，面积很大，高端大气上档次，品牌众多，平时商场人不多，环境很好，吃饭的地方也很多，有很多不错的选择。","2022-04-10 22:44"
"火龙果_7811","设施：5.0","环境：5.0","服务：5.0","东方广场位于繁华的王府井地区，与王府井步行街比邻。广场内国内外众多知名品牌，餐饮店，办公写字楼云集。...","东方广场位于繁华的王府井地区，与王府井步行街比邻。广场内国内外众多知名品牌，餐饮店，办公写字楼云集。我要更换电池的欧米茄手表旗舰店也在其中。
由于疫情防控，外地游客进京受限，广场区域内人流量不多，广场半弧形标志性建筑别致壮观，加之春暖花开，喷泉喷涌，置身于此感觉很舒服，令人心旷神怡。","2022-04-08 15:01"
"鑫竹","设施：4.0","环境：4.0","服务：4.5","推荐理由：
周末停车免六小时最赞，下面停车场很大。上面各种大牌和餐饮，适合购物和朋友小聚。地铁也特别...","推荐理由：
周末停车免六小时最赞，下面停车场很大。上面各种大牌和餐饮，适合购物和朋友小聚。地铁也特别方便，一号线和八号线直达商场内部。
tips：如果来王府井附近游玩，把车停这也挺好，毕竟附近停车场都挺贵的。","2022-04-08 12:45"
"LORY18","设施：4.5","环境：5.0","服务：4.0","中央核心区绝对的顶级购物中心，从长安街可以直接进地下停车，还是挺方便的，就是停车费贵，18点后有优惠！...","中央核心区绝对的顶级购物中心，从长安街可以直接进地下停车，还是挺方便的，就是停车费贵，18点后有优惠！我们从地下直接接驳到B1美食城，这里吃喝玩乐全包了，今天的行程是先看剧，再聚餐，然后逛商场消食！基本上一天都不用出商场！总体评价推荐！","2022-04-06 10:16"
"酸甜小柿饼","设施：4.0","环境：4.0","服务：4.5","东方新天地是我跟闺蜜平时最喜欢逛的商场，因为它确实很大而且不管是什么年龄的人在里面都可以找到适合自己...","东方新天地是我跟闺蜜平时最喜欢逛的商场，因为它确实很大而且不管是什么年龄的人在里面都可以找到适合自己的品牌。饿了还可以去吃吃网红餐厅、累了可以去皮爷咖啡坐着歇会儿。而且整个东方新天地商场的工作人员态度都挺好，让人觉得很贴心。","2022-04-05 16:08"
"spinaa","设施：4.5","环境：4.5","服务：4.5","之前东单得标志建筑 算是比较高端的商场 后来skp 中环开业了 里面的品牌也换来换去 像杰尼亚 博柏利都撤掉...","之前东单得标志建筑 算是比较高端的商场 后来skp 中环开业了 里面的品牌也换来换去 像杰尼亚 博柏利都撤掉了 到了疫情这几年叫提夫尼和日默瓦都没了 餐饮也是换来换去 地铁五号线和一号线都有站 加上楼上众多写字楼的白领 客流量一直没减 希望多加些品牌和餐饮呀","2022-04-05 14:00"
"小狐狸","设施：3.5","环境：3.5","服务：3.5","大概在10几年前，还是个大学生，表姐在这里的品味车苑上班，那时经常找她玩，觉得这里很洋气，也是在这里喝...","大概在10几年前，还是个大学生，表姐在这里的品味车苑上班，那时经常找她玩，觉得这里很洋气，也是在这里喝到了表姐买给我的人生第一杯星巴克咖啡太多年没去过了，偶然间和新同事约在了这里找东西喝，但是可选性也不是很多，休息的地方比较少。品牌方面没有仔细看，总体还不错吧，算是个充满回忆的地方","2022-04-03 18:17"
"永川","设施：4.5","环境：4.5","服务：4.5","位置：北京市东城区东长安街1号，长度刚好是一站地铁，王府井商业街和东单商业，中间有五星级酒店北...","位置：北京市东城区东长安街1号，长度刚好是一站地铁，王府井商业街和东单商业，中间有五星级酒店北京东方君悦大酒店(图5)，位置非常好，

布局: 楼层不高只有两层，里面餐饮还是很少的，想去吃饭就别去了，主要是箱包，珠宝首饰，衣服居多，有周大福，阿迪，小米等","2022-04-02 15:41"
"Elmio","设施：5.0","环境：5.0","服务：5.0","直通地铁站的商场，一般都是坐地铁前逛一逛。地下一层好多吃的，各种咖啡店和各个地方美食餐厅。商铺的话有...","直通地铁站的商场，一般都是坐地铁前逛一逛。地下一层好多吃的，各种咖啡店和各个地方美食餐厅。商铺的话有快时尚也有轻奢的品牌等，以及各种电子产品门店。一楼有AJ的专卖店，具体销售信息可以看公众号和小程序。一楼中庭可以打车，属于条件很便利的商场。","2022-04-01 17:25"
"两个人生活费","设施：4.5","环境：4.5","服务：4.5","周末下午订完西装🤵在东城区逛街散步🚶‍♀️🚶，正好逛到东方新天地，发现了一个绝绝子的天桥，下午的景...","周末下午订完西装🤵在东城区逛街散步🚶‍♀️🚶，正好逛到东方新天地，发现了一个绝绝子的天桥，下午的景色真的好出片！用手机📱随便咔了几张觉得还是挺不错的～下次可以专门带相机来拍拍拍呀～东方新天地也还蛮好逛的～嘻嘻","2022-03-31 12:17"
