review,review_splitting,senti_score,polarity,senti_score_snownlp,polarity_snownlp
"御雪之境,BURTON单板滑雪壹文化艺术展,展出了众多传奇雪板,还有珍贵的历史影像,当然,我也不懂这些,展期,以后停止入场,需要王府中微信公众号推文中预约报名,现场报名在工作人员指导下公众号预约也可以,最后那个管道真的是视觉震撼,我周六去的,没多少人,临走还送冰箱贴盲盒,单板造型",御雪之境 BURTON 单板 滑雪 文化 艺术展 展出 众多 传奇 雪板 珍贵 历史 影像 不 懂 展期 停止 入场 王府 中微信 公众号 推 文中 预约 报名 现场 报名 工作人员 指导 公众号 预约 管道 真的 视觉 震撼 周六 没 临走 还 送 冰箱 贴 盲盒 单板 造型,3.0,P,0.999999787214384,P
"王府井大街最高档的商场,各大奢侈品牌云集,一些小众的运动品牌也有入驻,还有丰富的美食甜点可以选择,比王府井其他老牌商场的设施要好很多,强烈推荐前往购物",王府井大街 最 高档 商场 各大 奢侈 品牌 云集 一些 小众 运动 品牌 入驻 美食 甜点 选择 王府井 老牌 商场 设施 好 强烈推荐 前往 购物,5.0,P,0.9947173419062968,P
"离东方新天地附近哦停车位有些许的紧张,商场里牌子很全,潮牌运动珠宝手表应有尽有,适合情侣闺蜜来逛逛,周末无聊的好去处,B还有网红照相地很好看超级出片,四层有很多好吃的哦,最主要的是人少,适合疫情在家无聊出来溜达溜达",东方新天地 停车位 些许 紧张 商场 里 牌子 很全 潮牌 运动 珠宝 手表 应有尽有 适合 情侣 闺蜜来 逛逛 周末 无聊 好去处 B 网红 照相 很 好看 超级 出片 四层 好吃 最 人少 适合 疫情 在家 无聊 溜达 溜达,2.0,P,0.999790610774406,P
"这家店可是我第一次过来,还是挺开心的,一进来到了停车场就给我上了一课,里面豪车还是有点多的,非常小心翼翼的停在一辆豪车旁边,b打头的,商场整体不大,牌子都是大牌,装修非常精致,让人比较舒心的是人不多,确实是快乐体验呀",这家 店 第一次 挺 开心 停车场 一课 豪车 有点 多 非常 小心翼翼 停 一辆 豪车 旁边 b 打头 商场 整体 不 牌子 大牌 装修 非常 精致 舒心 不 多 确实 快乐 体验,3.92,P,0.9999372332493264,P
"商场停车场很大,车位很多,非常方便,商场内部环境不错,卫生间干净,很香,想提一个小建议,是否可以备上护手霜呢,咨询台服务人员非常礼貌客气,有问必答,Loewe柜哥介绍详细,购物非常愉快,虽然是周末来的,不过商场人不算多,购物体验也很好",商场 停车场 很大 车位 非常 商场 内部 环境 不错 卫生间 干净 很香 想 提 建议 备上 护手霜 咨询台 服务 人员 非常 礼貌 客气 有问必答 Loewe 柜哥 介绍 详细 购物 非常 愉快 周末 不过 商场 不算 多 购物 体验 很 好,16.0,P,0.9999997353899236,P
"第一次来这商场,王府井经常来,但一直没注意这个商场,这个商场环境在这一片我感觉算是最好的,挑空的面积特别大,很有舒适感,高端品牌比较多,但吃饭的饭店有点少,而且都是高端的餐馆,客单价比较高,后门有个小广场,能带孩子来玩",第一次 商场 王府井 没 商场 商场 环境 感觉 算是 挑空 面积 特别 很 舒适感 高端 品牌 多 吃饭 饭店 有点 少 高端 餐馆 客 单价 高 后门 有个 广场 能带 孩子 玩,2.05,P,0.9999926120991252,P
"王府中环位于王府井步行街的核心地段,之所以叫什么中环,跟香港投资商应该有很大关系吧,因为在那边都起这样的名字,是一间各种大中品牌云集的综合性商场,布歌东京就在一层的外围一隅,阳关好的时候可以坐在室外,既安静又可以晒太阳,很喜欢一款榛子味道的蛋糕,不甜却芳香柔软,奶油也恰到好处,买了四种布丁,稍微甜了些,小小的一罐也过瘾",王府中环 位于 王府井 步行街 核心 地段 中环 香港 投资商 很大 关系 这样 名字 一间 中 品牌 云集 综合性 商场 布歌 东京 一层 外围 一隅 阳关 好 坐在 室外 安静 晒太阳 很 喜欢 一款 榛子 味道 蛋糕 不甜 芳香 柔软 奶油 恰到好处 买 四种 布丁 稍微 甜 些 小小的 一罐 过瘾,12.8,P,0.9999999999999902,P
"去年月来的北京,时间不对冰场都没有开放,失望之际发现王府中环有个滑冰场,立马带着小朋友来了,上海小囡看到真冰那个兴奋劲儿,旅游期间天天缠着我去滑冰,从第一次的抖抖花花摔了好几跤到最后一天,是的,离开北京那天我们还来滑了,已经能不借助滑冰助手自己溜的很好了",去年 月 北京 时间 不 冰场 没有 开放 失望 之际 发现 王府中环 有个 滑冰场 带 小朋友 上海 小囡 真冰 兴奋 劲儿 旅游 期间 天天 缠 滑冰 第一次 抖抖 花花 摔 好几 跤 离开 北京 那天 还 滑 不 借助 滑冰 助手 溜 很 好,6.8,P,0.979494789650686,P
",美食,王府中环里面好吃的太多首尔饭家好吃的提拉米苏泰国菜翠园日料烤鸭都很吸引人还有很多小吃可以有一个很好的购物体验,环境,是在北京最喜欢的商场地大人少可拍的地方多楼下停车场人又少又开阔拍照首选值得多次打卡",美食 王府中环 好吃 太 多 首尔饭家 好吃 提拉 米苏 泰国菜 翠园 日料 烤鸭 很 吸引 小吃 很 好 购物 体验 环境 北京 最 喜欢 商场 大人 少 可 拍 地方 多 楼下 停车场 少 开阔 拍照 首选 值得 打卡,13.3,P,0.9999999961689998,P
"王府中环作为北京顶流商场之一的存在应该不会存疑吧,看它那低调的奢华装修,半隐蔽的VIP,时不时来一场艺术展览盛宴,室外宽大大的草坪,王爷的四合院,美的很的服务台接待员,逛这样的商场是一场享受没跑了,还有遇到了你们的老公肖战,收下不谢",王府中环 北京 顶流 商场 不会 存疑 低调 奢华 装修 半 隐蔽 VIP 时不时 一场 艺术 展览 盛宴 室外 宽 大大的 草坪 王爷 四合院 美的 很 服务台 接待员 逛 这样 商场 一场 享受 没跑 老公 肖战 收下 不谢,2.2,P,0.9997792985092032,P
"王府中环是王府井的高档购物中心,商场装修高端时尚,明亮大气,各国际大品牌荟聚在此,舒适的环境让人心旷神怡,除了购物游乐,这里的高档品牌餐厅如芝乐坊,翠园等还让人大饱口福,关键在王府中环这种高档寸土寸金的地方,消费后可以用积分兑换停车费,简直太方便了,以后固定约会地点",王府中环 王府井 高档 购物中心 商场 装修 高端 时尚 明亮 大气 国际 品牌 荟聚 舒适 环境 心旷神怡 购物 游乐 高档 品牌 餐厅 芝乐坊 翠园 还 大饱口福 关键 王府中环 高档 寸土寸金 地方 消费 积分 兑换 停车费 太 固定 约会 地点,11.3,P,0.999998978729676,P
"唯一不喜欢的一点就是兑换停车费的事情,去服务台兑换可以,你提供小票不行,还要你付款凭证如,微信,zfb等拍照上传,这点可以学学skp吗,来这里逛街的人好像不差这停车费用吧,干嘛一副都觉得别人不是消费非要出示消费凭证这样你们才安心,所以这点,有点时候真心不喜欢来逛,有的时候没办法朋友订在这,总之觉得这点管理有点问题,希望后期可以合理的解决处理,不过王府别的方面都很不错",唯一 不 喜欢 一点 兑换 停车费 事情 服务台 兑换 提供 小票 不行 还要 付款 凭证 微信 zfb 拍照 上传 学学 skp 逛街 好像 不差 停车费 干嘛 一副 不是 消费 非 出示 消费 凭证 这样 安心 有点 真心 不 喜欢 逛 没 办法 朋友 订 管理 有点 希望 后期 解决 不过 王府 很 不错,3.21,P,1.6744592913342515e-06,N
上周末来看展滑雪单板滑雪可惜本姑娘一点不喜欢这项运动相当之不喜欢看展拍拍照还好其中有一部分很梦幻感觉还不错的吧这个展人不多进门抽了几个盲盒单板冰箱贴我管导购要了几个她很开心的给我了留作纪念冰箱贴质感还凑合王府中环总有些奇怪的展,上周末 展 滑雪 单板 滑雪 可惜 姑娘 一点 不 喜欢 这项 运动 相当 不 喜欢 看展 拍拍 还好 一部分 很 梦幻 感觉 还 不错 展人 不 多 进门 抽 几个 盲盒 单板 冰箱 贴 导购 几个 很 开心 留作 纪念 冰箱 贴 质感 还 凑合 王府中环 总 有些 奇怪 展,-0.7,N,0.999842666215442,P
"王府中环几乎成为了每周打卡的地方,地下一层星巴克座位很多,周末下午时光在这度过很棒,店铺以运动或者潮牌为主,一层的大牌服务都超级棒,不比国贸那边弱,吃的也还不错,cheesecakefactory很值得一试,摩登泰,德永这几家也很好,期待更多新店入驻",王府中环 每周 打卡 地方 地下 一层 星巴克 座位 周末 下午 时光 度过 很棒 店铺 运动 潮牌 一层 大牌 服务 超级 棒 国贸 弱 吃 还 不错 cheesecakefactory 很 值得 一试 摩登泰 德永 几家 很 好 期待 更 多 新店 入驻,9.9,P,0.9999999906589222,P
展览就在王府中环后面的院子里空间不大展厅却很多满满的都是港剧回忆,展览 王府中环 院子 里 空间 不 展厅 满满的 港剧 回忆,0.0,I,0.9645753826912838,P
"各位亲许久没有到金街乱逛逛啦,今天特意到这里游览,王府井中环大厦可是气派,当然美食也是应有尽有,大牌对王牌的衣服,包包,特别是国际大牌手表专卖店厉害啦,江诗当顿我是在门口看了半天,门没有敢进去,担心人家一问我尴尬怎么好,疫情防控期间,人很少,可以信步游览啦",亲 许久 没有 金街 乱 逛逛 特意 游览 王府井 中环 大厦 气派 美食 应有尽有 大牌 王牌 衣服 包包 特别 国际 大牌 手表 专卖店 厉害 江诗 当顿 门口 半天 门 没有 敢 担心 一问 尴尬 好 疫情 防控 期间 很少 信步 游览,2.0,P,0.9999417826052508,P
"北京商场里的天花板了,整个环境里都散发着高贵冷艳,滑雪展,前台小姐姐很耐心,展览很漂亮,很详细的讲解了单板滑雪的历史故事,图片文字视频都栩栩如生,也看到了有拿着专业滑雪装备带着摄影师来拍照的",北京商场 里 天花板 环境 里 散发 高贵 冷艳 滑雪 展 前台 小姐姐 很 耐心 展览 很漂亮 很 详细 讲解 单板 滑雪 历史 故事 图片 文字 视频 栩栩如生 专业 滑雪 装备 带 摄影师 拍照,3.5,P,0.9999840548918384,P
"环境优雅,服务周到,每一道菜都很美味精致,宴请宾客的好去处,特别享受的一次美食体验",环境 优雅 服务周到 一道 菜 很 美味 精致 宴请 宾客 好去处 特别 享受 美食 体验,5.5,P,0.9999724836859764,P
虽然没什么人但是环境很好是北京唯一看上去像上海购物环境的商场不杂乱,没什么 环境 很 好 北京 唯一 上海 购物 环境 商场 不 杂乱,4.0,P,0.8477977059067592,P
高端大气上档次在王府井的繁华地段奢侈品很多,高端 大气 上档次 王府井 繁华 地段 奢侈品,2.0,P,0.9988249775646896,P
"去了御雪之境的展览,首先工作人员都超级好,人美人帅心善,之前看很多网上的照片,拍照的时候有滑雪板可以用,他们应该都是邀请来的大V,实际去的时候是没有的哦,小伙伴们要注意呢,人不是很多,提前在小程序上预约哦,还会送盲盒",御雪之境 展览 工作人员 超级 好 人美人帅 心善 网上 照片 拍照 滑雪板 邀请 V 没有 小伙伴 不是 提前 程序 预约 还会 送 盲盒,3.0,P,0.852085723990395,P
"️王府中环停车场,北京王府中环B停车场,车少人少超好拍,光线绝绝子,拍出来基本不需要调,张张出片",️ 王府中环 停车场 北京 王府中环 B 停车场 车少 人少 超好 拍 光线 绝绝子 拍 不 调 张张 出片,1.0,P,0.0024190559335188,N
"王府中环,王府井商场的代表,里面的高端品牌很多,迪奥,prada等很多高端品牌都在这里,商场建设的非常气派大气,但总体人流量不大,属于高端商场,可以对标skp一类的吧,作为新兴商场总体还是不错的,但稍微缺少了艺术气息",王府中环 王府井 商场 代表 高端 品牌 迪奥 prada 高端 品牌 商场 建设 非常 气派 大气 总体 人流量 不 高端 商场 对标 skp 一类 新兴 商场 总体 不错 稍微 缺少 艺术 气息,4.2,P,0.999999999137254,P
"今天雾霾好严重,只能室内活动,临时决定来了王府中环,只是因为妈妈群里有人说王府中环母婴室比SKP还好,亲测确实不错,hin适合周中溜娃,人流,今天周一,人超级少,环境,这几年新开的商场,环境必须hin好啦,洗手间,母婴室配置都在线,停车,有自己的停车场,直接搜王府中环停车场就可以,周中地库停车位还挺充足的,Tips,最近有滑雪展,在三楼,快带娃去遛一遛吧o,≧v≦,o",雾 霾 好 严重 只能 室内 活动 临时 王府中环 妈妈 群里 有人 说 王府中环 母婴 室 SKP 还好 亲测 确实 不错 hin 适合 周中溜娃 人流 周一 超级 少 环境 几年 新开 商场 环境 hin 好 洗手间 母婴 室 配置 在线 停车 停车场 搜 王府中环 停车场 周中 地库 停车位 还 挺 充足 Tips 滑雪 展 三楼 快带 娃 遛 遛 o ≧ v ≦ o,4.64,P,0.9999270268376728,P
"摄影师兼导演夏永康,MOODS情绪,北京首次⼤规模艺术展,展出夏永康过去年中创作的超过组极具代表性的影像作品,其中还有大量作品是首次公开展览,包括电影剧照,幕后照,时装摄影,商业⼴告,个⼈艺术影像等,其中还有大量作品是首次公开展览,周日最后一天,王府中環西座號府,北京市东城区大甜水井胡同號,现场️票",摄影师 兼 导演 夏 永康 MOODS 情绪 北京 首次 ⼤ 规模 艺术展 展出 夏 永康 年 中 创作 超过 组 极具 代表性 影像 作品 作品 首次 公开 展览 包括 电影 剧照 幕后 时装 摄影 商业 ⼴ 告 ⼈ 艺术 影像 作品 首次 公开 展览 周日 王府中環 西座 號府 北京市 东城区 大甜 水井 胡同 號 现场 ️ 票,2.0,P,0.9999999995634944,P
"全北京硬件最好的商场之一,电梯厢体的宽敞奢华,洗手间的细节,应该说排全北京第一,但是不能理解为什么今天看到个孩子在商场里骑车,这个细节相当减分",全 北京 硬件 商场 电梯 厢体 宽敞 奢华 洗手间 细节 说 排全 北京 第一 不能 理解 孩子 商场 里 骑车 细节 相当 减分,-3.0,N,0.9969318062480408,P
"很久以前就很喜欢王家卫的电影,知道他的电影剧照摄影师办展很兴奋,因为赶上疫情很可惜被限流,周末就赶紧来看看,很多经典作品还有影像,都很有艺术感很喜欢,很浓郁很有氛围,虽然场馆不大,但是刚好也因为人少观看起来很舒适享受,真的很好",很久以前 很 喜欢 王家卫 电影 电影 剧照 摄影师 办展 很 兴奋 赶上 疫情 很 可惜 限流 周末 赶紧 经典作品 影像 很 艺术 感 很 喜欢 很 浓郁 很 氛围 场馆 不 人少 观看 很 舒适 享受 真的 很 好,15.0,P,0.9999999999934536,P
"第一次来这个商场,之前一只逛王府井从来不知道这个商场从外边看没感觉是营业状态,进去才发现这个商场在这一片档次算是很不错的,环境特别好,看我拍得照片,很喜欢这种风格,挑空感觉好宽敞,商场后门有很大空地,人工草坪,适合带孩子玩",第一次 商场 一只 逛 王府井 从来不 商场 外边 没 感觉 营业 状态 发现 商场 档次 算是 很 不错 环境 特别 好 拍 照片 很 喜欢 风格 挑空 感觉 好 宽敞 商场 后门 很大 空地 人工 草坪 适合 带 孩子 玩,8.5,P,0.99998785746324,P
"周末经常来这里溜娃,环境特别好,有很多母婴设施,特别方便,不管是喂奶吸奶还是干嘛,都特别好,经常在操场还有季节性活动,一片小操场特别好,适合小朋友们溜达,旁边的餐厅也很亲子,特别适合小朋友就餐,停车就在地下,特别好",周末 溜 娃 环境 特别 好 母婴 设施 特别 喂奶 吸奶 干嘛 特别 好 操场 季节性 活动 操场 特别 好 适合 小朋友 溜达 旁边 餐厅 很 亲子 特别 适合 小朋友 就餐 停车 地下 特别 好,14.75,P,0.9882732198521876,P
"来这里吃饭,选择还挺多的,商场环境也不错,分两边的,三层有廊桥连接,吃饭可以顺便逛逛,停车也比较方便",吃饭 选择 还 挺 多 商场 环境 不错 分 两边 三层 廊桥 连接 吃饭 顺便 逛逛 停车,1.2,P,0.96449462561468,P
"高端商场买不起,服务台小姐姐服务态度很好,就没想到这商场还有个四合院,虽然只是个两进院子,就是这个展真的坑,一共没几张照片,放的视频像素贼低,以为能看到啥独家照片,结果毛都没",高端 商场 买不起 服务台 小姐姐 服务态度 很 好 没想到 商场 四合院 两进 院子 展 真的 坑 一共 没 几张 照片 放 视频 像素 贼 低 独家 照片 毛 没,-0.5,N,0.0001537056802978,N
"赶在夏永康的个展Moods还没结束前抽空抓紧来打卡,应该是和vivo合作的艺术展,不仅有夏永康多组代表作,还有他用vivo手机拍的美照,果然拍的好不好全看摄影师八个主题的图片里有无数港星,年代的霓虹灯和夜生活似乎一伸手就摸得到,看简介,办展的四合院是照以前的贝子府邸修的,王府中环真是个宝藏商场",赶在 夏 永康 个展 Moods 还 没 结束 前 抽空 抓紧 打卡 vivo 合作 艺术展 有夏 永康 多组 代表作 他用 vivo 手机 拍 美照 拍 好不好 全看 摄影师 八个 主题 图片 里 无数 港星 年代 霓虹灯 夜生活 伸手 摸 简介 办展 四合院 贝子府 邸 修 王府中环 宝藏 商场,3.0,P,0.9998522422662236,P
"要说京城最华丽的商场当属王府中环商场了,地理位置得天独厚,坐落在北京市中心的王府井大街上,交通便利去这里逛吃逛吃很方便,商场环境大气奢华上档次,世界著名奢侈品牌的专卖店在这里都有,为北京市的消费者购买国际大牌产品提供了最优质的服务,楼上的餐饮店也是丰富多样,在这里逛街购物后上楼就可以吃美食,在这里的购物吃饭的体验都是很享受",要说 京城 最 华丽 商场 当属 王府中环 商场 地理位置 坐落 北京市 中心 王府井大街 交通 便利 逛 吃 逛 吃 很 商场 环境 大气 奢华 上档次 世界 著名 奢侈 品牌 专卖店 北京市 消费者 购买 国际 大牌 产品 提供 最 优质 服务 楼上 餐饮店 多样 逛街 购物 上楼 吃 美食 购物 吃饭 体验 很 享受,6.5,P,0.9999999999903388,P
"来这边吃个饭,顺便逛了逛,商场应该是最近有什么活动,感觉还蛮有趣的,服装首饰以这种小屋子的形式搭出来,还蛮有圣诞氛围的,商场不大,整体规格不错,人不多,毕竟高端大气的感觉,就是可吃可逛的还是略微少了一些",吃个 饭 顺便 逛 逛 商场 活动 感觉 还 蛮 有趣 服装 首饰 屋子 形式 搭 还 蛮 圣诞 氛围 商场 不 整体 规格 不错 人不多 高端 大气 感觉 可 吃 可 逛 略微 少 一些,-1.8,N,0.999998787228232,P
"天安门附近为数不多的一家人少好逛的商场,由东西两侧的商场连接而成,有目的地找店的时候一定要看清楚是哪一侧,避免跑错,一楼是一线大牌,从二楼开始就相对亲民了,负一楼以运动品牌为主,有underarmor亚洲最大旗舰店,餐厅基本在顶层两层楼,选择很多,性价比也是不错的,可以主来注册商城会员,有活动还可以抵扣停车费",天安门 为数不多 一家人 少好 逛 商场 东西 两侧 商场 连接 而成 目的地 找店 看清楚 一侧 跑 错 一楼 一线 大牌 二楼 相对 亲民 负 一楼 运动 品牌 underarmor 亚洲 旗舰店 餐厅 顶层 两层楼 选择 性价比 不错 主来 注册 商城 会员 活动 还 抵扣 停车费,-2.5,N,0.9987824315449328,P
"虽然在北京的一票商场中品牌不是最全的,但是莫名的喜欢来这里逛街或者吃饭,可能是洗手间的环境简直不要太舒适,居然因为洗手间而爱上一个商场,羞,整个一五星酒店的配置,洗手间入口处有沙发,有壁柜,有香氛,洗手间内空间超大,设施齐全,商场的环境也很舒适,主要是人真的不算太多,大部分品牌都不需要排队,工作人员也比较nice,商场直通MandarinOriental文华酒店,买完直接送到房间,有钱快乐真好",北京 一票 商场 中 品牌 不是 最全 莫名 喜欢 逛街 吃饭 洗手间 环境 不要 太 舒适 洗手间 爱 商场 羞 五星 酒店 配置 洗手间 入口处 沙发 壁柜 有香氛 洗手间 空间 超大 设施 齐全 商场 环境 很 舒适 真的 不算 太 多 大部分 品牌 不 排队 工作人员 nice 商场 直通 MandarinOriental 文华 酒店 买 完 送到 房间 有钱 快乐 真 好,9.0,P,0.8201815654797955,P
"在王府井看王家卫御用摄影师的摄影展,大师的作品果然不一般,每一张照片都值得好好回味,看到孙燕姿那张有点吃惊,不一样的视觉感,最喜欢图六的两个女生提着行李和灯笼在街道有说有笑的画面,故事感很强,情绪饱满,感觉都要把自己都要代入进去了,非常值得去看的一个摄影展,上午点开门去没啥人,有包场的感觉,拍照无人打扰,很爽啊,到了点以后人就陆续来了",王府井 王家卫 御用 摄影师 摄影展 大师 作品 不 一张 照片 值得 好好 回味 孙燕姿 那张 有点 吃惊 不 视觉 感 最 喜欢 图六 两个 女生 提 行李 灯笼 街道 有说有笑 画面 故事 感 很 强 情绪 饱满 感觉 代入 非常 值得 摄影展 上午 点 开门 没 包场 感觉 拍照 无人 打扰 很爽 点 陆续,5.2,P,0.9999983298426692,P
",夏永康,摄影师,导演,艺术家,年和王家卫合作拍摄电影,春光乍泄,而后成为王家卫导演的御用摄影师,作品包括,花样年华,爱神,等,夏永康老师在平面摄影,电影摄影,装置艺术等领域不断尝试和突破,夏永康的作品仿佛通往想象世界的一把锁,透过锁眼想内张望,里面是一个我所爱,所欣赏,所赞叹的禁地,一个让每个观众沉浸其中的大观世界,这个奇幻世界融入了戏剧叙事,打通了两者之间的界限,MOODS情绪,艺术展,展览一共有个主题,怀旧,幻想,渴望,激情,活力,沉迷,遐想,浓烈的色彩,氛围感,人物神情和肢体表达都具有着强烈的故事感,黑白片也有很鲜明的个人风格",夏 永康 摄影师 导演 艺术家 年 王家卫 合作 拍摄 电影 春光乍泄 王家卫 导演 御用 摄影师 作品 包括 花样年华 爱神 夏 永康 老师 平面 摄影 电影 摄影 装置 艺术 领域 尝试 突破 夏 永康 作品 仿佛 通往 想象 世界 一把 锁 透过 锁眼 想内 张望 爱 欣赏 赞叹 禁地 观众 沉浸 大观 世界 奇幻 世界 融入 戏剧 叙事 打通 两者之间 界限 MOODS 情绪 艺术展 展览 一共 有个 主题 怀旧 幻想 渴望 激情 活力 沉迷 遐想 浓烈 色彩 氛围 感 人物 神情 肢体 表达 故事 感 黑白片 很 鲜明 个人风格,14.5,P,1.0,P
"喜欢滑雪的朋友要来看欧,在王府中环三楼东区,需要预约现场或者是小程序预约,御雪之境,展出是免费的欧,拍照打卡也比较方便人不多,里面有不同的场景,空间还是挺大的,风格整体都挺好的,随便拍照就可以出片,快和小伙伴一起来吧",喜欢 滑雪 朋友 欧 王府中环 三楼 东区 预约 现场 程序 预约 御雪之境 展出 免费 欧 拍照 打卡 人不多 场景 空间 挺大 风格 整体 挺 好 随便 拍照 出片 快 小伙伴,7.4,P,0.9588046850171869,P
"一直想打卡夏永康北京各展,但因为yq停了一段时间,现在又开展了马上约了朋友去打卡,展览地点在王府中環旁边的四合院,展览面积不大,主要展出了夏永康个人经典作品,以及一些时装短片,个展厅的主题分别是,怀旧,激情,幻想,活⼒,沉迷,渴望,遐想,印象最深的几幅作品是张曼玉的背影照,那冲出镜头的生命力也太迷人了,女神不愧是女神啊,还有舒淇的小雀斑,太有feel了,很自然很独立,很有个性,不过最想看的还是,花样年华,剧照,作为我心中最爱的电影,夏永康的镜头也是完美呈现出一种暧昧感,总之,喜欢港风和王家卫的宝子千万不要错过哦",想 打卡 夏 永康 北京 各展 yq 停 一段时间 约 朋友 打卡 展览 地点 王府中環 旁边 四合院 展览 面积 不 展出 夏 永康 经典作品 一些 时装 短片 展厅 主题 怀旧 激情 幻想 活 ⼒ 沉迷 渴望 遐想 印象 最深 几幅 作品 张曼玉 背影 冲出 镜头 生命力 太 迷人 女神 不愧 女神 舒淇 雀斑 太有 feel 很 自然 很 独立 很 个性 不过 最想 花样年华 剧照 心中 最爱 电影 夏 永康 镜头 完美 呈现出 一种 暧昧 感 喜欢 港风 王家卫 宝子 不要 错过,17.25,P,1.0,P
"一般般吧,感觉看不了一个小时,应该是,个展厅,每个厅很小,不过可以和喜欢的人逛逛,然后去吃涮肉哈哈",一般般 感觉 小时 展厅 厅 很小 不过 喜欢 逛逛 吃 涮 肉,2.0,P,0.5654256906346675,I
"和男朋友还有闺蜜一起来去年的户外滑冰场,冰场不大,晚上去有小灯灯装饰,整体很有氛围,非常适合拍照噢,我感觉那个冰鞋不太好滑,也可能是冰面的原因,滑不太动,人比较多,专程要滑冰的还是去专业场地比较合适,这边就是拍拍照",男朋友 闺蜜 去年 户外 滑冰场 冰场 不 晚上 小灯 灯 装饰 整体 很 氛围 非常适合 拍照 噢 感觉 冰鞋 不太好 滑 冰面 原因 滑不太动 多 专程 滑冰 专业 场地 合适 拍拍,2.0,P,0.9996698598424228,P
"这家商场开了几年我还是第一次来,在游人如织的王府井金街上,它是个独特的存在,虽然大牌云集,也有一些价格较亲民的品牌,比如COS,theory,一楼的Mulberry应该是北京的旗舰店,包包款式很多,sales态度很好,有家专门做软木包的,色彩艳丽,设计独特,听说还有手工体验课,楼里的餐饮相对其他店铺人气更旺些,不过赶上饭点,也是需要等位",这家 商场 开 几年 第一次 游人如织 王府井 金 街上 独特 大牌 云集 一些 价格 较 亲民 品牌 COS theory 一楼 Mulberry 北京 旗舰店 包包 款式 sales 态度 很 好 有家 做 软木 包 色彩艳丽 设计 独特 听说 手工 体验 课 楼里 餐饮 相对 店铺 人气 更旺些 不过 赶上 饭点 等位,5.0,P,0.9999405593452878,P
"冬天的晚上,加上疫情监测影响,售货员比客人多",冬天 晚上 疫情 监测 影响 售货员 客人 多,0.0,I,0.1324393143005821,N
服务非常好购物环境也很好人非常少整体都不错,服务 非常 好 购物 环境 很 好人 非常少 整体 不错,5.0,P,0.997455320439834,P
"王府中環三層,️冬季主題展覽,冰雪小鎮,冬季運動品牌展銷會,BOGNERROSSIGNOL等,御雪之境,BOGNER品牌单板滑雪文化展览,品牌诞生,创始人,单板进化史,滑雪文化,设计师合作,可以全方位了解滑雪的历史,创意装置也值得一看,无需预约,进场扫码关注品牌公众号给盲盒小礼品,不同设计的滑板冰箱贴,爱滑雪的朋友们可以参观了解下,然后吃个饭,完美",王府中環 三層 ️ 冬季 主題 展覽 冰雪 小鎮 冬季 運動 品牌 展銷會 BOGNERROSSIGNOL 御雪之境 BOGNER 品牌 单板 滑雪 文化 展览 品牌 诞生 创始人 单板 进化史 滑雪 文化 设计师 合作 全方位 滑雪 历史 创意 装置 值得一看 无需 预约 进场 扫码 关注 品牌 公众号 盲盒 礼品 设计 滑板 冰箱 贴 爱 滑雪 朋友 参观 吃个 饭 完美,6.0,P,0.9999999976718668,P
",人约黄昏后,月上柳梢头,去王府中环,下了车就看到了这幅画面,冬日清冷的月光下,一切显得都很沉静,商场底商咖啡馆,甜品店里柔和的灯光就显得格外的温暖,让人不自觉地就想赶快进去坐坐,本来想去看个Burton的小展览,结果到了说关门了,网上预约到晚上八点,七点就不开了,诚心嘛不是",人约黄昏 月 柳 梢头 王府中环 车 这幅 画面 冬日 清冷 月光 显得 很 沉静 商场 底商 咖啡馆 甜品店 里 柔和 灯光 显得 格外 温暖 不 自觉 想 坐坐 本来 想 看个 Burton 展览 说 关门 网上 预约 晚上 八点 七点 不开 诚心 不是,2.0,P,0.5411010893775547,I
"在北京非常喜欢的一家商场,夏天在周围走走很舒服,里面有很多一线品牌,当然没有国贸什么的全,但是再往前走走就是王府半岛酒店,所以也还好,里面餐厅有好多,配套设施也很齐全,厕所是一大亮点巨高级哈哈哈,非常推荐来,就是周末人太多",北京 非常 喜欢 一家 商场 夏天 走走 很 舒服 一线品牌 没有 国贸 全 往前 走走 王府 半岛 酒店 还好 餐厅 好多 配套 设施 很 齐全 厕所 一大 亮点 巨 高级 哈哈哈 非常 推荐 周末 人太多,10.5,P,0.9922910984760024,P
"一直觉得日本得商场,人文关怀,很重,洗手间环境好,无论年轻得潮人,还是优雅的老妇人,都会驻足洗手间专门设立的化妆室补一下妆容,对他人的礼貌也好,取悦自己也好,初到王府中环,印象最深的就是这里的洗手间了,真的不错,非常干净,一个商场的细节足以打动我,现在商场外面还有,suncycle,展,非常美,推荐一定要去",日本 商场 人文 关怀 很 重 洗手间 环境 好 年轻 得潮 优雅 老妇人 驻足 洗手间 设立 化妆室 补 妆容 礼貌 取悦 初到 王府中环 印象 最深 洗手间 真的 不错 非常 干净 商场 细节 足以 打动 商场 外面 suncycle 展 非常 美 推荐,19.0,P,0.9999999960044894,P
