review,review_splitting,senti_score,polarity,senti_score_snownlp,polarity_snownlp
"概念环境氛围都很好,时髦年轻人都会向往去了之后有点失望的,有种新瓶装旧酒的感觉导购大多都是一板一眼的大姐,老牌商场做派,还有一点牌子是好牌子,怎么都是旧款还不打折,别的地方都五折七折了,外在升级希望内核也跟上","概念 环境 氛围 很 好 时髦 年轻人 向往 有点 失望 有种 新 瓶装 旧酒 感觉 导购 一板一眼 大姐 老牌 商场 做派 一点 牌子 好 牌子 旧款 还 不 打折 地方 五折 七折 外 升级 希望 内核 跟上
",11.1,P,0.9997620267895678,P
"apm里面很大,有不同风格的区域,有些创意展示还蛮有意思呢,王府井步行街上可能是购物店最多的一家商城,都是名牌子,随便又有看看就半天时间过去了,解决吃饭也很方便,而且口味原则多,也不贵,吃饱了,逛累了,可以坐下来看场电影,周末的快乐其实很简单","apm 很大 风格 区域 有些 创意 展示 还 蛮有意思 王府井 步行街 购物 店 最 多 一家 商城 名牌 子 随便 半天 时间 解决 吃饭 很 口味 原则 多 不贵 吃饱 逛累 坐下 场 电影 周末 快乐 很 简单
",6.7,P,0.999998514128564,P
"朋友买了可隆的户外用品,防水性能特别好,穿着也很舒适,今天特意来王府井apm找这家专卖店,这家店就在apm的大门口就可以看见可隆的门面店,里边还有一些展馆,男女服装都非常齐全,就是有点小贵哈,但物有所值,一分价格一分货,买一件能穿上几年,真心不错,穿上还特别有型,赞了,现在年底还有很多打折活动,满减活动","朋友 买 可隆 户外用品 防水 性能 特别 好 穿着 很 舒适 特意 王府井 apm 找 这家 专卖店 这家 店 apm 大门口 可隆 门面 店 里边 一些 展馆 男女 服装 非常 齐全 有点 小贵哈 物有所值 一分 价格 一分货 买 一件 穿 几年 真心 不错 穿 还 特别 有型 赞 年底 打折 活动 满减 活动
",9.9,P,0.999605750492939,P
"商场重新装修以后开业了,抱着凑热闹的心情过去瞅瞅,确实变了个样,但总体来说,还是经营惨淡啊,没什么人,也不是大家接受的品牌,但是楼上有个买手店,转了一圈,奈斯,东西都不错诶,买手店还是有一些人的,还有一个潮鞋馆,空间布局还不错,其他的,不知道怎么描述,哈哈哈哈","商场 装修 开业 抱 凑热闹 心情 瞅 瞅 确实 变 个样 总体 经营 惨淡 没什么 不是 接受 品牌 楼上 有个 买 手店 转 一圈 奈斯 东西 不错 诶 买 手店 一些 潮鞋 馆 空间布局 还 不错 不 描述 哈哈哈哈
",-0.2,N,0.9991970384092236,P
"北京有年头儿的东安市场,真的是焕然一新,堪比skps的风格,很潮而且都是潮牌一般购物中心没有的牌子,潮人们必打卡的地方,无论拍照还是购物,人不是很多,刚开业没几天外加北京疫情有点儿严重,大家来一定防护好","北京 年头儿 东安市场 真的 焕然一新 堪比 skps 风格 很潮 潮牌 购物中心 没有 牌子 潮 必 打卡 地方 拍照 购物 不是 刚 开业 没 几天 外加 北京 疫情 有点儿 严重 防护 好
",0.8,I,0.7924231284823265,P
"有和我天猫国际的购物车重叠的包一进门就看到了实物,整体上品牌范围是中上等的世界知名设计师品牌,内部设计风格属于现代简约大气时尚的类型","天猫 国际 购物车 重叠 包一 进门 实物 整体 品牌 中 世界 知名 设计师 品牌 内部 设计 风格 简约 大气 时尚 类型
",4.0,P,0.9999843266367788,P
"和朋友闲逛完美术馆来这边逛逛,朋友顺便看看手表,结果这直接欧米茄,土豪的世界我等平民理解不了,就在apm一层,六福珠宝对面,很明显的位置,旁边是godiva,里面的导购小哥哥小姐姐都很热情,也很专业,态度超好","朋友 闲逛 完 美术馆 逛逛 朋友 顺便 手表 欧米茄 土豪 世界 平民 理解 apm 一层 六福 珠宝 对面 很 位置 旁边 godiva 导购 哥哥 小姐姐 很 热情 很 专业 态度 超好
",5.0,P,0.9999996860206496,P
"apm总是人气很旺,逛王府井的基本都会进来转转,和大多数购物中心一样,购物店是最多的,而且这里大牌云集,主要是中高端产品,和丽人项目是方向差不多,优质优价,餐饮店也是非常多,而且多重种不同口味可供选择,还有快餐小吃,这个价格更偏向大众消费","apm 人气 很旺 逛 王府井 转转 购物中心 购物 店 最 多 大牌 云集 中 高端 产品 丽人 项目 方向 优质优价 餐饮店 非常 多 多重 口味 可 供选择 快餐 小吃 价格 更 偏向 大众 消费
",2.2,P,0.9997539153010696,P
"听说改成买手商场,特意年前过来转转,基本常见的设计师牌子都有,但样式挺一般的,没啥眼前一亮的东西,个人觉得没有skpselect好玩,商场没啥人,不热闹,也不想试,三层玩具店挺新鲜的还有点国产设计师货架,fengchenwang,乌丫啥的,挺好挺好,能有就挺好,楼层挺憋屈的,还搞了有点工业风的装修还有挺大的味道,地方不大,动线也不是很明确,转转就不想转了,如果来王府井顺便来看看挺好,这里也确实缺少买手店,很好奇的是看到一些大妈和旅客陆续进来,他们是正确的消费对象吗,潮牌也不便宜,这里的东西卖的动吗,卖不掉岂不是立刻就过时了","听说 改成 买 手 商场 特意 年前 转转 常见 设计师 牌子 样式 挺 没 眼前一亮 东西 没有 skpselect 好玩 商场 没 不 热闹 不想 试 三层 玩具店 挺 新鲜 还 有点 国产 设计师 货架 fengchenwang 乌丫啥 挺 好 挺 好 挺 好 楼层 挺 憋屈 还 搞 有点 工业 风 装修 挺大 味道 地方 不 动线 不是 很 转转 不想 转 王府井 顺便来 挺 好 确实 缺少 买 手店 很 好奇 一些 大妈 旅客 陆续 正确 消费 对象 潮牌 不 便宜 东西 卖 动 卖不掉 岂 不是 过时
",10.56,P,0.9999823297987852,P
"新年买新衣,之前一直听说可隆的羽绒服,这不北京apm开新店了,过来看看,选择个新衣服,就在一层,可隆的自然派很好看,看了看,鹅绒的,可隆羽绒还有热反射内衬,穿着很舒适很暖和很时尚好看,果断拿下,apm时尚潮牌店还真不少,商场很大","新年 买 新衣 听说 可隆 羽绒服 不 北京 apm 开 新店 选择 新 衣服 一层 可隆 自然 派 很 好看 鹅绒 可隆 羽绒 热 反射 内衬 穿着 很 舒适 很 暖和 很 时尚 好看 果断 拿下 apm 时尚 潮牌 店 还 真不少 商场 很大
",14.5,P,0.9951993062662244,P
"北京apm坐落在王府井步行街北端与金鱼胡同交叉口的东南角,是一座集餐饮和品牌时尚购物于一体的大型商业中心,大厦的内部空间和环境给人一种温馨舒适的氛围,春节到了,推荐年轻人,特别是恋人们来这里品尝美味佳肴,享受愉悦的购物体验","北京 apm 坐落 王府井 步行街 北端 金鱼胡同 交叉口 东南角 一座 集 餐饮 品牌 时尚 购物 一体 大型 商业中心 大厦 内部空间 环境 一种 温馨 舒适 氛围 春节 推荐 年轻人 特别 恋人们 品尝 美味佳肴 享受 愉悦 购物 体验
",7.0,P,0.9999999999552354,P
"新东安市场经过重装改造,在年底隆重开业,这是一个与apm和新中国儿,童用品商店贯通一体的购物,中心,以前经营的多是大众,品牌,以服装鞋帽为主,现在的经营风格完全改变了,走的是时尚个性风,多品牌,全开放式购物体验","新东安市场 重装 改造 年底 隆重开业 这是 apm 新 中国 童 用品商店 贯通 一体 购物 中心 经营 多 大众 品牌 服装鞋帽 经营 风格 完全 改变 走 时尚 个性 风 多 品牌 全 开放式 购物 体验
",7.2,P,0.999990541628442,P
"据说号线通了金鱼胡同可以直达北京apm之后我还特意来打卡了,一出来就是西区大厅那里凑巧看到了安踏的一个快闪,很有意思的还可以互动冬奥会的气息简直越来越浓了,好久没来apm还是一如既往的热闹,开了好几家新店,一楼还有可隆,前几天还去参加了一个可隆的展很有纪念意义楼上的餐饮店也新开了好几家以后来apm更方便啦","号线通 金鱼胡同 直达 北京 apm 还 特意 打卡 西区 大厅 安踏 快 闪 很 有意思 还 互动 冬奥会 气息 越来越 浓 好久没 apm 一如既往 热闹 开 好几家 新店 一楼 可隆 前 几天 还 参加 可隆 展 很 纪念 意义 楼上 餐饮店 新开 好几家 apm 更
",7.8,P,0.9914181525387672,P
"快过年了,来商场apm转转,带上老婆孩子,之前听朋友说过这个商场还是不错的,第一次过来,果然值得转哈,首先好多国际一线大牌,大饱眼福哈,最喜欢的就是omega,不愧是高品质手表,眼前一亮啊,进店逛逛,服务真心不错,楼上还有美食诱惑,值得一逛apm","快 过年 商场 apm 转转 带上 老婆 孩子 听 朋友 说 过 商场 不错 第一次 值得 转哈 好多 国际 一线 大牌 大饱眼福 最 喜欢 omega 不愧 高品质 手表 眼前一亮 进店 逛逛 服务 真心 不错 楼上 美食 诱惑 值得 一逛 apm
",12.8,P,0.9999999999694708,P
"来apm转转,好久不来这边,发现改变很大,头一次从东门进,进入眼帘的是欧米伽手表,旁边就是冰淇淋店,店铺的位置很显眼,冬奥会的大海报面积很大,看了看基本都是十万起,小姐姐,￣▽￣,很热情,介绍了几款,也没有不耐烦,环境不错,๓´╰╯,๓,♡,典雅高贵,看上了一款十几万,一分钱一分货,只能看看了,好表好品质,要努力加油赚钱鸭","apm 转转 好久 不 发现 改变 很大 头 东门 进 眼帘 欧米 伽 手表 旁边 冰淇淋 店 店铺 位置 很 显眼 冬奥会 海报 面积 很大 小姐姐 ￣ ▽ ￣ 很 热情 介绍 几款 没有 不耐烦 环境 不错 ´ ╰ ╯ ♡ 典雅 高贵 看上 一款 十几万 一分钱 一分货 只能 好表好 品质 努力 加油 赚钱 鸭
",8.5,P,0.9999938030700356,P
"在福记茶楼吃了饭后顺便在王府井的北京apm商厦随意逛逛,这个商厦的位置就是原来王府井大街上的东安市场的最北端,也是步行街的最北端,它集潮流时尚品牌与各类特色餐饮于一体,许多大品牌的旗舰店这里都有,非常适合年轻朋友,春节将至,若因为疫情不能回家过年的各位亲们可以选择来这里感受一下节日的气氛,转一转顺带买点啥的犒劳自己一下总之在这里一定能够体会吃喝玩乐购一站解决的乐趣,最方便的交通是地铁号线金鱼胡同出B口,号线灯市口下车向西走一站也可以","福记 茶楼 吃了饭 顺便 王府井 北京 apm 商厦 随意 逛逛 商厦 位置 王府井大街 东安市场 最 北端 步行街 最 北端 它集 潮流 时尚品牌 各类 特色 餐饮 一体 品牌 旗舰店 非常适合 年轻 朋友 春节 疫情 不能 回家 过年 亲们 选择 感受一下 节日 气氛 转一转 顺带 买点 犒劳 体会 吃喝玩乐 购 一站 解决 乐趣 最 交通 地铁 号线 金鱼胡同 出 B 口 号线 灯市口 车向西 走 一站
",5.0,P,0.9999999757829332,P
"修缮一新的新东安百货市场令人耳目一新,完全颠覆了我这打小儿就逛的印象,东安,东风,东安的变迁历经数十年,很多京城小伙伴已经get不到它以往的辉煌了,不过这次来逛,别有一番滋味在心头,面积虽然不大,目前开放只有地上三层,目测地下一层还未展业,入住的品牌也以年轻,时尚,潮流,轻奢为标签,店面设计和陈列也比较吸人眼球","修缮一新 新东安 百货 市场 令人 耳目一新 完全 颠覆 小儿 逛 印象 东安 东风 东安 变迁 历经 数十年 京城 小伙伴 不到 以往 辉煌 不过 逛 别有 一番滋味 心头 面积 不 开放 地上 三层 目测 地下 一层 还 未 展业 入住 品牌 年轻 时尚 潮流 轻奢为 标签 店面 设计 陈列 吸人 眼球
",-3.0,N,0.9999999999996548,P
"焕然一新的大牌,潮牌买手店,经过漫长的装修终于重新开业的东安市场现在变成了王府井旗下的Luxemporium高端鞋包集合百货,里面有时下很火的ami,Wedone,SJYP等等的衣服,Byfar什么的包包再也不用代购了,还有很多超赞的联名款运动鞋,总之就是方便了,买了一双NB的复古款,很赞","焕然一新 大牌 潮牌 买 手店 漫长 装修 终于 开业 东安市场 王府井 旗下 Luxemporium 高端 鞋包 集合 百货 很 火 ami Wedone SJYP 衣服 Byfar 包包 再也 不用 代购 超赞 联名 款 运动鞋 买 一双 NB 复古 款 很赞
",-2.0,N,0.9459740255648544,P
"百年老店东安市场重装开业啦,地铁号线也通车啦,到王府井更方便啦,去年东安市场闭店重装前,好多店还进行了撤店大甩卖,重装开业后,里面的品牌与定位完全不同了,说是潮牌买手店,装修很时尚,里面的品牌有好多不认识的,三楼有加拿大鹅","百年 老店 东安市场 重装 开业 地铁 号线 通车 王府井 更 去年 东安市场 闭店 重装 前 好多 店 还 撤店 甩卖 重装 开业 品牌 定位 完全 说 潮牌 买 手店 装修 很 时尚 品牌 好多 不 三楼 加拿大 鹅
",-2.5,N,0.0646909616598704,N
"东安市场变了,不再是过去的它了,现在甚至都显得apm那么黯然失色","东安市场 变 显得 apm 那么 黯然失色
",0.0,I,0.981994479795382,P
"北京apm,所谓apm,am,早上,pm,晚上,以年轻时尚,吸引年轻人的高档娱乐购物中心,确实商场非常大,它座落在王府井步行街北端,随着地铁号线,金鱼胡同站的开通,在地下就能直接进到商场,一层就有一个特大的泡泡玛特店,还有苹果店,在层层聚集着许多家餐饮店铺,绝对是吃货们的天堂呀","北京 apm apm 早上 pm 晚上 年轻 时尚 吸引 年轻人 高档 娱乐 购物中心 确实 商场 非常 座落在 王府井 步行街 北端 地铁 号线 金鱼胡同 站 开通 地下 进 商场 一层 特大 泡泡玛特 店 苹果 店 层层 聚集 家 餐饮 店铺 绝对 吃货 天堂
",8.0,P,0.9999971938152764,P
"快过年了,感受一下王府井的年味,地铁号线南北贯通后,到达王府井太方便了,金鱼胡同站c口出来直接进入我最爱去的北京apm,真方便,吃喝玩乐一条龙服务呀,之前经常过去楼上吃好吃的,这次也不例外,在商场溜达发现新年新气象,有很多新商家入驻,北京apm,看到欧米伽几款新表,很是心动哈,进去转转,琳琅满目的亮闪闪的名表映入眼帘,不错不错","快 过年 感受一下 王府井 年 味 地铁 号线 南北 贯通 到达 王府井 太 金鱼胡同 站 c 口 最 爱 北京 apm 真 吃喝玩乐 一条龙 服务 楼上 吃 好吃 不 例外 商场 溜达 发现 新年 新气象 新 商家 入驻 北京 apm 欧米 伽 几款 新表 很 心动 转转 琳琅满目 亮闪闪 名表 映入眼帘 不错 不错
",15.0,P,0.5616743704633511,I
"家门口的东安市场,经过很长时间的改造,重装开业,一进去确实感觉非常fashion前卫,和原来的完全颠覆,一共三层,每层都有装修风格上的特点,预测绝对是新晋网红打卡地,但是一进去有点儿懵,不知道该逛什么,查了下别人的笔记,说是买手商场,有点儿晕晕","家门口 东安市场 很 长时间 改造 重装 开业 确实 感觉 非常 fashion 前卫 完全 颠覆 一共 三层 每层 装修 风格 预测 绝对 新晋 网红 打卡 有点儿 懵 不 逛 查 笔记 说 买 手 商场 有点儿 晕晕
",-1.8,N,0.2143981479099591,N
"王府井年历史的老商城重装上阵,楼体外表还是有一定的年代感,但是一进门装修陈列瞬间像来到了三里屯,skp的感觉,店内品牌看得出是经过精挑细选的,楼上还有一整层的潮流买手集合区,喜欢国潮的同学不能错过啦,唯一一点就是选品都挺保守啊,都是些各种logoT和卫衣,有些无亮点,服务员阿姨大爷很多是原来商场的老北京吧,反差萌挺哏的","王府井 年 历史 老 商城 重装 上阵 楼体 外表 年代 感 进门 装修 陈列 瞬间 来到 三里屯 skp 感觉 店内 品牌 看得出 精挑细选 楼上 整层 潮流 买 手 集合 区 喜欢 国潮 同学 不能 错过 唯一 一点 选品 挺 保守 些 logoT 卫衣 有些 无亮点 服务员 阿姨 大爷 商场 老 北京 反差 萌挺 哏
",5.36,P,0.9999976731618408,P
"年前出来大采购,依旧选择最爱的王府井商圈的apm购物中心,一层化妆品好多折扣,兰蔻的大背景太美了,服装品牌年底基本都有折扣,中庭有安踏主会场,为东奥健儿加油助威,还有户外品牌可隆旗舰店入住,真是给这个商场增色不少,楼上的餐饮麻六记火爆开业,想吃得早来,这人多的,还有陈香贵兰州牛肉面也即将登场","年前 采购 依旧 选择 最爱 王府井 商圈 apm 购物中心 一层 化妆品 好多 折扣 兰蔻 背景 太美 服装品牌 年底 折扣 中庭 安踏 主会场 东奥 健儿 加油 助威 户外 品牌 可隆 旗舰店 入住 商场 增色 不少 楼上 餐饮 麻 六记 火爆 开业 想 吃 早来 这人 多 陈香贵 兰州 牛肉面 登场
",2.5,P,0.9999932660902554,P
"东安市场重新开张,装修后风格大变,整体层布局高大上,每一层都凸显时尚,前卫,最喜欢层手办区,都是十分喜爱的手办,可以近距离欣赏并且购买,层鞋区也是我喜欢的风格,时尚又运动感强,感觉很舒适,层化妆品摆放错落有致,整体细节很到位,唯一缺点就是没有时尚前卫的餐厅,虽然金街不缺餐厅,但总感觉少些东西","东安市场 开张 装修 风格 变 整体 层 布局 高大 一层 凸显 时尚 前卫 最 喜欢 层手 办区 十分 喜爱 手办 近距离 欣赏 购买 层 鞋区 喜欢 风格 时尚 运动感 强 感觉 很 舒适 层 化妆品 摆放 错落有致 整体 细节 很 到位 唯一 缺点 没有 时尚 前卫 餐厅 金街 不缺 餐厅 总 感觉 少 些 东西
",14.5,P,0.9999998453940704,P
"北京apm,我们小时候的东安市场,百度了下才知道,这个商圈居然有近年历史了,东安市场跟被誉为,新中国第一店,的王府井百货大楼,是那个年代王府井步行街的地标,现在的apm早已旧貌换新颜,更适应新时代新新人类的消费需求","北京 apm 小时候 东安市场 百度 商圈 近年 历史 东安市场 被誉为 新 中国 第一 店 王府井 百货大楼 年代 王府井 步行街 地标 apm 早已 旧貌换新颜 更 新 时代 新新人类 消费 需求
",2.2,P,0.9999717178993044,P
"直到上个星期得知王府井的东安市场,开业了,但一直没有对机会去逛一逛,今天中午就沿着王府井步行街,走进了东安市场,这装修,这风格,应该是想把它打造成潮流商场吧,我们只是走了一下一层的过场,感觉一是没有人气,二是好多东西也不标价,看看就是看看,就当它们全是工艺品吧,还是往北走的apm更接人气,而且光线也敞亮,再回头看看东安市场,灯光好混暗","上个星期 得知 王府井 东安市场 开业 没有 机会 逛一逛 中午 王府井 步行街 走进 东安市场 装修 风格 想 潮流 商场 走 一层 过场 感觉 一是 没有 人气 二是 好多 东西 不 标价 全是 工艺品 往北走 apm 更接 人气 光线 敞亮 回头 东安市场 灯光 好 混暗
",1.0,P,0.8765019967197755,P
"以前的国营店变成买手店,今天看完后及其失望,牌子是多,但是样子难看,还死沉死沉,定位感觉是给暴发户的,没有一丝优雅大气","国营 店 买 手店 完后 失望 牌子 多 样子 难看 还 死沉 死沉 定位 感觉 暴发户 没有 一丝 优雅 大气
",-4.2,N,0.136305293022361,N
"好久没来apm年前跟朋友约了饭,商场变化真大,一层开启安踏冰雪灵镜之旅,让我们为即将征战冬奥赛场的中国健儿加油助威,层又开了几家新店,真是几家欢喜几家愁,最近很火的麻六记性点多已经拍了好多人,这阵势,对面还有成都陈香贵蘭州牛肉面,人气也很旺,开业活动很给力,每次来apm惊喜不断","好久没 apm 年前 朋友 约 饭 商场 变化 真 一层 开启 安踏 冰雪 灵镜 旅 征战 冬奥 赛场 中国 健儿 加油 助威 层 开 几家 新店 几家 欢喜 几家愁 很火 麻六 记性 点多 拍 好多 阵势 对面 成都 陈香 贵蘭州 牛肉面 人气 很 旺 开业 活动 很 力 每次 apm 惊喜
",6.0,P,0.9999985889133052,P
"apm商场处于王府井大街中心位置,这几天正好赶上apm和安踏合作举办,冰雪灵境,之旅的活动,场地设计的很有科技感和炫酷感,能在现场看到冬奥会的吉祥物,冰墩墩和雪融融,还能看到安踏为国家队和赛事工作人员打造的专业级运动装备,赛事服装,领奖装备等,能提前感受到冬奥会的氛围,apm商场里面和王府井大街都设有展厅,现场还有很多丰富的活动和限量版商品,体育迷们赶快去打卡吧","apm 商场 处于 王府井大街 中心 位置 几天 正好 赶上 apm 安踏 合作 举办 冰雪 灵境 之旅 活动 场地 设计 很 科技 感和炫酷 感 现场 冬奥会 吉祥物 冰墩 墩 雪 融融 还 安踏 国家队 赛事 工作人员 打造 专业级 运动 装备 赛事 服装 领奖 装备 提前 感受 冬奥会 氛围 apm 商场 王府井大街 设有 展厅 现场 活动 限量版 商品 体育迷 打卡
",6.0,P,0.9999969580841446,P
"原来的老气商场转型的比较成功,现在北京好像好几个商场都在向skp,s方向看,挺多当下流行的品牌,welldone,马吉拉,ami,感觉和I,T,skp品牌重合度很高,这是这类时尚品牌最靠,西,边的商场了,商场从apm可以进去,非常方便,里面光线不错,拍照非常好看,️部分图片请横屏观看️","老气 商场 转型 成功 北京 好像 好几个 商场 skp s 方向 挺 多 流行 品牌 welldone 马 吉拉 ami 感觉 I T skp 品牌 重合 度 很 高 这是 这类 时尚品牌 最靠 西 商场 商场 apm 非常 光线 不错 拍照 非常 好看 ️ 图片 请 横屏 观看 ️
",6.46,P,0.9999986997340626,P
"️️️伴着大雪的降临,冬奥会也即将开启帷幕,apm购物中心一层特地设置了,冰雪灵境,主题展示,炫酷银白的颜色为主色调很有质感,还原了冬奥会个项目赛道及运动员身姿展示,超炫酷,超闪亮,同时还展出了各式滑雪服,以及颜值超高的配饰,羽绒服看起来厚重穿起来轻盈,保暖性极强,运动鞋穿起来很舒服,还有限量款在这里发售,价格也很美丽,简直是国货之光,让我这个不会滑雪的菜鸟都忍不住下手买一套,开启今年的滑雪之旅️","️ ️ ️ 伴着 大雪 降临 冬奥会 开启 帷幕 apm 购物中心 一层 特地 设置 冰雪 灵境 主题 展示 炫酷 银白 颜色 色调 很 质感 还原 冬奥会 项目 赛道 运动员 身姿 展示 超炫酷 超 闪亮 还 展出 滑雪服 颜值 超高 配饰 羽绒服 厚重 穿 轻盈 保暖性 极强 运动鞋 穿 很 舒服 限量 款 发售 价格 很 美丽 国货 之光 不会 滑雪 菜鸟 忍不住 下手 买 一套 开启 滑雪 之旅 ️
",7.3,P,0.999999999314532,P
"年北京东安市场焕新重启,实景拍摄效果不错,内部进行了大刀阔斧的改造,虽然也有灯光设计不够均匀,过于强调零售属性互动较少,公共空间处理略显呆板等等瑕疵,但都不能否定这是北京目前为止最具创新力的小体量商业改造项目,值得肯定","年 北京 东安市场 焕新 重启 实景拍摄 效果 不错 内部 大刀阔斧 改造 灯光设计 不够 均匀 过于 零售 属性 互动 较 少 公共 空间 略显 呆板 瑕疵 不能 否定 这是 北京 目前为止 最具 创新力 体量 商业 改造 项目 值得 肯定
",2.0,P,0.9469086960499444,P
"东安市场,重装开业,瞪次确实太高了不少,好多品牌俺也没没见,但总体看起来高级了,每家店都有很大的面积,货品展示也是精心设计的,靠南,眼镜集合店,很有空间感,随手拍都是出片儿的感觉,老店新装开业,希望能火起来","东安市场 重装 开业 瞪次 确实 太高 不少 好多 品牌 没 没见 总体 高级 每家店 很大 面积 货品 展示 精心设计 靠南 眼镜 集合 店 很 空间感 随手 拍 出 片儿 感觉 老店 新装 开业 希望 能火
",3.5,P,0.899982253125958,P
"运动,生活,apm安踏快闪迎接东奥会,东奥开赛在即,王府井apm又联合安踏出了东奥主题的快闪打卡活动,活动一直举办到月日,在apm西庭一层,一进门门口位置,安踏推出了东奥联名款服装鞋子,非常具有纪念意义,而且性价比高,疫情之下,我们可能无法近距离的去观看奥运健儿们在赛场上奋力拼搏的样子,买套衣服,坐在电视机前也是激情满满","运动 生活 apm 安踏 快 闪 迎接 东奥会 东奥 开赛 王府井 apm 联合 安踏 出 东奥 主题 快 闪 打卡 活动 活动 举办 月 日 apm 西庭 一层 进门 门口 位置 安踏 推出 东奥 联名 款 服装 鞋子 非常 纪念 意义 性价比 高 疫情 之下 近距离 观看 奥运健儿 赛场 奋力拼搏 样子 买套 衣服 坐在 电视机 前 激情 满满
",8.0,P,0.9999886819328104,P
"apm中庭又来新展了,是安踏北京冬奥会的,冰雪灵境,主题展,模拟冰雪赛道上展示了各种冰雪运动项目的姿态,酷炫灵动,中庭展出的还有很多北京冬奥会限定款式的服装鞋包,还有冰墩墩的周边哦,侧面有个冰雪运动的剪纸展示,很好看,室外也有中国冰雪国家队阵列的展示区,尽管是寒冷冬日,也有热力高燃的感觉,地铁号线新开了一站金鱼胡同,直接能到apm了,以后逛apm更方便了","apm 中庭 新展 安踏 北京 冬奥会 冰雪 灵境 主题 展 模拟 冰雪 赛道 展示 冰雪 运动 项目 姿态 酷炫 灵动 中庭 展出 北京 冬奥会 限定 款式 服装 鞋包 冰墩 墩 周边 侧面 有个 冰雪 运动 剪纸 展示 很 好看 室外 中国 冰雪 国家队 阵列 展示区 寒冷 冬日 热力 高燃 感觉 地铁 号线 新开 一站 金鱼胡同 apm 逛 apm 更
",0.5,I,0.9999999953945312,P
"全新包装,变成了很现代化的商城,档次相当的高级了,都不敢逛了,跟apm依旧是联通的,人很少,原来人少是因为太像小商品批发市场,现在人少估计是因为过分高大上哈哈,整体不大,一般都是顺便逛逛的,专门来这里逛的貌似没啥人","全新 包装 很 现代化 商城 档次 相当 高级 逛 apm 依旧 联通 很少 人少 是因为 太像 小商品 批发市场 人少 估计 是因为 过分 高大 整体 不 顺便 逛逛 逛 貌似 没
",4.6,P,0.5123456526415013,I
"安踏体育冬奥国服,装备在,北京apm,展示并售卖,服装都带有中国元素,有国旗标志,有CHINA标志,穿起来很神气,自信立马爆棚,冰墩墩,雪融融也来了雪融融特别活泼,舞姿婀娜冰墩墩憨厚持重,舞步沉重有力,哈,哈,哈,北京apm,位于王府井步行街与金鱼胡同交叉路口东南侧,北京apm,与东安市场相通,与地铁号线金鱼胡同接驳,进入需要扫健康码","安踏 体育 冬奥 国服 装备 北京 apm 展示 售卖 服装 带有 中国 元素 国旗 标志 CHINA 标志 穿 很 神气 自信 爆棚 冰墩 墩 雪 融融 雪 融融 特别 活泼 舞姿 婀娜 冰墩 墩 憨厚 持重 舞步 沉重 北京 apm 位于 王府井 步行街 金鱼胡同 交叉路口 东南侧 北京 apm 东安市场 相通 地铁 号线 金鱼胡同 接驳 扫 健康 码
",11.0,P,0.9999999134410144,P
"重装开业的东安市场真的是翻天覆地的变化了,王府井大街又多了一个潮流购物中心与王府中环对应的稳重成熟对比这里十分年轻活力商场有三层近期比较热门的品牌几乎都有麦昆amitbRO小狐狸等等等等尤其大鹅样式很多人不多可挑选余地大建议朋友们没事可以来转转","重装 开业 东安市场 真的 翻天覆地 变化 王府井大街 多 潮流 购物中心 王府中环 稳重 成熟 十分 年轻 活力 商场 三层 近期 热门 品牌 麦昆 amitbRO 狐狸 等等等等 尤其 大鹅 样式 人不多 可 挑选 余地 建议 朋友 没事 转转
",5.0,P,0.9999999918708552,P
"apm和安踏最近做了一个冰雪灵境的展,名字还挺好听,展出的是冬奥会上安踏为运动员设计的参赛服装,我自己不爱滑雪,这还是第一次近距离感受雪上运动的专业装备,不仅好看线条感也非常强,为了迎接冬奥会,apm安排的这个展览很应景,预祝冬奥会成功","apm 安踏 做 冰雪 灵境 展 名字 还 挺 好听 展出 冬奥会 安踏 运动员 设计 参赛 服装 不爱 滑雪 第一次 近距离 感受 雪上运动 专业 装备 好看 线条 感 非常 强 迎接 冬奥会 apm 安排 展览 很 应景 预祝 冬奥会 成功
",9.44,P,0.9995106420640067,P
"在王府井apm商场的,层,聚集了各色美食餐馆,逛街饿了可以来此休息吃饭,这里的餐饮可选择性很大,中餐西餐日料韩餐泰餐,有老字号的东来顺涮肉,也有云南菜的洱遇,日式的有元气寿司等好几家,各路美食争奇斗艳,满足着游客不同的味蕾","王府井 apm 商场 层 聚集 各色 美食 餐馆 逛街 饿 来此 休息 吃饭 餐饮 可选择性 很大 中餐 西餐 日料 韩餐 泰餐 老字号 东来顺 涮 肉 云南菜 洱遇 日式 元气 寿司 好几家 各路 美食 争奇斗艳 游客 味蕾
",0.0,I,0.9999873379534162,P
