review,review_splitting,senti_score,polarity,senti_score_snownlp,polarity_snownlp
"成功实现一人一墩,给孩子买的水杯,ML大小合适,上学带水喝,杯子很实用,因为满满的带了枚徽章可拆卸,杯套上有口,自己DIY装饰,自己也可以把徽章自我发挥下做成冰箱贴或者缝制在背包上,冰墩墩是在冬奥会前参加的一个官方学习奥运知识小程序打卡获得的,凡尔赛的最高境界了,不花钱不排队不抢购,不仅学习了,还送了冰墩墩和学习证书",成功 一人 一墩 孩子 买 水杯 ML 大小 合适 上学 带水 喝 杯子 很 实用 满满的 带 枚 徽章 可拆卸 杯套 有口 DIY 装饰 徽章 自我 发挥 做成 冰箱 贴 缝制 背包 冰墩 墩 冬奥会 前 参加 官方 学习 奥运 知识 程序 打卡 凡尔赛 境界 不 花钱 不 排队 不 抢购 学习 还 送 冰墩 墩 学习 证书,4.5,P,0.999810745695722,P
"今天想去四楼修改衣服的地方订个扣子,这个服务态度差的,爱答不理的,可能是钉扣子钱太少,果断离开,真是毁王府井百货老牌子的形象,希望百货公司管管,不能因为这一颗老鼠屎毁了形象",想 四楼 修改 衣服 地方 订个 扣子 服务态度 差 爱答不理 钉扣子 钱太少 果断 离开 毁 王府井百货 老牌子 形象 希望 百货公司 管管 不能 一颗 老鼠屎 毁 形象,3.0,P,3.6248029411378724e-07,N
"北京市百货大楼,一般都叫王府井百货大楼,很少能想到北京市百货大楼这个名字,张秉贵是劳动模范也差不多是百货大楼的另一块招牌了,在老百货大楼和北侧新楼的结合部百货大楼还特别设立了纪念馆,门口正对着奥运纪念品专卖店,虽然没有冰墩墩但还是很多人排队凑热闹",北京市 百货大楼 王府井 百货大楼 很少 想到 北京市 百货大楼 名字 张秉贵 劳动模范 百货大楼 一块 招牌 老 百货大楼 北侧 新楼 结合部 百货大楼 还 特别 设立 纪念馆 门口 正对着 奥运 纪念品 专卖店 没有 冰墩 墩 排队 凑热闹,0.0,I,0.035235283857003,N
"我最近总去百货大楼,喜欢上了百货大楼,特别是和平果局,每次都要去一次,妥妥的童年回忆",总去 百货大楼 喜欢 百货大楼 特别 和平 果局 每次 妥妥 童年 回忆,3.5,P,0.9997567463834146,P
"北京市百货大楼,新中国第一店,楼的外墙上贴着牌子,介绍了这里的知识,这里始建于年月日,以前是王府井百货大楼,是上世纪五六十年代北京市的标志性建筑之一,作为中国零售商业的一面旗帜,一代又一代,大楼人,秉持匠人精神,缔造了无数的辉煌和荣誉,平时很少来这里逛,但是时间一长还是挺想来的",北京市 百货大楼 新 中国 第一 店 楼 外 墙上 贴着 牌子 介绍 知识 始建 年月日 王府井 百货大楼 世纪 五六十年代 北京市 标志性 建筑 中国 零售 商业 旗帜 一代 一代 大楼 秉持 匠人 精神 缔造 无数 辉煌 荣誉 平时 很少 逛 时间 一长 挺 想来,5.0,P,0.9999999743884872,P
"位置,无敌好,北京繁华的几个地方之一,交通,推荐公共交通,停车场不够,去了几次停车都排队,这次停车在了夹层里,取车时候忘了在B还是B,楼上楼下找了一下,发现在夹层,好尴尬,看了几个金器,很是精致漂亮,哪个都喜欢",位置 无敌 好 北京 繁华 几个 地方 交通 推荐 公共交通 停车场 不够 几次 停车 排队 停车 夹层 里 取车 忘 B B 楼上楼下 找 发现 夹层 好 尴尬 几个 金器 很 精致 漂亮 喜欢,10.0,P,0.987766881459906,P
"去王府井办事,顺便去逛了逛百货大楼,有几年没逛百货大楼,空荡荡的大厅,没有几个顾客,今天是周日呀,估计正常工作日人更少,原先逛百货大楼和新东安市场楼上楼下的逛一天也不嫌累,现在走到二层咋就不想逛了呢,是因为疫情,外地顾客少,还是实体店都这样,真希望疫情快点过去,人们生活恢复正常,经济快速走上正轨,整个王府井步行大街,看见了个长龙队,俩个是买东奥纪念品的,一个是吴裕泰买冰激凌",王府井 办事 顺便 去逛 逛 百货大楼 几年 没逛 百货大楼 空荡荡 大厅 没有 几个 顾客 周日 估计 工作日 更少 原先 逛 百货大楼 新东安市场 楼上楼下 逛 不 嫌累 走 二层 不想 逛 是因为 疫情 外地 顾客 少 实体店 这样 真 希望 疫情 快点 生活 恢复正常 经济 快速 走上正轨 王府井 步行 大街 长龙 队 俩个 买 东奥 纪念品 吴裕泰买 冰激凌,4.6,P,0.2459452093670309,N
"冰墩墩买不到了,吃的挺多的,还算适合逛",冰墩 墩 买不到 吃 挺 多 还 算 适合 逛,0.96,I,0.9607896647864228,P
"不知道北京人对王府井的心情是不是和天津人对待和平路的一样呢,很小很小的时候爸爸妈妈带着去过,那时候看什么东西都觉得新鲜有趣,后来大学毕业后,只要去北京也会经常去逛,还总去后面的小吃一条街解馋,我想这个情怀会一直在吧",不 北京 王府井 心情 天津人 和平路 很小 很小 爸爸妈妈 带 去过 东西 新鲜 有趣 大学毕业 北京 去逛 还 总去 小吃 一条街 解馋 想 情怀,3.0,P,0.9999985082569832,P
"中华人民共和国成立后北京建造的第一座大型百货零售商店,被誉为,新中国第一店,位于王府井大街,年月开业至今,近年的历史,北京市规划委员会,北京市文物局于二OO七年十二月十九日,将该建筑已经北京市政府批准列入,北京优秀近现代建筑保护名录,第一批",中华人民共和国 成立 北京 建造 第一座 大型 百货 零售 商店 被誉为 新 中国 第一 店 位于 王府井大街 年 月 开业 近年 历史 北京市 规划 委员会 北京市文物局 OO 七年 十二月 十九日 建筑 北京市政府 批准 列入 北京 优秀 近现代 建筑 保护 名录 第一批,5.0,P,0.9917031522631152,P
"对于老北京孩子来说,这绝对是充满童年回忆的商场,多年不来,这次陪着外地来京朋友一起逛了逛,发现里面变化真不小,由于朋友是带着孩子来的,就一起逛了二层三层的哈姆雷斯,这真是孩子们的天地,满满两层都摆放满了玩具,各种卡通形象,男孩女孩都试用,边玩边挑,孩子看哪个都喜欢,还有其他小朋友一起玩,看着孩子开心,大人也省心,就是这里价格偏高,相比起网上,确实要贵很多,不过质量有保证,绝对正品",老 北京 孩子 绝对 充满 童年 回忆 商场 多年 不 陪 外地 来京 朋友 逛 逛 发现 变化 真 不小 朋友 带 孩子 逛 二层 三层 哈姆雷 斯 孩子 天地 满满 两层 摆放 满 玩具 卡通 形象 男孩 女孩 试用 边玩 挑 孩子 喜欢 小朋友 玩 看着 孩子 开心 大人 省心 价格 偏高 相比 网上 确实 要贵 不过 质量 保证 绝对 正品,6.5,P,0.9999999999999948,P
"早就听说王府井百货大楼,经过装修后成为新的网红,打卡地,我们此次专程从步行街走到王府井百货大楼,整体感觉改造后升级的比较成功,古色古香,在坐上扶梯进入二楼,以后心情就被这个女人完全破坏掉了,她一直在和周边的服务员大声聊天,喧嚣,喧哗吵闹,时间长达半个小时,在公共场所根本不顾忌别人的感受,毫无教养,以至于同楼层其他柜台的服务员都侧目而视,纷纷摇头,都说快忍受不了了,希望你们赶紧,曝光一下,不知道为此人是谁,应该严加管理,这么好的购物环境别让个别无素质的人破坏了,正值冬奥会期间应注意国际影响",早就 听说 王府井 百货大楼 装修 新 网红 打卡 专程 步行街 走 王府井 百货大楼 整体 感觉 改造 升级 成功 古色古香 坐 扶梯 二楼 心情 女人 完全 破坏 掉 周边 服务员 大声 聊天 喧嚣 喧哗 吵闹 时间 长 达 半个 小时 公共场所 不 顾忌 感受 毫无 教养 楼层 柜台 服务员 侧目而视 纷纷 摇头 说 快 忍受 希望 赶紧 曝光 不 此人 严加 管理 好 购物 环境 别 无 素质 破坏 冬奥会 期间 应 国际 影响,4.0,P,0.000350417033528,N
态度也太差了就问个柜台在哪就冲人嚷嚷说那边去我就是路过看一眼什么态度,态度 太差 问个 柜台 冲人 嚷嚷 说 路过 一眼 态度,-2.0,N,0.0501596474846852,N
"逛了一层,一层有很多小孩儿玩儿的,用的东西,孩子的室内鞋,如图,看上去很舒服,很漂亮,一层有旋转木马,如图,有孩子在玩儿,天气冷,在室内玩儿挺好,可能因为疫情,人不多,一层还有哈根达斯,如图,儿童玩具,如图,等,和其他的商场一样,一层有首饰,转了一下金至尊,如图,图",逛 一层 一层 小孩儿 玩儿 东西 孩子 室内 鞋 如图 很 舒服 很漂亮 一层 旋转 木马 如图 孩子 玩儿 天气 冷 室内 玩儿 挺 好 疫情 人不多 一层 哈根达斯 如图 儿童玩具 如图 商场 一层 首饰 转 金 至尊 如图 图,3.6,P,0.9999977041614329,P
"好久没来百货大楼了,地下停车场排队等了好久,听朋友说那天来根本不让进停车场那条街,直接绕路走了,看来我还是挺幸运的,一个字,多啊,人真的好多,看到了为了买冰墩墩纪念品长长的队伍,震撼到我了,因为上次来的时候也就一两个人询问,最开心的是抽奖抽到了冰墩墩的冰箱贴,回来还没照相就被婆婆抢走了,商场服务特别好,每个工作人员都很热情,祝新的一年百货大楼越来越好",好久没 百货大楼 地下 停车场 排队 好久 听 朋友 说 那天 不让 进 停车场 那条 街 绕路 走 挺 幸运 字 多 真的 好多 买冰墩 墩 纪念品 长长的 队伍 震撼 上次 一两个 询问 最 开心 抽奖 抽到 冰墩 墩 冰箱 贴 回来 还 没 照相 婆婆 抢走了 商场 服务 特别 好 工作人员 很 热情 祝新 一年 百货大楼 越来越 好,8.7,P,0.9999881448077372,P
"带宝宝打卡玩具反斗城,玩的不错,但餐厅和配套一般,没有母婴室",带 宝宝 打卡 玩具 反斗 城 玩 不错 餐厅 配套 没有 母婴 室,-1.0,N,0.9920728320322,P
"带娃去王府井转转,顺便看看最近bingdundun排队有多火爆,最值得去就是b的和平菓局,里面能找到小时候见过,用过,看过的小东西,带着孩子转了转,她看了皮影,吹了糖人,看了西洋镜,买到了不同口味的大白兔奶糖,超级开心,最后我买了草莓小贝,挺好吃的,还会再去",带娃 王府井 转转 顺便 bingdundun 排队 多 火爆 最 值得 b 和平 菓 局 找到 小时候 见过 用过 看过 小东西 带 孩子 转 转 皮影 吹 糖 西洋镜 买到 口味 大白兔 奶糖 超级 开心 买 草莓 小贝 挺好吃 还会,8.6,P,0.9895028874322483,P
"许久没来王府井了,这次奔着哈姆雷斯来的,就在百货大楼一二三层,真是儿童的天地啊,如同老鼠掉进了大米仓一般,玲琅满目,应有尽有,在这里不买点东西是出不去的,适合生日啥的来挑礼物,一楼的旋转木马很美轮美奂",许久 没 王府井 奔 哈姆雷 斯来 百货大楼 二三层 儿童 天地 老鼠 掉 进 大米 仓 玲琅 满目 应有尽有 不 买点 东西 出不去 适合 生日 挑 礼物 一楼 旋转 木马 很 美轮美奂,3.5,P,0.999581846420402,P
"咳咳咳,专场百货大楼来排队,毕竟队伍少一点,有一个大大的缺点,因为有好多进商场的门,所以排长队的人有些亏呢,还好我和朋友分开排的,不然悔死了呢,但是还是没有排到冰墩墩毛绒玩具,只能买一些徽章,摆件,和冰箱贴啦",咳咳 专场 百货大楼 排队 队伍 少 一点 大大的 缺点 好多 进 商场 门 排长队 有些 亏 还好 朋友 分开 排 悔 死 没有 排到 冰墩 墩 毛绒玩具 只能 买 一些 徽章 摆件 冰箱 贴,-3.8,N,0.0221671519192675,N
"王府井百货大楼位于北京东城区王府井大街号,商店招牌在步行街上非常醒目,也算是地标性建筑,它在年月开业,名为北京市百货公司王府井百货商店,历经风雨,随着时代的脚步,逐渐变成集餐饮,服装,首饰,儿童乐园等一系列项目的大型综合商场",王府井 百货大楼 位于 北京 东城区 王府井大街 号 商店 招牌 步行街 非常 醒目 算是 地标 性 建筑 年 月 开业 名为 北京市 百货公司 王府井 百货商店 历经 风雨 时代 脚步 集 餐饮 服装 首饰 儿童乐园 一系列 项目 大型 综合 商场,2.0,P,0.9997709371528888,P
"哇哈哈,又来北京百货大楼了,里边好多东西可以逛,东西特别齐全,算是北京特色了,最初来北京的时候,就喜欢到这里来玩了,十多年了,没变过,位置就在王府井里边,特别好好找,附近好多可以逛的地方,周末的好去处,大家有时间可以过来玩玩",北京 百货大楼 里边 好多 东西 逛 东西 特别 齐全 算是 北京 特色 最初 北京 喜欢 玩 十多年 没变 过 位置 王府井 里边 特别 好好 找 好多 逛 地方 周末 好去处 时间 玩玩,2.0,P,0.9999703163537722,P
"在北京最值得逛的商圈就是王府井大街了,到了晚上,华灯初上,整个王府井大街都被璀璨的霓虹灯照耀的格外显眼这个五牛图在整个大街的中心部分,还是在牛年的时候摆放在这里的本命年的时候特意过来合过影,王府井百货大楼地下二层和平菓局特别值得一去,微缩了年代的老北京城的景象经历过那个年代的人会特别有感触,值得带着自己的小孩和父母过去逛逛,整条大街经过了改造,宽敞整洁基本上隔米就有警察叔叔,在保障着这里的一方平安夜游这里也是个不错的选择哦",北京 最 值得 逛 商圈 王府井大街 晚上 华灯初上 王府井大街 璀璨 霓虹灯 照耀 格外 显眼 五牛 图 大街 中心 牛 年 摆放 本命年 特意 合过影 王府井 百货大楼 地下 二层 和平 菓 局 特别 值得 一去 微缩 年代 老 北京城 景象 经历 过 年代 人会 特别 感触 值得 带 小孩 父母 逛逛 整条 大街 改造 宽敞 整洁 隔米 警察 叔叔 保障 一方平安 夜游 不错 选择,9.0,P,0.9999999832763192,P
"很特别很有创意,好友特意要我来逛逛看看,很有年代感,感觉回到了我父母那个年代,设计,布局特别逼真,估计,年代人看了很有感触,哈哈还特意上一个年代感的厕所,有机会父母来北京玩也带过来寻找一下儿时记忆",很 特别 很 创意 好友 特意 逛逛 很 年代 感 感觉 回到 父母 年代 设计 布局 特别 逼真 估计 年代 很 感触 还 特意 年代 感 厕所 机会 父母 北京 玩 带 寻找 儿时 记忆,5.1,P,0.9999999999919762,P
"太久没来了,话说来王府井停车停百货大楼停车场还是很方便的",太久 没来 话 王府井 停车 停 百货大楼 停车场 很,0.0,I,0.1344473135226395,N
"北京百货大楼是商业的龙头企业,是北京的代表作,是外地和国际友人必去景点之一,好久没有去北京百货大楼了,今天一去感到很亲切,特别是看到,张秉贵的纪念馆,情不自禁地驻足去看看,张秉贵是全国劳动模范,他的一团火的服务精神教育着我们这一代人,他的业务很精湛,一把抓的技术留下来的深刻印象,逛北京百货大楼寻找了过去的回忆,不虚此行",北京 百货大楼 商业 龙头企业 北京 代表作 外地 国际友人 必去 景点 好久 没有 北京 百货大楼 一去 感到 很 亲切 特别 张秉贵 纪念馆 情不自禁 驻足 张秉贵 全国 劳动模范 一团 火 服务 精神 教育 一代人 业务 很 精湛 一把抓 技术 留下来 深刻印象 逛 北京 百货大楼 寻找 回忆 不虚此行,3.5,P,0.9999999163020608,P
"北京百货大楼是北京商场的代表作,北京人在过去一说买衣服,总是说,进城去百货大楼呦,去百货大楼总要想起一个人,那就是劳动模范张秉贵,他是普通售货员在卖糖果的柜台上用一团火的精神为人民做好服务,现在张秉贵的精神在北京百货大楼传承,门前有张秉贵的雕像,一层还有张秉贵纪念馆,走进去参观收到了一次深刻地教育,张秉贵同志的精神永远值得我们学习,逛百货大楼还是受到教育,真是物质精神双丰收,值得向大家推荐",北京 百货大楼 北京商场 代表作 北京 一说 买 衣服 说 进城 百货大楼 呦 百货大楼 总 想起 劳动模范 张秉贵 售货员 卖 糖果 柜台 上用 一团 火 精神 人民 做好 服务 张秉贵 精神 北京 百货大楼 传承 门前 张秉贵 雕像 一层 张秉贵 纪念馆 走进 参观 收到 深刻 教育 张秉贵 同志 精神 永远 值得 学习 逛 百货大楼 教育 物质 精神 双丰收 值得 推荐,5.0,P,0.9999999446923716,P
"和菓局,这是开业以来第二次来这里,人还是挺多的,还有点儿过年的气氛,不过发现好几个之前有惊喜的小地方都不开放了,疫情原因,很可惜,不过也有了几个新的改变,比如这个年夜饭,看着就挺喜庆的,没事儿来逛个情怀还是挺好的",菓 局 这是 开业 第二次 挺 多 还 有点儿 过年 气氛 不过 发现 好几个 惊喜 地方 不 开放 疫情 原因 很 可惜 不过 几个 新 改变 年夜饭 看着 挺 喜庆 没事儿 逛 情怀 挺 好,2.9,P,0.9999600866093528,P
"过年氛围还是非常非常非常的浓厚的,人也比较多,很热闹,而且地下一层带孩子过来玩会发现还是挺有意思的呢,一些小食品卖的稍微有点贵,层的吃喝奥的饭的地方比较多,层是主题餐厅好,挺好的,整条街也很热闹啊哈哈哈哈哈",过年 氛围 非常 非常 非常 浓厚 多 很 热闹 地下 一层 带 孩子 玩会 发现 挺 有意思 一些 食品 卖 稍微 有点 贵 层 吃喝 奥 饭 地方 多 层 主题 餐厅 好 挺 好 整条 街 很 热闹 哈哈哈哈,7.54,P,0.9999999516617114,P
"北京百货大楼也是老牌商家了,商场里面各式品类齐全,好多精品的品牌都在这个商场里,在王府井这条街上几乎什么东西都找得到,父母就非常喜欢来这个商场采购生活用品,楼梯间的饰品展示着商场的气韵,树上挂满了奢侈品牌有点出戏哈哈",北京 百货大楼 老牌 商家 商场 品类 齐全 好多 精品 品牌 商场 里 王府井 条 街上 东西 找 父母 非常 喜欢 商场 采购 生活用品 楼梯间 饰品 展示 商场 气韵 树上 挂满 奢侈 品牌 有点 出戏,4.0,P,0.99998945385878,P
"原本不知道为什么大家都喜欢他,拿到手才知道好可爱",原本 不 喜欢 拿到 手才 好 可爱,1.0,P,0.8199981595326699,P
"刚好去王府井吃饭,找到了拍照的好位置,位置在步行街里面,去的话地铁公车都可以,公车站的话需要走一段,位置很好找,以前去的时候后面还有小吃街,不知现在疫情怎么样了,周边很多很多地方商场,而百货大楼只是众多的商场之一",王府井 吃饭 找到 拍照 好 位置 位置 步行街 地铁 公车 公车站 走 一段 位置 很 好找 小吃街 不知 疫情 周边 很多很多 地方 商场 百货大楼 众多 商场,0.5,I,0.9999913619038696,P
"王府井百货大楼B太有意思了,感觉穿越到小时候了,南新仓胡同,各种小时候的回忆,胡同,自行车,玩具,包装,墙体,还有很多小吃,不同年龄不同的感受吧,我陪着爸妈去的,感觉回到了小时候,还是蛮有意思的,值得去,也算是一个回忆的必打卡点了吧",王府井 百货大楼 B 太 有意思 感觉 穿越 小时候 南 新仓 胡同 小时候 回忆 胡同 自行车 玩具 包装 墙体 小吃 年龄 感受 陪 爸妈 感觉 回到 小时候 蛮有意思 值得 算是 回忆 必 打卡 点,2.5,P,0.999996940849506,P
"一开始以为只需要排个把小时就差不多了没想到队伍是拐了几个弯拐了又拐,排了几小时队最后如愿买到了漂亮的纪念币和徽章还算挺值得的辛苦没白费要夸下百货大楼的工作人员态度很好我旁边一位老奶奶看了很久都没有下决心到底买什么工作人员依然超有耐心的在服务她并没有不耐烦或者轻蔑的语气这点真的要夸夸他们",排个 小时 没想到 队伍 拐 几个 弯拐 拐 排 几小时 队 如愿 买到 漂亮 纪念币 徽章 还算 挺 值得 辛苦 没 白费 夸下 百货大楼 工作人员 态度 很 好 旁边 一位 老奶奶 很 久 没有 下决心 买 工作人员 依然 超有 耐心 服务 没有 不耐烦 轻蔑 语气 真的 夸夸,8.0,P,0.999987514915364,P
",布局,分南北馆,南馆是老馆,一共层,北馆是新开发的,比较时尚新潮,一共有层,两馆涵盖服装,珠宝首饰,腕表,化妆品,家具用品,数码家电,餐厅和影城在北馆,北馆B层还有一个网红打卡地和平菓局,️设施,楼梯,电梯,卫生间,免费WIFI,地下停车场️,一应俱全,环境,外部建筑非常中式,内部装饰时尚,环境干净整洁,室温适宜,空间宽敞,位置,位于东城区王府井大街号,交通,非常便利,乘坐地铁号线在金鱼胡同站下车出C口步行米即达",布局 分 南北 馆 南馆 老馆 一共 层 北馆 新 开发 时尚 新潮 一共 有层 两馆 涵盖 服装 珠宝首饰 腕表 化妆品 家具用品 数码 家电 餐厅 影城 北馆 北馆 B 层 网红 打卡 和平 菓 局 ️ 设施 楼梯 电梯 卫生间 免费 WIFI 地下 停车场 ️ 一应俱全 环境 外部 建筑 非常 中式 内部 装饰 时尚 环境 干净 整洁 室温 适宜 空间 宽敞 位置 位于 东城区 王府井大街 号 交通 非常 便利 乘坐 地铁 号线 金鱼胡同 站 下车 出 C 口 步行 米 达,12.0,P,0.9909890021718936,P
"月号冬奥开幕那天百货大楼一层买到抢手冰墩墩,中行信用卡还,热门冰墩墩cm玩偶优惠后只要￥,太值了,而且只排了分钟队,比工美大厦人少多了,春节期间活动真的很多,hamleys,抢到超大号的巴塞罗优惠后只要￥,热门款也能优惠真是开心,这个春节假期收获满满,都是王府井百货买的,优惠了,哈哈哈",月 号 冬奥 开幕 那天 百货大楼 一层 买 抢手 冰墩 墩 中行 信用卡 还 热门 冰墩 墩 cm 玩偶 优惠 ￥ 太值 只排 分钟 队 工美 大厦 人少 多 春节 期间 活动 真的 hamleys 抢 超大 号 塞罗 优惠 ￥ 热门 款 优惠 开心 春节假期 收获 满满 王府井百货 买 优惠 哈哈哈,7.6,P,0.9999854963147312,P
"为了去muji买东西去了王府井百货,门口保安态度查健康码态度粗暴,王府井百货大楼是王府井街上历史最长的商铺,如今服务却跟同一条街的新东安,apm和银泰完全比不了,应该不会再来",muji 买 东西 王府井百货 门口 保安 态度 查 健康 码 态度 粗暴 王府井 百货大楼 王府井 街上 历史 最长 商铺 服务 一条街 新东安 apm 银泰 完全 不会,-1.0,N,0.8562526426432896,P
"节日期间的王府井百货大楼内,一层的冬奥会特许经营纪念品柜台前,排起长长的队伍,足有几千人,队伍沿着商场的通道拐了好几道弯儿,有的人已经排了几个小时,就为了能够买到自己心仪的冬奥纪念品,同样,在马泉营的赛特奥莱的特许经营店前,也有上千游客排队,可见人们对冬奥会的热情是多么的高涨,这也为节日里喜庆热烈的气氛添加了浓墨重彩",节日期间 王府井 百货大楼 一层 冬奥会 特许 经营 纪念品 柜台 前 排 长长的 队伍 足有 几千人 队伍 商场 通道 拐 好几道 弯儿 排 几个 小时 买 心仪 冬奥 纪念品 马泉营 赛特 奥莱 特许 经营 店前 上千 游客 排队 冬奥会 热情 多么 高涨 节日 里 喜庆 热烈 气氛 添加 浓墨重彩,10.0,P,0.902407399648699,P
"婆婆了,说好多年没去百货大楼了,为了让她过年能开心,少想点烦恼的事,走,初四一早,就到了百货大楼停车场,嘿,结果,人家才开门呢,墨迹了半天才让等在门口,进了停车场,商场点才开门呢,又继续等,以后知道了,不能太早,实在无聊,地库里当运动场,溜达溜达,商场已经改造了很多年,扶梯和观光梯都有,方便又整洁,品牌也很多样,且进口品牌也很多,服务态度很好,热情周到,过年没啥外地人,所以逛起来比合生汇,国贸三期要舒服,没那么嘈杂,但是餐厅的质量不高,经历了这一次,下次不会在这个楼里选餐厅,还是要去中环商场,更多高大上的选择,或者干脆吃肯德基或者麦当劳",婆婆 说 好多年 没 百货大楼 过年 开心 少想点 烦恼 事 走 初四 一早 百货大楼 停车场 开门 墨迹 半天 门口 进 停车场 商场 点才 开门 不能 太早 实在 无聊 库里 运动场 溜达 溜达 商场 改造 很多年 扶梯 观光 梯 整洁 品牌 很 多样 进口 品牌 服务态度 很 好 热情周到 过年 没 外地人 逛起来 比合 生汇 国贸 三期 舒服 没 那么 嘈杂 餐厅 质量 不高 经历 下次 不会 楼里 选 餐厅 中环 商场 更 多 高大 选择 干脆 吃 肯德基 麦当劳,5.84,P,0.9999976268855928,P
"今天本来是出来买冰墩墩的周边的,找了好久,了解到这里有,所以就来了,结果我都想晕了,因为要排队,呵呵呵,冷笑一下,努力吧,排队,所以我现在在排队,呵呵,虽然服务人员已经有告知售罄的情况,还是不死心,继续",本来 买冰墩 墩 周边 找 好久 想 晕 排队 冷笑 努力 排队 排队 服务 人员 告知 售罄 情况 不死心,0.0,I,2.3517879829459964e-05,N
"冬奥会开幕的第二天,王府井百货大楼门口排队几千人了,这是在抢购什么吗,一起跟个风,但是排队太长了,更本看不到头尾在哪,期待一会会有奇迹发生吧",冬奥会 开幕 第二天 王府井 百货大楼 门口 排队 几千人 抢购 跟个 风 排队 太长 更本 看不到 头尾 期待 一会 奇迹 发生,3.0,P,0.0056455506981661,N
"一说起王府井,百货大楼,东风市场是首先要提起的,东风市场已成为记忆,感谢历史把百货大楼留下了,每当行进在王府井大街,不习惯叫步行街,即使不走进百货大楼也要向她顶礼膜拜,今天走进去依然仿佛能感觉到张秉贵师傅的音容笑貌",说起 王府井 百货大楼 东风 市场 提起 东风 市场 记忆 感谢 历史 百货大楼 留下 行进 王府井大街 不 习惯 步行街 不 走进 百货大楼 顶礼膜拜 走进 依然 仿佛 感觉 张秉贵 师傅 音容笑貌,0.0,I,0.3781609947116769,N
"春节期间王府井大街晚上灯光明亮,霓虹灯照亮了整条街,尤其是北京市百货大楼门前,第届冬季奥林匹克运动会开幕,冬季残奥会开幕倒计时牌,吸引了很多游人,游人用手机,相机记录下这一个历史时刻的到来,人们都在期待着冬奥火炬点燃,期盼着冬奥会开幕式",春节 期间 王府井大街 晚上 灯光 明亮 霓虹灯 照亮 整条 街 尤其 北京市 百货大楼 门前 第届 冬季 奥林匹克运动会 开幕 冬季 残奥会 开幕 倒计时牌 吸引 游人 游人 手机 相机 记录 历史 时刻 到来 期待 冬奥 火炬 点燃 期盼 冬奥会 开幕式,6.0,P,0.9189668541812346,P
"没办法逛庙会只好在市里找找年味儿,百货大楼的和平菓局早有耳闻,一直没空过来,趁着春节来逛逛,地下停车位需要等,好在有工作人员帮忙疏导我们六点到的等的时间不是很久,和平菓局入口不起眼,看着人多的地方去排队就是了,查验健康码工作人员很仔细,地下面积不是很大,但布置的很有年代感,药铺影院戏院火车头胡同理发店照相馆还是很细致的,人多有气氛,非常适合打卡",没 办法 逛庙会 只好 市里 找 找 年 味儿 百货大楼 和平 菓 局早 耳闻 没空 春节 逛逛 地下 停车位 好 工作人员 帮忙 疏导 六点 时间 不是 很 久 和平 菓 局 入口 不起眼 看着 人多 地方 排队 查验 健康 码 工作人员 很 仔细 地下 面积 不是 很大 布置 很 年代 感 药铺 影院 戏院 火车头 胡同 理发店 照相馆 很 细致 人多 气氛 非常适合 打卡,5.0,P,0.3502414153427451,N
除夕的大北京没有了往日的喧嚣一早清儿马路上车也不多人也不多冷冷清清王府井更是罕见的人少早就想带着宝宝来和平菓局打卡了一想到人挨人人挤人还是算了吧趁着今儿个除夕过来简直包场总共也没看见几个人和平菓局位于王府井百货大楼的地下第一次来的话真是不好找我们也是一路打听着才找到除夕的王府井百货人也很少时间关系我们都没来得及逛直接就和平菓局了有些小遗憾,除夕 北京 没有 往日 喧嚣 一早 清儿 马路 上车 不 多 不 多 冷冷清清 王府井 更是 罕见 人少 早就 想带 宝宝 和平 菓 局 打卡 想到 挨 挤人 算了吧 今儿个 除夕 包场 总共 没 几个 和平 菓 局 位于 王府井 百货大楼 地下 第一次 不好 找 一路 打听 找到 除夕 王府井百货 很少 时间 关系 没 逛 和平 菓 局 有些 遗憾,-0.16,N,0.0058537909007538,N
"转完了工美,顺便去百货大楼也看看徽章,今天是北京冬奥会倒计时一天的日子,在门口拍了个照片,里面的人也很多,看了一圈买了几个倒计时的徽章,感觉很精美,质量也不错,价格也合理,购买特许商品也是为北京冬奥做贡献",转完 工美 顺便去 百货大楼 徽章 北京 冬奥会 倒计时 日子 门口 拍 照片 一圈 买 几个 倒计时 徽章 感觉 很 精美 质量 不错 价格 购买 特许 商品 北京 冬奥 做 贡献,5.0,P,0.9997567503129078,P
"王府井百货大楼,真的是有N多年没有去过了,感觉里面和其他的大商场还是有区别的,没有那么时尚,该有的品牌还是有的,就是感觉好小呀,现在地下二层有了一个老北京的记忆,真的就是,后的回忆,很有小时候的感觉,有空可以去看看,推荐",王府井 百货大楼 真的 N 多年 没有 去过 感觉 商场 区别 没有 那么 时尚 品牌 感觉 好 地下 二层 老 北京 记忆 真的 回忆 很 小时候 感觉 有空 推荐,0.8,I,0.9999978915434984,P
