review,review_splitting,senti_score,polarity,senti_score_snownlp,polarity_snownlp
"交通方便,地铁号线,号线,号线都到,环境设施也很不错,店铺也挺多",交通 地铁 号线 号线 号线 环境 设施 很 不错 店铺 挺 多,1.5,P,0.9839877086216452,P
"元旦假期来到东方新天地逛街,个人比较喜欢来东方新天地来逛街,主要有这几个方面的原因,这里离家比较近,开车也就半个小时不到的车程,在这里会员停车能免个小时的停车费这在北京的商场是非常不错,也是我常来的理由,这里看电影,吃饭,逛街都不错,里面里面百老汇电影院价格也不贵,吃饭的店面也挺多,小吃也不少,逛街的商店品牌也挺多的",元旦假期 来到 东方新天地 逛街 喜欢 东方新天地 逛街 几个 原因 离家 近 开车 半个 小时 不到 车程 会员 停车 能免 小时 停车费 北京 商场 非常 不错 我常来 理由 电影 吃饭 逛街 不错 百老汇 电影院 价格 不贵 吃饭 店面 挺 多 小吃 不少 逛街 商店 品牌 挺 多,4.0,P,0.999999985255006,P
"王府井商业圈里很漂亮的大型商场之一,知名品牌众多,地下为美食区域,交通也很便捷,门口地铁公交直达,商场整洁干净,广场的喷泉设计也很美️,尤其是夜晚彩灯亮起的时候,与王府井APM一样属于很受年轻人喜爱的娱乐休闲场所",王府井 商业 圈里 很漂亮 大型商场 知名品牌 众多 地下 美食 区域 交通 很 便捷 门口 地铁 公交 直达 商场 整洁 干净 广场 喷泉 设计 很 美 ️ 尤其 夜晚 彩灯 亮起 王府井 APM 很受 年轻人 喜爱 娱乐 休闲 场所,8.5,P,0.9999999999864178,P
"菜品很新鲜,味道很不错,服务也很好,大家下次可以来哦",菜品 很 新鲜 味道 很 不错 服务 很 好 下次,6.0,P,0.9616372954815514,P
"东方新天地坐落在亚洲最大的综合性商业建筑群之一的东方广场内,面积万平方米,连接着金街–王府井商业街和银街–东单商业街,东方新天地现已成为不少知名品牌店的首选地点,也成为北京白领,国内外游客购物,就餐,娱乐,休闲的理想场所",东方新天地 坐落 亚洲 综合性 商业 建筑群 东方广场 面积 万平方米 连接 金街 – 王府井 商业街 银街 – 东单 商业街 东方新天地 现已 不少 知名品牌 店 首选 地点 北京 白领 国内外 游客 购物 就餐 娱乐 休闲 理想 场所,2.0,P,0.9999999981379192,P
"东方新天地,今天去劳力士陪老公买表,顺路经过东方新天地,溜达一圈,新政刚刚放开,进门只需要扫健康宝,是绿码就行了,不看核酸天数了,加上今天是工作日,商场里面基本没什么人,虽然天气还不错,但是大街上也稀稀散散的,买完东西赶紧撤了",东方新天地 劳力士 陪 老公 买表 顺路 东方新天地 溜达 一圈 新政 刚刚 放开 进门 扫 健康 宝 绿码 就行了 不看 核酸 天数 工作日 商场 没什么 天气 还 不错 大街 稀稀 散散 买 完 东西 赶紧 撤,3.8,P,0.9751643370263549,P
"到年底了,商场又开始兑换积分了,这两天疫情比较严重,商场里也没什么顾客,一层的首饰店看了一眼新款项链,在地下一层买了面包,也就没心情再逛了,商场周末依旧还是可以凭会员免费停车,这点还确实不错,毕竟是黄金地带",年底 商场 兑换 积分 两天 疫情 比较严重 商场 里 没什么 顾客 一层 首饰店 一眼 新款 项链 地下 一层 买 面包 没 心情 逛 商场 周末 依旧 会员 免费 停车 还 确实 不错 黄金 地带,3.4,P,0.9964031783187624,P
"疫情期间难得开门的商场,找了一大圈就这几个商场还开着,基本没什么人,很冷清,店员比顾客还多,倒是个难得逛街的好时候,除了吃的店铺,穿的什么的都还开着,看目前北京的政策,堂食应该陆陆续续要恢复了吧,疫情快过去吧",疫情 期间 开门 商场 找 一大 圈 几个 商场 还开 没什么 很 冷清 店员 顾客 还 多 倒 逛街 好 吃 店铺 穿 还 开着 北京 政策 堂食 陆陆续续 恢复 疫情 快,2.9,P,0.9972187195224282,P
"整体环境和地理位置没得说,王府井大街南口第一个商场,各种品牌一应俱全,只是疫情原因人少的可怜,不过因为人少,所以服务也会略微提升,这次来是奔着羽绒服来的,一层的几家品牌挨着逛,最后锁定已迁移至地下一层的DECENTE,希望疫情赶快过去吧",整体 环境 地理位置 没得说 王府井大街 南口 第一个 商场 品牌 一应俱全 疫情 原因 人少 可怜 不过 人少 服务 略微 提升 奔 羽绒服 一层 几家 品牌 逛 锁定 迁移 地下 一层 DECENTE 希望 疫情,-1.2,N,0.9961884174931788,P
"很差劲的商场,服务台的人完全没有帮助,很冷漠的地方",很 差劲 商场 服务台 完全 没有 很 冷漠 地方,1.5,P,0.3155062401071723,N
"口罩下的商场真的是没什么人啊,好多店铺都关了,开了一些新的店铺,也都不瘟不火的,这几年商业真的是太难了,吃饭那里还相对人多点,好多店铺都在直播,这也是迫不得已吧,我们在这里买了些吃的就走了,希望这一切快快结束",口罩 商场 真的 没什么 好多 店铺 关 开 一些 新 店铺 不瘟不火 几年 商业 真的 太难 吃饭 还 相对 多点 好多 店铺 直播 迫不得已 买 些 吃 走 希望 快快 结束,1.4,P,0.04771745856007,N
"东方新天地购物广场,在王府井商圈,长安街路北,开车来十分方便,我们今天过来,看看卡西欧运动手表,新上市的男表,深得老公喜爱,打破时空边界,凝聚TOUGH力量,代言人王鹤棣化身航空探险家,推介,地球,主题表款,开启冒险之旅,为地球送上来自外太空的,惊喜",东方新天地 购物广场 王府井 商圈 长安街 路北 开车 十分 卡西欧 运动 手表 新 上市 男表 深得 老公 喜爱 打破 时空 边界 凝聚 TOUGH 力量 代言人 王鹤 棣 化身 航空 探险家 推介 地球 主题 表款 开启 冒险 之旅 地球 送上 外太空 惊喜,4.0,P,0.9999999999881036,P
"环境好,味道好,汤好喝,服务好,下次还来这里",环境 好 味道 好 汤 好喝 服务 好 下次 还来,6.0,P,0.9255193122562336,P
"老牌商场环境很好,品牌国际大牌比较多,满足日常购买需求,吃饭的也比较多",老牌 商场 环境 很 好 品牌 国际 大牌 多 日常 购买 需求 吃饭 多,4.0,P,0.9999587380678766,P
"澳门味道餐厅环境整洁干净,餐品好吃,色香味俱全,服务员态度好周到,用餐愉快温馨",澳门 味道 餐厅 环境 整洁 干净 餐品 好吃 色香味 俱全 服务员 态度 好 周到 用餐 愉快 温馨,9.0,P,0.9998072648800632,P
"喜欢这家的停车优惠政策,也喜欢p层w区那个厕所,电影院也挺方便的,厅不大,有的九点多还有场次,搞不好自己就看个包场,嗨特购好像关门了,前几天线上买的东西迟迟不发货,然后给前台打电话才知道要停业了",喜欢 这家 停车 优惠政策 喜欢 p 层 w 区 厕所 电影院 挺 厅 不大 九点 多 场次 搞不好 看个 包场 嗨 特购 好像 关门 前 几天 线上 买 东西 迟迟 不 发货 前台 打电话 停业,2.0,P,1.1488496964862096e-07,N
"有点冷清的商场,看着很大很排面,但是进来没啥人,都好无聊的样子,服务员挺没眼力见儿,爱答不理的",有点 冷清 商场 看着 很大 很 排面 没 好 无聊 样子 服务员 挺 没 眼力 见儿 爱答不理,-1.8,N,0.2561743383693677,N
"紧邻东长安街,长长一排一条街的建筑,上面多层是写字楼,下面几层是东方新天地,也是地处繁华商业区,聚集办公,购物,餐饮,娱乐等设施的综合体,环境豪华,时尚,设备完善,实用性和艺术性完美结合,商品基本都是中高档的,餐厅也是不同价位都有",紧邻 东长安街 长长 一排 一条街 建筑 多层 写字楼 几层 东方新天地 地处 繁华 商业区 聚集 办公 购物 餐饮 娱乐 设施 综合体 环境 豪华 时尚 设备 完善 实用性 艺术性 完美 商品 中高档 餐厅 价位,7.0,P,0.9999942026545546,P
"陪麻麻参加一个插花活动,席间老师讲解了用于插花的品种,需要注意的细节,我们以前也参加过多肉的插花活动,所以很快便完工了,整体感觉还不错,拎回家的路上还有人询问我们的花是从哪里买的,正好辑此过个快乐的万圣节",陪 麻麻 参加 插花 活动 席间 老师 讲解 用于 插花 品种 细节 参加 过多肉 插花 活动 很快 便 完工 整体 感觉 还 不错 拎 回家 路上 询问 花 是从 买 正好 辑此 过个 快乐 万圣节,5.8,P,0.9999405046757558,P
"小程序缴停车费体验反人类反人类反人类,不再来了",程序 缴 停车费 体验 反 人类 反 人类 反 人类,0.0,I,0.9994707225993392,P
"这个坐标,全国也是名列前茅的了,地理位置超优越,这个位置这么大的面积,东方新天地必须拥有姓名,环境很不错,设计的很独特,是一个大长条,商场里两边是各店铺,超一线品牌,高端大气上档次的那种,地下是以美食为主",坐标 全国 名列前茅 地理位置 超 优越 位置 面积 东方新天地 拥有 姓名 环境 很 不错 设计 很 独特 长条 商场 里 两边 店铺 超 一线品牌 高端 大气 上档次 那种 地下 美食,6.6,P,0.9999999982118348,P
"楼底下新开的美食街,消费️元可以换购枚游戏币抓娃娃,这是这活动期间抓的,突然感觉自己很骄傲",楼底下 新开 美食街 消费 ️ 元 换购 枚 游戏币 抓 娃娃 活动 期间 抓 感觉 很 骄傲,1.5,P,0.9372719898844004,P
"今天是周四早上,来到东单这边办事,下了地铁就到东方新天地里面了,来这里吃个早饭再去办事,吃喝选择很多,整体感觉不错,卫生依旧很干净,服务也不错,我还会专程来这里逛街,推荐给大家,这个地方真不错,公共交通太方便了",周四 早上 来到 东单 办事 地铁 东方新天地 吃个 早饭 办事 吃喝 选择 整体 感觉 不错 卫生 依旧 很 干净 服务 不错 还 专程来 逛街 推荐 地方 真不错 公共交通 太,6.8,P,0.9999992805034572,P
"以前很爱逛的商场,东边到东单,西门一直通到王府井商业街,整体商业很大,上面是办公楼,商场的地下一层有电影院,各类的餐饮,面包店和休闲的咖啡厅,平时商场的人不是很多,地铁一号线五号线东单站直达,很是方便",很 爱 逛 商场 东边 东单 西门 通 王府井 商业街 整体 商业 很大 办公楼 商场 地下 一层 电影院 各类 餐饮 面包店 休闲 咖啡厅 平时 商场 不是 地铁 一号线 五号线 东单 站 直达 很,3.0,P,0.9999979209878174,P
"超大型长廊商圈东方新天地奢华而舒适,曾经的熙熙攘攘,在当今的疫情下,变得人极少,几大区城市,标识一般,字太小,餐饮还算顾客多些,门外快递小哥的车速太快了,人行横道上红灯绿灯不管不顾,斜着飞奔而去,胆颤心惊啊",超大型 长廊 商圈 东方新天地 奢华 舒适 熙熙攘攘 当今 疫情 变得 极少 大区 城市 标识 字 太小 餐饮 还 算 顾客 多些 门外 快递 小哥 车速 太快 人行横道 红灯 绿灯 不管不顾 斜 飞奔而去 胆颤心惊,-2.0,N,0.0822685005880653,N
"商场在王府井附近,很大品牌入职也不错很棒的",商场 王府井 很大 品牌 入职 不错 很棒,2.0,P,0.9942630387430976,P
"商场里有些服装品牌,有一些餐馆,有小超市",商场 里 有些 服装品牌 一些 餐馆 超市,0.0,I,0.700331941190456,P
"时间快到了你赶上好时候了,还有一种姑娘就是把你骗过来,只想真心实意的和你接个吻,让你看看北京的小夜晚有多嗨",时间 快到 赶上 好 一种 姑娘 骗 只想 真心实意 接个 吻 北京 夜晚 多 嗨,3.0,P,0.9329003884224424,P
"作为一个见证了这个商场发展兴衰多年的本地土著来说,这篇评价应该是个怀旧篇,因为里面的招商布局包括品牌退出再引进,实在是太熟悉了,曾经这里是作为长安街上金街银街最具风水和规模的综合类商场,因为品牌太全了,特别是轻奢类,现在自从王府中环商场开了,这里就越来越下坡路了,现在倒是京城独一家聚齐八大品牌咖啡,导致星巴克已经没什么人了,但是依然喜欢这里,有情怀在",见证 商场 发展 兴衰 多年 土著 这篇 评价 怀旧 篇 招商 布局 包括 品牌 退出 引进 实在 太 熟悉 长安街 上金街 银街 最具 风水 规模 综合类 商场 品牌 太全 特别 轻 奢类 王府中环 商场 开 越来越 下坡路 倒 京城 独 一家 聚齐 八大 品牌 咖啡 导致 星巴克 没什么 依然 喜欢 情怀,2.25,P,0.9999999985994354,P
"之前虽然经常去王府井那边逛街,但是基本上没有去过东方新天地去了,以后真的感觉好大好大溜达了,很久还没有逛完好吃的还比较多,但是商铺感觉还是比较参差不齐逛起来的话可能更适合去吃好吃的,要是单纯去逛街就不是很推荐",王府井 逛街 没有 去过 东方新天地 真的 感觉 好 大好 溜达 很久 还 没有 逛 完 好吃 还 多 商铺 感觉 参差不齐 逛起来 更 适合 吃 好吃 逛街 不是 很 推荐,2.1,P,0.9994075048657136,P
"生日宴必须来个高大上的地方庆祝烤鸭是必点的,我是特别爱吃烤鸭的,这家店的烤鸭确实不错,鸭皮香酥鸭肉嫩滑,我吃了四卷过瘾了,贝勒爷烤肉也香喷喷,白菜虾仁那道菜也清淡好吃,赠送的长寿面居然是鸡西味儿的,超满足",生日 宴 来个 高大 地方 庆祝 烤鸭 必点 特别 爱 吃 烤鸭 这家 店 烤鸭 确实 不错 鸭皮 香酥 鸭肉 嫩 滑 吃 四卷 过瘾 贝勒爷 烤肉 香喷喷 白菜 虾仁 道菜 清淡 好吃 赠送 长寿面 鸡西 味儿 超,12.0,P,0.9414525219062584,P
"东方广场新开了泸溪河在地下一层位置好找,真是太方便了,下班溜达着来解馋,服务员很热情,人不是很多不用排队,核桃味桃酥依然是我的最爱,椰蓉酥买给儿子的,肉松小贝是给妈妈的还有乳酪蛋黄,千层麻花还没上市,期待中",东方广场 新开 泸溪 河在 地下 一层 位置 好找 真是太 下班 溜达 解馋 服务员 很 热情 不是 不用 排队 核桃 味 桃酥 依然 最 爱 椰蓉 酥 买 儿子 肉松 小贝 妈妈 乳酪 蛋黄 千层 麻花 还 没 上市 期待 中,0.9,I,0.9999968921543876,P
"购物完毕叫车离开,问保安可否在这里定位,保安不理会,问这里叫什么门,保安一脸轻蔑瞪我一眼",购物 完毕 叫车 离开 问 保安 可否 定位 保安 不 理会 问 门 保安 一脸 轻蔑 瞪 一眼,-5.0,N,8.613655740130621e-05,N
",LJ点评,之前都没有怎么进来这个商场,后来我发现他确实是个宝藏商场,品牌多,吃的也多,但是能不能把西少爷还给我,那我估计我光顾的频率还会增加,这个商场从西边境东边数就会发现直接到达公交车站,优秀的不行",LJ 点评 没有 商场 发现 确实 宝藏 商场 品牌 多 吃 多 不能 西 少爷 还给 估计 光顾 频率 还会 增加 商场 从西 边境 东边 数就会 发现 到达 公交车站 优秀 不行,0.0,I,0.999825564139118,P
"没用看到很多人,因为防疫吧,把侧门都关闭了,只有前后的门可以进,需要健康宝检查,门店几乎没人,餐饮人也不是很多,不像十一的感觉,新开了一个咖啡店,OMM,其实主打化妆品,但是咖啡成了网红了,服务也很好",没用 防疫 侧门 关闭 门 进 健康 宝 检查 门店 没 餐饮 不是 不像 感觉 新开 咖啡店 OMM 主打 化妆品 咖啡 成 网红 服务 很 好,4.0,P,0.1053489563504561,N
"东方新天地交通便利在东单路口西北处,商场里面吃饭的地方挺多的,还有一家电影院,离着王府井商区也很近",东方新天地 交通 便利 东单 路口 西北 处 商场 吃饭 地方 挺 多 一家 电影院 离着 王府井 商区 很 近,1.0,P,0.9997566075072144,P
"东方新天地在非常忠心的商业圈,里面各式各样的吃的用的玩的都有,而且日常办公环境都非常的高大上里面很大有很多的餐厅咖啡店,还有很多精品的卖衣服的商店都是非常高级的环境设计是非常好的逛完王府井就可以逛一逛东方新天地",东方新天地 非常 忠心 商业 圈 各式各样 吃 玩 日常 办公 环境 非常 高大 很大 餐厅 咖啡店 精品 卖 衣服 商店 非常 高级 环境 设计 非常 好 逛 完 王府井 逛一逛 东方新天地,10.0,P,0.999999973658179,P
"很不错的一家商场,品牌很全,品类很多,国庆期间天安门东站天安门西站以及前门站都封站了,地铁通过不停车,导致东面过来去天安门的朋友们只能在王府井下车,然后步行前往,正好过来逛一下商场,看看女装和索尼的电子设备,人很多,地推也很对,追着人不停推销有点烦躁",很 不错 一家 商场 品牌 很全 品类 国庆 期间 天安门 东站 天安门 西站 前门 站 封站 地铁 不 停车 导致 东面 天安门 朋友 只能 王府井 下车 步行 前往 正好 逛 商场 女装 索尼 电子设备 推 很 追着 不停 推销 有点 烦躁,2.9,P,0.9988223768627386,P
"国庆十一假期打卡长安街,长安街整条街道,全是花坛布景,路过行人都在打卡留念,沿街所有店铺都是红旗飘飘特有过节气氛,这个花坛位置在东单路口东南西北角,都有,开放发展,科技创新,低碳环保,各种主题,祝所有人节日快乐",国庆 假期 打卡 长安街 长安街 整条 街道 全是 花坛 布景 路过 行人 打卡 留念 沿街 店铺 红旗飘飘 特有 过节 气氛 花坛 位置 东单 路口 东南 西北角 开放 发展 科技 创新 低碳 环保 主题 祝 所有人 节日快乐,4.0,P,0.9997838086011066,P
"商场环境好,商品品质很高,休闲的咖啡厅不错,拉瓦萨咖啡厅和皮爷咖啡厅是最爱",商场 环境 好 商品 品质 很 高 休闲 咖啡厅 不错 拉瓦 萨 咖啡厅 皮爷 咖啡厅 最 爱,8.5,P,0.9992915403210406,P
"这酒店绝对绝对星级别的,环境特别好很温馨虽然我只是大堂休息了大概分钟,给我的感觉真不错,上了一次wc,马桶都是那种智能马桶,我觉得吧一个地方的好坏不是看屋里多好,而是看最应该脏的地方确实最干净的这样才有说服力",酒店 绝对 绝对 星级 环境 特别 好 很 温馨 大堂 休息 分钟 感觉 真不错 wc 马桶 那种 智能 马桶 地方 好坏 不是 屋里 多好 最 脏 地方 确实 最 干净 这样 说服力,15.15,P,0.0615330812245216,N
"商场就不太用分享了,吃喝玩乐一体化的地方,只是这个商场的特色就是咖啡馆多,来了就是喝咖啡,逛的地方还是更喜欢附近的APM",商场 不太用 分享 吃喝玩乐 一体化 地方 商场 特色 咖啡馆 多 喝咖啡 逛 地方 更 喜欢 APM,4.4,P,0.9982137579954689,P
"王府井步行街顶头的大型综合性高端商场之一,环境高端大气上档次,里面所售的也都是国内外的知名品牌,连锁店偏多,基本所有产品最低也在三位数起,商场环境干净整洁,设施设备齐全,车库车位也相对比较充足,偶尔过来",王府井 步行街 顶头 大型 综合性 高端 商场 环境 高端 大气 上档次 所售 国内外 知名品牌 连锁店 偏多 产品 最低 三位数 商场 环境 干净 整洁 设施 设备齐全 车库 车位 相对 充足,4.5,P,0.9999984159358436,P
"周末休息约了小伙伴去逛王府井,王府井太好逛了,好几个商场来回穿梭,逛累了就去东方新天地去吃饭,一定要选这个商场吃饭,相比于其他几个,这个人相对少很多,不怎么排队,吃完饭还能去旁边的王府井书店去看会小说,太惬意啦,总觉得时间不够用",周末 休息 约 小伙伴 去逛 王府井 王府井 太好 逛 好几个 商场 来回 穿梭 逛累 东方新天地 吃饭 要选 商场 吃饭 相比 几个 相对 少 不怎么 排队 吃完饭 还 旁边 王府井书店 看会 小说 太 惬意 总 时间 不够,5.0,P,0.9999610589688352,P
"办公室楼下的商场,贯穿王府井和东单地铁站,每天中午吃完饭,天气好会选择在商场外转一圈,天气不好就在里面走两圈,中午人还挺多的,人流汇集地主要在图一的角落,可谓是咖啡爱好者的最爱,七家咖啡厅手牵手,互相距离不超过十步远,让楼上的打工人实现了工作日咖啡不重样",办公室 楼下 商场 贯穿 王府井 东单 地铁站 中午 吃完饭 天气 好会 选择 商场 外转 一圈 天气 不好 走 两圈 中午 还 挺 多 人流 汇集 图 角落 可谓 咖啡 爱好者 最 爱 七家 咖啡厅 手牵手 距离 不 超过 十步 远 楼上 工人 工作日 咖啡 不 重样,5.0,P,0.9752556126250082,P
",晚点多一点,我带岁小朋友去金湖茶餐厅旁边女卫生间洗手,卫生间里没有专门让小朋友洗手的水池,我们只好蹲在台子上洗,小朋友已经非常努力把手伸到水下面冲洗,我也在正常洗手,突然一位姓王的一口福建还是哪里口音的大姐过来说,不要把水弄到台子上,第一,我们正常洗手,也没有故意把水弄出来,第二,就算水撒到台子上了,那要你这个保洁是干什么吃的呢,是专门来盯着每位顾客洗手不要把水弄出来么,我们都走出去了,这位王姓保洁还在后面用有口音的话逼逼,现在这保洁都这么牛气了啊,还来指责顾客,是保洁贡献了商场的业绩么,这种保洁就该辞掉,回家盯着自己家水台子,不要出来惹顾客心情不好",晚点 多一点 带 岁 小朋友 金湖 茶餐厅 旁边 女 卫生间 洗手 卫生间 里 没有 小朋友 洗手 水池 只好 蹲 台子上 洗 小朋友 非常 努力 把手 伸到 水 冲洗 洗手 一位 姓王 一口 福建 口音 大姐 说 不要 水 弄 台子上 第一 洗手 没有 水 弄出来 水撒到 台子上 那要 保洁 干什么 吃 盯 每位 顾客 洗手 不要 水 弄出来 走 这位 王姓 保洁 还 口音 逼 逼 保洁 牛气 还来 指责 顾客 保洁 贡献 商场 业绩 保洁 辞掉 回家 盯 家水 台子 不要 惹 顾客 心情 不好,-2.0,N,1.8808998247799025e-08,N
"也不知道是受疫情的影响,还是一直都是这样,东方新天地里的商家几乎都是一个顾客都没有,有的工作人员在聊天,有的工作人员在玩手机,有的在梳妆打扮,总之就是没有生意,十年前经常经过这儿,那时候买东西的人也不多,但是不至于像现在这么萧条",不 受 疫情 影响 这样 东方新天地 里 商家 顾客 没有 工作人员 聊天 工作人员 玩 手机 梳妆打扮 没有 生意 十年 前 买 东西 不 多 萧条,-1.8,N,0.0233840306619367,N
"来这边店里买咖啡的时候,看到这里树了一块牌子,北京市中心最卷的咖啡角,粗略数了数,起码有家咖啡店排排站,往旁边走点还有好几个品牌,tims,manner,皮爷,瑞幸,costa,Lavazza,M各家争艳,在这里上班的人有福了,每天可以换一个品牌的咖啡尝尝,各家不同款式的咖啡就更多了,确实卷哈哈哈",店里 买 咖啡 树 一块 牌子 北京市 中心 最卷 咖啡 角 粗略 数 数 起码 有家 咖啡店 排排站 旁边 走 点 好几个 品牌 tims manner 皮爷 瑞幸 costa Lavazza M 各家 争艳 上班 福 换 品牌 咖啡 尝尝 各家 款式 咖啡 更 多 确实 卷 哈哈哈,2.44,P,0.9997021281220224,P
"无敌大的商场,本来去的对面的燕沙,都关的差不多了,于是过马路来了这里,长条式的场子,从头到尾分为五个区,有两条通道,品牌还是非常齐全的,可能是我们孤陋寡闻了吧,很多品牌都没有听过,大的以至于很大大餐都只能在负一楼,负一楼可以通地铁站,还是挺方便的",无敌 商场 本来 对面 燕沙 关 过 马路 长条 式 场子 从头到尾 分为 五个 区 两条 通道 品牌 非常 齐全 孤陋寡闻 品牌 没有 听过 很大 大餐 只能 负 一楼 负 一楼 通 地铁站 挺,1.0,P,0.9909427590592256,P
"东方新天地这个商场我是经常去的嗯,因为嘛,就是喜欢买买买呀,唯一这家商场的缺点呢是蔻驰这家店,服务员真的是特别特别差,服务人员的嘴脸实在是不愿意让人再去的那种,好恶心,其他店都还是蛮喜欢的,尤其喜欢奢侈品的店",东方新天地 商场 喜欢 买买 买 唯一 这家 商场 缺点 蔻 驰 这家 店 服务员 真的 特别 特别 差 服务 人员 嘴脸 实在 不 那种 好 恶心 店 蛮 喜欢 尤其 喜欢 奢侈品 店,0.75,I,0.4378426904263032,I
"坐落在北京东单王府井的东单新天地,虽然外表看起来楼层很高,但其实购物商场高度也就是,层楼,里面奢侈品的店还是不少的,虽然我也不咋消费的起,不过还是很好逛,周末放松心情,和对象吃了个凑凑,看了场电影,心情很愉悦,开开心心,轻轻松松",坐落 北京 东单 王府井 东单 新天地 外表 楼层 很 高 购物 商场 高度 层楼 奢侈品 店 不少 不 消费 不过 很 好 逛 周末 放松 心情 对象 吃 凑凑 场 电影 心情 很 愉悦 开开心心 轻轻松松,10.5,P,0.9999964882706996,P
"东方新天地购物中心,位于北京最繁华的地带,面对北京长安街,旁边即是北京饭店和北京王府井步行街,算是北京最繁华的地区之一,它的总面积有万平方米,分为上下两层,个主题购物区–缤纷新天地,都市新天地,庭苑新天地,寰宇新天地,活力新天地,尊萃时光别馆和天空大道,这里有很多世界知名品牌和国内优秀的购物品牌,另外在地下一层还有很多知名的餐饮企业入驻,真正做到了既餐饮,娱乐,购物为一体的综合性购物中心",东方新天地 购物中心 位于 北京 最 繁华 地带 面对 北京 长安街 旁边 北京饭店 北京王府井 步行街 算是 北京 最 繁华 地区 总面积 万平方米 分为 两层 主题 购物 区 – 缤纷 新天地 都市 新天地 庭苑 新天地 寰宇 新天地 活力 新天地 尊萃 时光 别馆 天空 大道 世界 知名品牌 国内 优秀 购物 品牌 地下 一层 知名 餐饮企业 入驻 餐饮 娱乐 购物 一体 综合性 购物中心,7.0,P,1.0,P
"对象去王府井洗表,顺便附近找找吃的,可能好久不去王府井里,就是感觉商场里也是有点空空的,很多店铺都只有柜员,感觉有点惨淡,另外就是指示标志不是很明显的样子,瞎逛了逛换地了",对象 王府井 洗表 顺便 找 找 吃 好久 不去 王府井 里 感觉 商场 里 有点 空空 店铺 柜员 感觉 有点 惨淡 指示 标志 不是 很 样子 瞎逛 逛 换,0.8,I,0.0092324075580775,N
"拉客剪头发的他们说不管只能当普通顾客对待,还说大悦城什么的都有,你们哪个领导微服私访被骚扰了就不B币了,太恶心了这么大个商场",拉客 剪头发 说 只能 顾客 还 说 大悦 城 领导 微服私访 骚扰 不 B 币 太 恶心 商场,-6.1,N,0.0001546467652665,N
"好久没来,东方新天地了,今天中午正好有时间跟朋友一会儿来这里吃个饭,交通,交通还是挺方便的,只要不是早晚高峰期地下停车位很多,坐地铁也很方便,环境,别看多年的老商场保持了,依然是非常不错,除了卫生间有点儿陈旧,其他的都还好,品牌,这么多年过去了,东方新天地里边的品牌依然还是可以满足绝大多数人的需求,推荐,如果平时没有事,来这里逛一天应该没有问题",好久没 东方新天地 中午 正好 时间 朋友 一会儿 吃个 饭 交通 交通 挺 不是 早晚 高峰期 地下 停车位 坐地铁 很 环境 别看 多年 老 商场 依然 非常 不错 卫生间 有点儿 陈旧 还好 品牌 多年 东方新天地 里边 品牌 依然 绝大多数 需求 推荐 平时 没有 事 逛 没有,6.7,P,0.9999998907268296,P
"有一阵没去王府井了,这次是公出去吃午饭,多亏了从地铁站上来直接就是东方新天地,好多好吃的,救我狗命,感觉以后还是得常来,还有好多好吃的没有打卡,又方便又好逛,爱了爱了,唯一让我觉得有点那啥的是,我找不着正确楼层,那个L几还是啥的M啥的来着,记不住了,就是吃饭那层不是一层,一开始混乱了一阵,但是好在找到了楼层的标志",一阵 没 王府井 公 吃 午饭 地铁站 东方新天地 好多 好吃 救 狗命 感觉 得常来 好多 好吃 没有 打卡 好 逛 爱 爱 唯一 有点 找不着 正确 楼层 L M 记不住 吃饭 那层 不是 一层 混乱 一阵 好 找到 楼层 标志,6.8,P,0.6237588960075006,P
"这个商场真的很大,一侧门口紧邻王府井商业街,一侧门口紧邻长安街,面积万平方,个主题购物区,商场中部与北京东方君悦大酒店相连,商场汇聚世界各地顶级名牌,工作日商场人并不是很多,能看见很多着装极简的白领穿梭在商场里面,东方新天地绝对是可以满足各类购物需求,一站式购物,去王府井周边的都可以顺路逛逛",商场 真的 很大 一侧 门口 紧邻 王府井 商业街 一侧 门口 紧邻 长安街 面积 万平方 主题 购物 区 商场 中部 北京 东方君 悦 大酒店 相连 商场 汇聚 世界各地 顶级 名牌 工作日 商场 不是 着装 极简 白领 穿梭 商场 东方新天地 绝对 各类 购物 需求 一站式 购物 王府井 周边 顺路 逛逛,4.0,P,0.9999999764446564,P
"很高大上的地方,大牌对王牌,设施齐全,环境艺术感很强,橱窗漂亮,里面的奥运气息很浓,装饰的年味也挺足,还放着中国传统音乐,很是喜庆,美食城里面好吃的东西也很多很多,商场超级大,我们也就逛了两层就走不动了,下次再来",很 高大 地方 大牌 王牌 设施 齐全 环境 艺术 感 很 强 橱窗 漂亮 奥运 气息 很浓 装饰 年 味 挺 足 还放 中国 传统 音乐 很 喜庆 美食城 好吃 东西 很多很多 商场 超级 逛 两层 走不动 下次,12.5,P,0.9999999944639824,P
"东方新天地,老牌上场了,连接地铁一号线王府井站,一般坐地铁上来都会在这儿停留一会儿",东方新天地 老牌 上场 连接 地铁 一号线 王府井 站 坐地铁 停留 一会儿,1.0,P,0.9956759260657042,P
"估计是疫情的原因,商场记得人很少,换了好多商家,之前的商家都不见了",估计 疫情 原因 商场 记得 很少 换 好多 商家 商家 不见,-1.0,N,0.008309587536619,N
